Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,40.740031149040135,41.20707669002631,40.22433572682064,40.78868103027344,283900,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-19,41.08059724832524,41.683864081076074,41.06113654897858,41.42115020751953,443700,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-20,41.83954830473364,42.4136259764546,41.4698024199602,42.27740478515625,248100,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-21,42.20928651357661,45.31319528944897,42.20928651357661,45.303466796875,799800,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-25,45.35211593024374,46.59757081694353,45.31319453709729,45.770511627197266,479700,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-26,45.67320788005305,45.984571599926355,45.108862529688295,45.313194274902344,416000,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-27,45.11859834315559,45.54672631126226,44.310999723611594,44.9337272644043,436200,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-28,44.739120228086286,45.848354031070045,44.700198832113514,45.46887969970703,207000,0.0,0,BJRI,Consumer Services,Restaurants
2011-04-29,45.46888887157728,46.16945929341006,45.031032357931785,45.682952880859375,183000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-02,46.55865392773767,46.55865392773767,45.18670623646809,45.381309509277344,505100,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-03,45.060215778308184,45.42022940849751,44.39856689962324,44.593170166015625,181000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-04,44.63209124970112,45.3229330836057,43.85368183658561,44.78777313232422,175900,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-05,45.67321966022501,46.60731477251783,44.79751036412142,45.19644546508789,472200,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-06,45.712135249804085,46.694880134942935,45.6537531527888,46.32513427734375,272000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-09,46.422440994766696,46.69488710978465,45.63430298195418,45.682952880859375,161000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-10,45.809440464959906,46.490546396969506,45.78997976522407,46.383514404296875,161700,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-11,46.14025984684576,46.6559590950673,45.5856429120641,46.091609954833984,149400,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-12,45.93592533576675,47.59977604095349,45.26454795781822,47.19111251831055,253000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-13,47.27868345207531,47.648429287729805,46.626763065217425,46.85055923461914,130000,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-16,46.59757999618426,46.87002237838108,45.5078067556479,45.52726745605469,244500,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-17,46.149999864394786,46.65596699281287,45.284019020049215,46.510013580322266,261500,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-18,46.87001631900238,48.0960143038886,46.81163793707829,47.92087173461914,345500,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-19,48.27116610907735,49.41932152208125,47.95980230674571,48.63117980957031,356500,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-20,48.329535788775985,48.61171034368707,48.16412542249967,48.18358612060547,247500,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-23,47.62897302912898,48.72847843377232,47.20084506002063,48.14466857910156,236700,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-24,48.329536594332616,49.205249464946625,47.05489239702063,47.14246368408203,174200,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-25,47.08408028405363,48.125203494850645,46.96731980845686,47.92087173461914,234800,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-26,47.73600547960831,48.44630432128906,47.69708407990687,48.44630432128906,194600,0.0,0,BJRI,Consumer Services,Restaurants
2011-05-27,48.65063344033125,49.47769272411737,48.55333365815009,48.85496520996094,153200,0.0,0,BJRI,Consumer Services,Restaurants
