Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,35.22561785712327,35.283346648058775,34.60981961749763,35.17750930786133,276900,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-19,35.27373149971773,35.39881668221799,34.90809986572717,35.12940216064453,120400,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-20,35.92801179345425,36.43796900596848,35.59124828904805,36.20704650878906,125500,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-21,36.41874174377731,36.70740050480165,36.005001434787616,36.312904357910156,89300,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-25,36.158938792402196,36.74586896065456,35.879904070652174,36.149314880371094,78900,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-26,36.38024863925648,37.55411289098046,36.24553953586069,37.42903137207031,259200,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-27,37.044157234726434,37.84277329536801,36.130079893546196,37.76579666137695,316800,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-28,37.74653764662773,37.98708402750385,36.957545810989764,37.323177337646484,234000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-04-29,37.50599604316373,37.72729830130507,36.466837454045844,36.5919189453125,324000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-02,36.85172166683912,37.92936891820084,36.85172166683912,37.736934661865234,612100,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-03,37.582991147842506,37.698452454453204,36.78437490686737,36.94794845581055,311400,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-04,36.91906833095886,37.159614782344605,36.207052890307686,36.486083984375,353900,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-05,36.11083079872342,36.92869090606187,35.8125555589019,36.081966400146484,175900,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-06,36.611176009049615,36.688152649693976,35.94726900050912,36.09159469604492,182100,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-09,35.81256170827992,36.755503484996005,35.77407338993688,36.58230972290039,121000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-10,36.88057838365904,37.62145811737085,36.71700491161115,37.58297348022461,142300,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-11,37.390528207717296,37.390528207717296,36.1877963619747,36.389854431152344,145000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-12,36.10120833202782,37.130746749585654,35.64897987312864,37.01528549194336,230000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-13,36.99604073829371,37.0633934433652,35.88952571992409,36.17818069458008,254600,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-16,35.90877429481285,36.17818514826441,35.35070843117067,35.360328674316406,202800,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-17,35.00431328955895,35.1486389278427,34.34040287393465,34.532840728759766,154600,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-18,34.63869208389832,35.9184010810351,34.50398664639926,35.79331588745117,261500,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-19,36.13008651562305,36.13008651562305,35.129412113018944,35.55277633666992,141000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-20,35.25447663384851,35.543131553862274,34.475108716855985,35.292964935302734,271100,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-23,34.18644266461353,34.552074107730355,34.01324901631849,34.02287292480469,139000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-24,34.20570291893049,34.263435385697484,33.40709064944761,33.43595504760742,201400,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-25,33.30125785142659,34.38852905275786,33.031846947554456,34.205711364746094,244000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-26,34.05174814120733,34.63868195041643,33.46481433199822,34.31153869628906,261400,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-27,34.503977552401885,34.61943880119141,34.205698683378124,34.33078384399414,155800,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-05-31,34.86074020523997,34.86074020523997,33.983922405354456,34.62948989868164,524200,0.05,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-01,34.53312593040925,34.61020688915065,32.86620930660215,32.8758430480957,315700,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-02,32.99147072822722,33.39615404065189,32.875843774164956,33.22271728515625,172100,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-03,32.56751728341956,32.88548593960372,32.09538668408939,32.21100997924805,281800,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-06,32.11465304143158,32.46152287501475,31.382363705250164,31.8544979095459,430200,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-07,32.18211581734138,32.27846798287135,31.75815746757073,31.970136642456055,250000,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-08,31.719597859184734,31.79668249011424,30.929498770144846,31.09330177307129,280700,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-09,31.257110538347366,31.70997369280448,31.180029559741104,31.52690315246582,204600,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-10,31.247475165708618,31.247475165708618,30.274303510686824,30.49591636657715,243200,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-13,30.794609128790178,30.794609128790178,30.071957141675025,30.139406204223633,177800,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-14,30.57299469572325,31.266741743282125,30.418829093554375,30.96804428100586,287600,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-15,30.572994493884675,31.276375278861412,30.418828892733583,30.68861961364746,314200,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-16,30.669348845371328,31.382365219242416,30.46700718045339,31.083667755126953,232600,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-17,31.372725570279133,32.124282284527524,31.180017683764948,31.29564094543457,432500,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-20,31.160744747854675,31.85449162944455,31.131839852987433,31.459442138671875,326100,0.0,0,BDC,Basic Industries,Telecommunications Equipment
2011-06-21,31.777418279765858,32.26882372038191,31.777418279765858,32.16283416748047,274200,0.0,0,BDC,Basic Industries,Telecommunications Equipment
