Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,48.44290590369464,48.75134583041414,47.015261026967885,47.52639389038086,34600,0.0,0,VRTS,Finance,Investment Managers
2011-04-19,47.676219852809595,48.42529373709964,46.70683407519189,46.75089645385742,71700,0.0,0,VRTS,Finance,Investment Managers
2011-04-20,47.834839008971294,47.958214993050014,46.83901664505398,47.4735221862793,43100,0.0,0,VRTS,Finance,Investment Managers
2011-04-21,47.90534713459946,48.31072637624473,47.094585289565096,47.68503189086914,9500,0.0,0,VRTS,Finance,Investment Managers
2011-04-25,47.47352514693378,47.80840524013447,46.02825776603267,46.44245147705078,36900,0.0,0,VRTS,Finance,Investment Managers
2011-04-26,45.7462509125407,48.601537565899925,45.693374050939155,47.993465423583984,41200,0.0,0,VRTS,Finance,Investment Managers
2011-04-27,48.0816039676007,48.160917596354984,47.57047094635216,47.852474212646484,16700,0.0,0,VRTS,Finance,Investment Managers
2011-04-28,47.64096849939517,47.93178286681607,47.1298355311944,47.2796516418457,6400,0.0,0,VRTS,Finance,Investment Managers
2011-04-29,47.40302197979625,47.693836312505525,45.78150187956561,46.53938674926758,32000,0.0,0,VRTS,Finance,Investment Managers
2011-05-02,46.327893114924834,46.36314436373228,43.877988472456906,45.147003173828125,49600,0.0,0,VRTS,Finance,Investment Managers
2011-05-03,45.420193831223365,48.41647928571317,45.1029393257699,46.48651885986328,44600,0.0,0,VRTS,Finance,Investment Managers
2011-05-04,46.49532361915178,48.03753019462673,46.42482449523671,47.55283737182617,34000,0.0,0,VRTS,Finance,Investment Managers
2011-05-05,47.552845528217794,49.350618879948804,47.552845528217794,49.17436599731445,29200,0.0,0,VRTS,Finance,Investment Managers
2011-05-06,49.79123972791072,51.09550542710872,49.75598848588668,50.40812301635742,21000,0.0,0,VRTS,Finance,Investment Managers
2011-05-09,50.408130515105974,52.54959504135144,50.13493839139468,52.45265579223633,40300,0.0,0,VRTS,Finance,Investment Managers
2011-05-10,52.62889733950455,54.10941578866997,52.42620775395423,53.47490692138672,27000,0.0,0,VRTS,Finance,Investment Managers
2011-05-11,52.44383901377631,54.285674581454806,51.1924500459988,51.280574798583984,24900,0.0,0,VRTS,Finance,Investment Managers
2011-05-12,50.99857368311375,51.85339793816454,50.82232080884893,51.5273323059082,8000,0.0,0,VRTS,Finance,Investment Managers
2011-05-13,51.650704771947076,51.650704771947076,49.949870871003625,50.575565338134766,22700,0.0,0,VRTS,Finance,Investment Managers
2011-05-16,50.27592990057574,50.48743397987429,48.80422592163086,48.80422592163086,39000,0.0,0,VRTS,Finance,Investment Managers
2011-05-17,48.57510728896246,49.544496444130736,48.39004327850323,48.504608154296875,28900,0.0,0,VRTS,Finance,Investment Managers
2011-05-18,48.63679928703194,49.35062199395822,48.425298503920374,49.3329963684082,15600,0.0,0,VRTS,Finance,Investment Managers
