Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,15.314260115631187,15.328950389349206,14.902942258117955,15.152669906616211,205100,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-19,15.137979380389835,15.38770840255298,15.042494012593744,15.123289108276367,91400,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-20,15.299566342168783,15.417085703147395,15.123287300700866,15.365671157836914,112500,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-21,15.424430838326218,15.424430838326218,15.218771256143004,15.365671157836914,72800,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-25,15.365674144816449,15.424433836728229,15.233464487779557,15.380364418029785,85200,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-26,15.314258703066866,15.424432943906472,15.30691356688536,15.38770866394043,158000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-27,15.145319125507855,15.865125391557097,14.006848658895976,15.835744857788086,456200,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-28,15.776991678287125,17.26067562109207,15.776991678287125,17.22395133972168,322800,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-04-29,17.290050559482623,17.66464259098692,17.28270542540239,17.46632957458496,121000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-02,17.488364939075062,17.57650515396716,16.99625212486871,17.003597259521484,115000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-03,16.944837801581777,17.348811807042594,16.915458663533308,17.143152236938477,178000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-04,17.179880334182307,17.290055978978813,16.724493085997295,17.025636672973633,129000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-05,16.94484106082832,17.03298129380943,16.445383009465477,16.496797561645508,130800,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-06,16.651042810924192,16.849357286709893,16.313173548369868,16.51883316040039,91100,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-09,16.474763680673696,16.790597533281975,16.452728272023762,16.51148796081543,111000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-10,16.533519861821482,16.790593971098925,16.533519861821482,16.775903701782227,127100,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-11,16.692554684007284,16.692554684007284,16.050817817719995,16.080322265625,127800,0.097,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-12,16.028683694167118,16.397498329045785,15.873782222837841,16.353240966796875,113000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-13,16.34586705787008,16.34586705787008,15.9918052907555,16.102449417114258,82900,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-16,15.977048673756213,16.08769277454966,15.563976707566523,15.578729629516602,134400,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-17,15.44595732067874,15.866405779824447,15.394323496842064,15.689374923706055,118400,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-18,15.674628453760835,15.80740200224055,15.622994608666893,15.733638763427734,85900,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-19,15.829527994819513,15.962301526572256,15.401702951903216,15.593486785888672,82700,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-20,15.512346175896294,15.622990300143593,15.268928539785689,15.423830032348633,82600,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-23,15.195168276201377,15.438585959647524,15.025513825569714,15.291059494018555,90500,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-24,15.283681331518679,15.563981303679716,15.114026899741281,15.246800422668457,120300,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-25,15.20992053219899,15.62299264802797,15.195167604904523,15.490219116210938,80600,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-26,15.394325592198793,15.991804988787173,15.394325592198793,15.954922676086426,127900,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-27,16.021306797995667,16.08031708169871,15.512343628650473,15.571353912353516,68600,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-05-31,15.696752064894126,16.242597579956055,15.674622679327582,16.242597579956055,173100,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-06-01,16.213093459788873,16.213093459788873,15.431206709717468,15.53447437286377,150100,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-06-02,15.527094402691326,15.667244347384926,15.268925303145314,15.578729629516602,51000,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-06-03,15.32056258152521,15.350067025169642,14.88536113416783,14.900114059448242,106700,0.0,0,RGR,Capital Goods,Ordnance And Accessories
2011-06-06,14.83372321817757,15.232042242657865,14.796840915131984,15.025506973266602,141800,0.0,0,RGR,Capital Goods,Ordnance And Accessories
