Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2012-10-01,36.57705495395203,40.50696087996944,34.32288631580948,34.46749496459961,269000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-02,34.025152129244944,36.789695739746094,33.09796660392736,36.789695739746094,214000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-03,36.52600880921377,37.21501948090718,35.428699843780514,35.76044464111328,184300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-04,36.08368543408889,36.58555674080741,34.2037958721861,34.36541748046875,96100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-05,34.35691019509954,35.30110905280312,34.246327499135276,34.53554153442383,118600,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-08,34.02516341980821,34.535539573148355,33.14050839211901,33.44673538208008,104200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-09,33.31912909207734,33.446724712153994,32.051693976157004,32.40045166015625,90900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-10,32.36642911826172,33.268096923828125,32.11974595755604,33.268096923828125,61800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-11,33.26809781695067,33.94009544730325,32.74921365287822,33.16602325439453,58900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-12,33.67640070950599,33.81250121352576,32.817266886298434,33.591339111328125,28200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-15,33.940112559963055,34.8758035524369,33.940112559963055,34.7056770324707,83800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-16,35.00339056612298,35.39467919350564,34.52703707742279,34.612098693847656,57000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-17,34.765211944696816,35.556297302246094,34.433467100219886,35.556297302246094,55700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-18,35.700908712117275,35.9220708772921,35.216050325674914,35.89655303955078,55700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-19,36.474970768937744,36.474970768937744,33.81250121151184,34.98637008666992,74400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-22,35.30961221128315,35.30961221128315,34.05918965150354,34.66313552856445,75400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-23,33.863549036188616,34.24632957367331,33.44673930762358,33.83802795410156,41100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-24,33.83801580150191,34.101711922412,33.35315759958685,33.62535858154297,22200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-25,34.01665013977072,34.178268457863375,33.59984056325898,33.92308044433594,22800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-26,34.27184553304383,34.49300766041927,33.174533269211146,33.60835266113281,15400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-10-31,36.577054095524915,36.577054095524915,34.70566928351951,34.94384765625,136700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-01,35.726424263396744,36.45796585083008,35.46272805900554,36.45796585083008,68300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-02,36.7641908696565,37.470211337795305,36.17725471186118,36.27082443237305,61800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-05,36.57704501621857,37.46169990701281,36.16023540107199,37.18949890136719,104200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-06,37.17249057392018,37.43618350580994,36.90879439713807,37.34261703491211,34700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-07,36.91730725157584,37.30008778190883,36.05816997330329,36.1772575378418,57800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-08,36.543032774335146,36.577058724015565,35.72642945136404,36.19427490234375,52900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-09,36.23680358082267,36.44946088644931,35.93908465090255,36.04966735839844,19100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-12,36.38139286041505,37.24903459468038,36.11769677371273,36.874755859375,24900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-13,36.87476704904615,37.08742430594928,36.577048187338654,36.73866653442383,28200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-14,36.73865875491549,37.257542871066796,36.28782650411129,36.79820251464844,36400,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-15,36.84926009513514,36.84926009513514,35.32663290742818,35.48825454711914,88500,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-16,35.51376208681049,35.615836662082984,34.90981625285084,35.08844757080078,49800,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-19,35.216043892406994,35.42019304682933,34.901308808259735,35.30110549926758,74000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-20,35.05442197158964,35.48824459927738,34.92682956248146,35.42019271850586,44000,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-21,35.14799683871299,35.38617196655073,34.510024964953836,34.94384765625,101300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-23,34.96084683827323,34.96084683827323,34.544040490284814,34.85877227783203,35700,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-26,36.06666914602924,36.34737501505013,34.60358629873257,34.79072570800781,73900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-27,34.79073631039144,35.46273092642006,34.458988189697266,34.458988189697266,42100,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-28,34.37338663247431,34.49321365356445,34.2107647131436,34.49321365356445,196900,0.25,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-29,34.91261005682418,35.545982360839844,34.52744945841395,35.545982360839844,29900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-11-30,35.7342854565217,35.93114460136343,34.78422369203748,35.50318908691406,90300,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-12-03,36.31630006237062,36.91543835056188,35.73428038413237,36.247825622558594,69900,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-12-04,36.39334499099001,36.7014735485733,35.83700139923773,36.4532585144043,113200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-12-05,36.54741346300049,37.66009750912523,36.29064072390132,37.548828125,33200,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
2012-12-06,37.43755413282769,37.61729468589355,36.83841569089965,37.21501541137695,38600,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks
