Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,17.70443391365729,17.92205228666284,17.438456722104142,17.893035888671875,172400,0.0,0.0,PEGA,Technology,EDP Services
2011-04-19,17.94622949134318,18.333105526510455,17.67058020098834,17.78180694580078,225000,0.0,0.0,PEGA,Technology,EDP Services
2011-04-20,18.105821992898765,18.424995074920705,17.989760060220508,18.25090217590332,252400,0.0,0.0,PEGA,Technology,EDP Services
2011-04-21,18.27507775630077,18.739329079129046,18.13966973689778,18.255733489990234,241600,0.0,0.0,PEGA,Technology,EDP Services
2011-04-25,18.178353862629006,18.25572906434269,17.907539734245944,18.038110733032227,190000,0.0,0.0,PEGA,Technology,EDP Services
2011-04-26,18.013934911212196,18.129998659252,17.912380284659054,17.951066970825195,162400,0.0,0.0,PEGA,Technology,EDP Services
2011-04-27,17.941398501937314,18.076806543097458,17.68509338883769,17.88336753845215,154000,0.0,0.0,PEGA,Technology,EDP Services
2011-04-28,17.8736962244744,18.318605217679696,17.796320988017545,18.231557846069336,146000,0.0,0.0,PEGA,Technology,EDP Services
2011-04-29,18.289584237439694,18.333107912358283,17.88820087520888,17.951066970825195,200000,0.0,0.0,PEGA,Technology,EDP Services
2011-05-02,17.95106514451584,19.06333446899974,17.907541474025273,17.965574264526367,462000,0.0,0.0,PEGA,Technology,EDP Services
2011-05-03,17.912378144465112,18.120324361478165,17.48681357886043,17.864017486572266,298000,0.0,0.0,PEGA,Technology,EDP Services
2011-05-04,17.883363261068446,18.038113689862705,17.496487189082803,17.689926147460938,196200,0.0,0.0,PEGA,Technology,EDP Services
2011-05-05,17.525509439265623,17.569033127197777,16.84847470360346,16.935522079467773,682600,0.0,0.0,PEGA,Technology,EDP Services
2011-05-06,17.167644139981302,17.34657399898893,16.872650522976034,17.027400970458984,1158000,0.0,0.0,PEGA,Technology,EDP Services
2011-05-09,17.022565857388642,17.075761669703336,16.5873290700601,17.037073135375977,663000,0.0,0.0,PEGA,Technology,EDP Services
