Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry
2011-04-18,19.40557679305843,19.5500495129431,19.174419559451458,19.49803924560547,283100,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-19,19.563588640992528,19.563588640992528,18.9868172134965,19.06838035583496,403600,0.2725,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-20,19.05672851684462,20.571480554386135,19.050903530466897,20.3908748626709,4308100,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-21,20.303476027594826,20.507386024489197,19.895660478662204,20.18113136291504,320600,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-25,20.099568924862837,20.36756264381159,19.621840218066144,20.122873306274414,293100,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-26,20.041315563366357,20.804515368438054,19.779146758314397,20.693822860717773,384200,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-27,20.72877203235987,20.985113537650108,20.618077341780502,20.961809158325195,189400,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-28,20.851120392984868,20.996769455988513,20.396693805162226,20.827816009521484,303000,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-04-29,20.845297207198517,20.856949401178046,20.32678679846754,20.402524948120117,339000,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-02,20.484087937963473,20.519044519653626,19.837405622482517,20.006359100341797,245400,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-03,19.93644815939024,20.210266937462485,19.72088590594409,20.006359100341797,227700,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-04,20.00636013302331,20.117052647112697,19.295591825636585,19.662628173828125,161000,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-05,19.575233621530593,19.715057703045524,18.986812371553636,19.27811050415039,379300,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-06,19.348022115540328,19.930618401265203,19.074203372500985,19.784969329833984,467100,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
2011-05-09,19.720885590550505,20.396697268750714,19.58106371088354,20.291831970214844,197300,0.0,0,TRGP,Public Utilities,Natural Gas Distribution
