Date,Weighted Sector Change,PAG Change,TILE Change,FLXS Change,HOFT Change,ETH Change,CLX Change,USNA Change,ABG Change,GT Change,CENTA Change,CENT Change,RUSHA Change,BSET Change,OI Change,SON Change,LAD Change,GPI Change,CTB Change,KMB Change
2011-05-06,-0.0070862555352045,-0.0194746515698177,-0.0088082944566912,-0.0094979234614886,-0.0379523661139733,0.0093834226852623,-0.0026159033797742,0.003008664975999,-0.0083681645833281,-0.0084697699765433,-0.0191780860095801,-0.0073192974814619,-0.0029527529953092,0.0362319082620564,0.0044234217593829,-0.0074327708672285,-0.0578651024406991,-0.0348754725382533,-0.0144475138779904,-0.0053538879711959
2011-05-09,0.0233342270755336,0.0078703737635016,0.0126050293895964,-0.0068776053460857,0.0478821799450012,0.0212483195659181,0.0135707036588585,0.0275203896604036,0.0114734625715644,0.035207206723225,-0.0046729151052479,-0.0109990730740061,0.0347222611505216,-0.0103091871286077,0.0122526326714378,0.0074841194292273,0.0259192466076443,0.0108082154581545,0.0211070795067355,0.0038839861088028
2011-05-10,0.0068710031144266,0.0063985970003191,0.0119110023793951,0.003455438134911,0.0278988393526091,0.0206629165602696,0.0030298527177862,-0.0740533826465416,0.0089020543106474,0.0246304786160853,0.0205032876434733,0.01935484154504,0.0275796209192333,-0.0022936304072484,0.012666044514702,0.0111047665577904,0.033918123436685,0.0142615462369073,0.0070120882213012,0.0077437980410075
2011-05-11,-0.030763983425287,-0.0127445966339506,-0.0205022867164363,-0.0006873009450682,-0.0317052170642816,-0.0181818313789259,0.0012941664754929,-0.0503030256791549,-0.0129640142755553,-0.046013942524209,-0.0128205441707529,-0.0145322292539458,-0.0274674192347056,-0.0091324111433575,-0.0009171134251457,0.0028376410147052,-0.0124645506010959,-0.0126492261263234,-0.0185758335681842,-0.0028077471101441
2011-05-12,0.0150902579445297,0.0300925744005032,0.0210747960051395,-0.0163154160772115,0.0258237691316588,0.0221162289979696,0.0172340173053477,-0.0003175684012232,0.0282452667032853,0.0152370467396232,0.0065298221157246,0.0111008215449574,0.0202702506778015,-0.0011559856241032,0.0141320766591267,0.0101983177941147,0.0138808420132952,0.0172413569502433,0.0126984002038136,0.0137838463242251
2011-05-13,-0.0205988448086401,-0.0251911595804759,-0.0160124671238522,-0.0145732158480687,-0.0008680753892762,0.0012722937549862,0.0026855468749999,-0.1095238337441097,-0.0140350740212987,-0.0133259171609161,-0.0277777949478397,-0.0346399366628128,-0.0227165622014197,0.005807223313428,-0.0003028876716628,-0.0100812270955249,-0.0279202160922847,-0.014575790152812,-0.02864990405617,-0.0005854257519553
2011-05-16,-0.0072946586976981,-0.0167442144349564,0.0084925608341958,0.0077793248943726,-0.0513936604912654,-0.0171013094898711,0.0018402782352942,0.0021059833774798,-0.0179532766904406,-0.0101465787766713,0.004803092360015,0.0066413372938866,-0.0249145204743092,-0.0080367043074216,-0.008838796202045,0.0048322389843841,-0.0443786992265755,-0.0192354741026916,-0.0097759583941601,0.0013235125813269
2011-05-17,-0.0199607976309881,-0.0037968640182613,0.0206786520162879,0.0,-0.0213556625937602,-0.0030729411792286,0.0032624589635971,-0.0020703749789553,-0.0036855878845407,-0.0291428702218192,-0.023992322281145,-0.0320150806263395,0.0035461321838997,-0.0057536524136794,-0.0292938869565116,-0.0073822296200725,0.0204714582211987,-0.0197056850217135,-0.0207468876384103,0.0036710641458775
2011-05-18,0.0133002812004497,0.0143609934501883,0.0092975361312506,0.0126138294132661,0.018850213893606,0.0013152427596634,-0.0055131382729117,0.0409356913157963,0.0221811842578744,0.013953474446076,-0.0019646814503042,0.0019455698719061,0.0136019658470256,-0.0299193656803436,0.0237492688144573,0.0051355295033916,0.0486027453770546,0.0073492377662385,0.0109658472763124,-0.0008778235006623
2011-05-19,0.0049950826506973,-0.0173221361732585,-0.0010146398449501,-0.0055594108267812,-0.0276242400133129,0.0052061103342882,-0.0015563187588655,-0.0183426583916184,-0.0035950492133644,0.0131503456401489,-0.0116958950177489,-0.0192493509461706,-0.0157326015453883,-0.0034324638165697,0.006777610194338,0.0005645062825683,-0.0069283449191181,-0.0162419170025974,0.0074596067731507,0.0032253315277294
2011-05-20,-0.011993041848558,-0.0431034317387026,-0.0035843113011624,-0.006249944534565,-0.0009505920576702,-0.011728951016272,-0.0087856419053872,-0.0183455385409762,-0.0369473411202294,-0.0005688412357927,-0.0009920862061037,-0.0039138904900105,-0.0005034881863229,0.0,-0.0175926412138461,-0.009026789504579,-0.0234329013287303,-0.0309146423950295,-0.0202814476081484,-0.0026332015743101
2011-05-23,0.0046689209693682,0.0153374822392779,-0.0047120497796013,0.0138889422387266,0.0,0.0139137996583722,0.0073254019924751,0.0173764982028355,0.0282776072312046,0.0069930559615648,-0.0100199832046287,-0.0029940803667591,0.0123966823069746,-0.0011547608612053,-0.0079744815616579,0.0005753871901449,0.0207467964854587,0.0075431735466357,0.0116129229145666,0.001326438511424
2011-05-24,-0.0171186550104584,-0.0030059854055331,-0.0277487264952989,-0.0068493410175966,-0.0106074887069601,-0.0127640412386919,0.0035663338864733,-0.0073900308135788,0.0136645533007378,-0.0373777827109751,-0.0161127736651439,-0.0069720811842811,-0.0223691407484343,-0.0022987936238868,-0.0070287322273798,-0.0046096183126574,-0.0190421191666967,0.0101686132988088,-0.0242038094815398,0.006034737807953
2011-05-25,0.0113739907992763,0.0050454280024959,0.0086674844364063,0.007575733692104,0.014763836068639,0.0237668477479001,-0.0090973618127919,0.0040857653543021,0.0252618520626042,0.0245508879449861,0.0051493502099311,-0.0060180960892371,0.0130685040027776,0.0023040902518667,0.0106934516260301,0.0034844004461997,0.0153031331597671,0.0186517662059079,0.0113586822112111,-0.0082135259992282
2011-05-26,0.015819277165608,0.0203251835532275,0.013506212690906,-0.0054274033207797,0.0233009482207631,0.0197889519555314,-0.0018688507472771,0.002041557486801,0.0006027865455007,0.0276145300066722,0.0175257814058477,0.0142131354544725,0.0093555003128314,0.0,0.0032216002310447,0.0090012016739919,0.0227406009138146,0.0272894489339066,0.0272845022348774,0.0017753879893823
2011-05-27,0.0005360315547776,0.0074516409405153,0.0047669574464237,0.017053206180226,-0.0009416411477964,-0.0081440434924543,-0.0020164106154843,-0.0084317033125274,-0.0155688752696842,-0.0022791458642484,0.0010101241684009,-0.0019900952620986,-0.0015329936459562,0.0057803691259999,0.0128081852191288,0.0031527833842323,0.0403179477492636,-0.0138354372974389,0.0029436372078634,-0.0030941112813127
2011-05-31,0.0025375394552476,0.0141671189670313,-0.0010379064498472,-0.0033534668844105,0.0185185005308345,-0.0085214683187919,0.0120620903883869,-0.0111036316059996,0.0071941804370069,-0.0022510362688184,0.0070070720823149,0.0068966158748164,0.0060453341689155,-0.0023201281154144,0.0075282238844448,0.0071083313339704,-0.0313852780342583,-0.0038580638312253,0.0070862892003281,0.0030841141592043
2011-06-01,-0.031923999902223,-0.0313555056866224,-0.020811635422502,0.0148849980381281,-0.0009173647300427,-0.0513817159714096,-0.0136558559344641,-0.027303728938281,-0.0429082950679581,-0.0447085971769298,-0.0069860923453648,-0.0058650506966951,-0.0442879001121442,-0.0300577210027317,-0.036080923785556,-0.0335589017888628,-0.0306749099301693,-0.0295566346556495,-0.0358333587646486,-0.0093924631404095
2011-06-02,-0.0090717284876864,0.0,-0.0116649636046339,-0.0072273724324341,-0.0137741567929851,-0.0618182095614345,-0.0115274212416189,-0.0165085818296464,-0.0062304942398068,-0.0088862337670555,0.006036259773603,-0.0029411503462914,-0.0157895335200075,-0.0367393448246525,0.0022544799965502,-0.0035077151445829,0.0034601767828374,0.0002677948230012,-0.0030355462465469,-0.0100620994997919
2011-06-03,0.0015740752918659,0.014735721731795,-0.0286951163508526,0.0202565313005109,0.017029357651157,-0.0167984267012227,-0.0031023648529845,0.0028797668008881,-0.0019108110404873,0.0067073544457447,0.0183299705468067,0.0109452392626475,0.0054674632167329,-0.0094786644174716,-0.0039164143040194,-0.0020765261561948,-0.010557091254051,0.0032697255964621,-0.0026654582555445,-0.0036220488138331
2011-06-06,-0.0122906371652997,-0.0085384268004423,-0.0139043385075028,0.0,-0.0046685518727144,-0.0200903878250037,-0.001632541033474,-0.0014280940807025,-0.0255754835948813,-0.0266666990337949,-0.0029999732971191,0.0019782847124492,0.0097985751109231,-0.0323353826860721,-0.008218277428435,-0.0125149572841447,-0.0107270737669895,-0.0182016288684173,-0.0111358570825842,0.001817332641349
2011-06-07,-0.0062348376843965,0.0085771987341825,-0.0234244321888105,-0.0119920254784158,-0.0310442069758539,-0.0096202802054488,-0.0014821175679839,-0.0092724757629326,0.0077871438512203,-0.0098948575545573,-0.0268923809875715,-0.0176298045546775,-0.0229089134583237,0.0522388157073007,-0.0016463991777236,0.0050745722073228,0.0555555868687388,0.0,-0.0236606601929777,-0.0063329705562643
2011-06-08,-0.0048477740376645,-0.0035211115583124,0.0017251689303318,-0.0026863640651936,-0.0166340579111714,-0.0401855070982655,0.0027001600043952,-0.0112278654993868,-0.012273875064718,-0.0006250143051149,-0.0195473795100724,-0.0240240016633455,-0.0395169770387201,-0.0107654548576076,-0.013907286943163,-0.0017835184209968,-0.0186335370279822,-0.0178768293445475,-0.019239582123766,0.0009174195276152
2011-06-09,0.0001095079810189,0.022346298363371,0.0045584004093355,-0.0020270089584167,-0.0019860481326165,0.0134120176065474,0.003889918469117,-0.0036603361122537,0.0175552342054822,-0.001864554776942,-0.0458811811320861,-0.0409417147863828,0.0176236739813056,0.0036585041059747,0.0133869322996541,0.0115864346826021,0.0,0.0114589117216332,-0.0111731739400761,-0.0048669388904108
2011-06-10,-0.0320807833703419,-0.0075074885869334,-0.014840195324688,0.0074982723998072,-0.0369262297734443,-0.0148777249647819,-0.0029930701759293,-0.0040605614518998,-0.0038684989510812,-0.0415601379754506,0.0077007363750472,-0.0021458696077494,0.0,-0.0024213628582888,-0.0196013337246039,-0.0097029706746114,0.0023015487605801,-0.0077820673390555,-0.0555289555435276,-0.0099585881759139
2011-06-13,-0.0108020692242712,-0.031690099967907,0.0074841194292272,-0.0169491525423728,-0.0338114667999205,0.0369577145815728,0.0,0.0029674270686738,-0.0284237463433242,-0.0140093423184427,-0.0174102127005141,-0.0096359904836782,-0.0061590486858475,-0.0303030303030301,-0.0118523661812175,0.0023732374140446,-0.0017171597295908,-0.0025160791567269,-0.0197269240246232,-0.0003080267065159
2011-06-14,0.0059476281300307,0.0056237532390067,0.0174451017420737,0.0048443356001744,0.01981226041295,0.0111901991384527,-0.0010430590699983,-0.0080792991940103,0.0373037080143783,0.0053548112200361,0.0087815506828716,0.0021481743488665,0.0044419722693655,-0.0112500190734864,0.0003386464154861,0.0043988719234911,0.0005637107672412,0.0324100286176275,0.0,0.0084550291352468
2011-06-15,-0.0266770258295572,-0.0180134007191185,-0.0072951269917449,-0.006854035669903,-0.0320248357276337,-0.002041904809381,-0.0049526371793934,-0.0014815153899016,-0.0121638656706367,0.007412375710661,-0.0011001351720535,-0.0043243202003272,-0.0016862988759106,-0.0125786046580812,-0.0610294044430282,-0.0227003739573122,-0.0188787146652198,-0.0035344550770116,-0.010813645262424,-0.0010731528674969
2011-06-16,-0.0077848657007142,-0.0136125771564948,0.0067912189425732,-0.015341719992179,0.0042689394174566,0.0158001759776934,0.0108942542078845,0.043333336159035,0.010989015731064,-0.0120562827526115,0.0022026936048154,0.0054289023374339,0.0,0.0164974762123009,-0.0176332584195765,-0.0042193908487273,-0.0017523764704936,-0.012558091339242,-0.0161459042173264,0.0087490515021001
2011-06-17,0.0042826543492356,0.0157645415783443,0.0111607568129439,0.0035638055371704,-0.0316122442539864,-0.0193644191394011,0.0089632275506157,-0.0021171300500822,0.0226557362428581,-0.0087073082239558,0.0993449631627674,0.0948827646550408,-0.0100953356097962,0.0049937528976338,0.0094711827021698,-0.0048062434067847,-0.0121458057085871,-0.0147783498083568,-0.0183342262269326,0.003941813314954
2011-06-20,0.0068817877687486,0.0337311677783794,0.0127848552063672,-0.0035739951074254,-0.0295081437536414,0.0427263560074981,0.0053333423755787,-0.025369955413876,0.049230722280649,0.0135869433177329,0.0129739675476635,0.0048684746671799,0.0068220516072272,0.0138017737026514,-0.0145211514337526,0.0081423540110401,0.0346651079153621,0.0158421262389152,0.0037453019167476,0.0080000384360261
2011-06-21,0.0226131813944583,0.0373134321276643,0.0301369444964683,-0.0085592607214892,0.0269663747280152,0.0120598169570934,-0.0064497571611406,0.0078853485201127,0.0285547654705871,0.0365691617107622,-0.024390243902439,-0.0202312173248261,0.0262569980181422,0.002478371563818,0.0130280270311886,0.007456009815138,0.0243350482919732,0.0377512058981311,0.0392156724010101,-0.0026854492598364
2011-06-22,0.0031723994778308,0.018741052715323,0.0069555461236992,0.0042980243160991,-0.0033333036634657,-0.0071804510728999,-0.0050169153715815,-0.0143420447215477,-0.0313033151174479,0.0006468453335808,0.0010069763242916,0.0049456174513161,-0.0011001089722421,-0.028430162513645,0.0137523954274597,0.0065321026932803,-0.0072261902401636,0.0036754893433341,0.0,-0.0046462637125871
2011-06-23,0.0233327580387311,0.0359195416736052,-0.0059266544271609,0.0014275163285241,0.0896969419537167,0.0308218759445178,0.0049327626835259,0.0261913175463517,0.0425149132955899,0.0375000431349407,0.0061161532493315,0.0009930714185598,0.0279799087978861,-0.0225563694120795,0.0082872566380474,0.0098448094227571,0.0669692588890073,0.0550971443076531,0.035956154638162,-0.0007560969226367
2011-06-24,-0.0025451486226064,-0.0055426759352945,-0.0054083495244779,0.0180375184843212,0.0088888804117837,-0.0108953786326361,-0.0144216650296626,0.0039034992604793,-0.0091585491528784,0.0069752475259499,-0.029322543153279,-0.0228400743998577,-0.0027173498965834,-0.0051085520105719,-0.0035087779308532,0.0047128083598386,0.020755687634169,-0.0088294268292165,-0.0025063229321808,-0.0113447045587413
2011-06-27,0.0064834798597714,0.01020887371192,0.0016375920930818,0.0092329627233906,0.0,0.0095876725665853,-0.0040588793850239,0.0024604461492809,0.0393289972134399,0.0100756171242671,0.0478668110906076,0.0445343699682943,0.008681489135254,0.0264900402930546,-0.0039541470086831,0.0156019652708717,0.0067532031567063,0.0313855469593726,-0.0105847273289409,0.0019911318640697
2011-06-28,0.0036397741145877,0.0215102656818753,0.0103485087359889,0.0112994243740299,-0.0166851637763297,0.0047259159825542,-0.000450499788957,-0.0031424634953179,0.0277008321957926,0.008684825208427,0.0129353345247459,0.0087463705463108,0.0149973075429559,-0.0128700006278049,-0.0098658247235436,0.0126911584841204,0.0280898487846592,0.0326248078273139,0.0005068539844833,0.0
2011-06-29,0.0023626662805992,0.0057931888445946,-0.0016060324494317,0.0034965167879688,-0.0258718208130775,-0.0126463912383819,0.0076244900715217,0.0179073116951949,-0.0134048260114496,0.0134310886431589,-0.0264705401115894,-0.0202312173248261,-0.0110294385580684,0.0169270986128447,-0.0059382271247473,0.0008491021155426,-0.0428359898947144,-0.0119560020002075,-0.0100958536588887,0.0022720098391887
2011-06-30,0.0016685852618651,0.0061946631542195,0.0352753493883639,0.0152777967261683,0.0242774621281027,0.0037718922445996,-0.0011847483062392,-0.0731851648401331,0.0027056896995533,0.0066026777526441,0.017034076562277,0.0156555619600414,0.0095490625596442,0.0341207654575653,0.0221781966709855,0.0014088259987567,0.002553587193839,-0.0055542029240241,0.00456853548743,0.0033162475076715
2011-07-01,0.0190427098937897,0.0109986803798852,0.0242268675229349,0.0122867105708389,-0.0203390166572952,0.01788231344784,0.0163763362231213,0.0651000685712735,0.0107990740090384,0.025504169015971,0.0039408830892962,0.0048308439823886,0.0178196891306695,0.0594315312338205,0.0194704047530413,0.0075461281994201,0.0005089175102274,0.0376122123633963,-0.0025150522721962,0.0082893689255795
2011-07-05,0.0001444890893711,-0.0104620647572282,-0.0015068150113224,0.0101694656630694,-0.0276179266636487,-0.0032482458144981,-0.0059958474580715,-0.0044776574889225,0.0048077006351004,0.0075494235365281,0.0197045094045448,0.0135135471006044,-0.0164863320556996,-0.0122850586304651,0.0038153523450129,-0.0111049839199178,-0.0218607170059959,0.0021052667272021,-0.0055471815821875,-0.0095295182479468
2011-07-06,0.019632224353499,-0.0079681409455483,0.0090909248541216,0.0094850533521329,-0.0035169676330977,0.0004649106822606,0.0039758007437282,-0.0168421465651433,0.0058792418885178,0.0347826308098391,0.0067894948569576,0.0066986267728418,-0.0084166149131539,-0.0249065773245216,0.0198397739766319,0.006197217484595,0.0250652507466297,0.0098223105736434,0.0203045483776209,-0.003451356630871
2011-07-07,-0.0141129298495645,0.0465012949782246,0.0014955477290238,0.0133689711734725,0.0465115814869202,0.002763766735206,-0.0029171084504671,0.00550628059766,0.006802676955237,-0.0338137793455721,0.0009578763681778,-0.0028355135337925,0.0110120880096881,0.0266160353026304,-0.0077863956180626,-0.0050069624855567,0.0129353345247461,0.0197247853314037,0.012315271398808,-0.0005992234593271
2011-07-08,-0.0001887220181883,0.0047475446693721,0.011598564958206,0.0026385199377066,0.0112740003111536,0.0069995154640312,0.0030923144330474,-0.0264860048666466,0.0408054327593937,0.0040792363313906,-0.0183929895243539,-0.0123927661846899,0.0100422356232277,-0.0072814887874982,0.0015157603809203,-0.0002838290509101,0.0130653383852194,0.0180694665775988,-0.0302279782520673,0.003464413056225
2011-07-11,0.007432258073211,-0.0008733824496438,-0.0065922497613153,-0.0163934426229511,0.0191441524890845,-0.0443815165492658,0.0330335580860109,0.0172414087097382,-0.0041473212678953,-0.0029708400051817,-0.0119402868936969,-0.0193610658995421,0.027703756239625,-0.0036363312692352,-0.0111323998722477,0.0042979284992414,0.0020202483368014,-0.0029748527653456,-0.0051948250114145,0.0054347734683151
2011-07-12,0.0097290036766584,0.0140289216272019,0.003604515682246,-0.0133333206176757,0.0044444402058919,-0.0418118539675412,0.0019999912806918,-0.0260106527005631,-0.0052492639436201,0.0287942135596581,0.0292633669342343,0.0238332405229202,-0.0072840720364484,-0.0364519721244342,-0.0073386879562828,-0.0002854216923099,0.0126582278481014,0.0069235916081945,0.0073491497429935,-0.0011977292112131
2011-07-13,-0.000424496245251,-0.0025728759317135,-0.0158324549106385,0.0175320451934877,0.0010988214053135,-0.0133676204978484,-0.0121706546204375,0.0456431024995033,0.017286533319452,0.0005777139913557,0.0234374781721266,0.023210809243373,0.0495565899381684,0.0050125862900474,-0.0011574338949538,-0.0170551014473076,0.0403386189750985,-0.007272720336914,0.0036421230319301,-0.0028387903093776
2011-07-14,-0.0086621335713272,-0.0170940010705606,-0.0397727496636523,-0.0053191438769256,-0.0076838306764273,-0.0243776558072778,-0.0106982490004136,-0.0338724624609696,-0.0329387225731516,0.0051694516586264,-0.0419846946185466,-0.0358829186936373,-0.013406109008671,0.0250941394438211,-0.0234255218473447,-0.018949285886081,-0.0506868623347897,-0.029391682238929,-0.016004200302517,-0.0068821180649185
2011-07-15,0.0060836767609778,0.0055674157877002,-0.0208221782797691,-1.5188633420877927e-16,-0.0194175076900918,0.0269413745726349,0.0026900414491109,-0.0166457501289436,0.0311674666178729,0.0159453698838982,0.0158887638789447,0.0097656624711825,0.0125438556195485,-0.0048661752498319,0.0047003105623704,-0.0020419981714379,0.0009944579715597,0.0013973305824396,0.0026110258697236,0.0072050711775655
2011-07-18,-0.0196169442941533,-0.0107296140852379,-0.0301040575056725,-0.0026666641235348,-0.0088105643588377,-0.0108471583264827,-0.0038188595262179,-0.0035233409808526,0.0020555456017087,-0.0237153128547333,-0.0215686540335983,-0.0222437613652336,-0.0044798720130152,-0.0048661752498319,-0.0537383587116663,-0.01375468045629,0.0054944405838047,-0.0007012337576643,-0.037231205864432,-0.0082175352518501
2011-07-19,0.009270989784858,0.0029927189675429,0.0144927659499366,0.0087189883146432,0.0187845384211136,0.0077721000937071,0.000965513032058,0.0051052918517264,0.0126903548384785,0.0045924181030816,0.0228855261563443,0.017699144918923,0.0034534113746621,0.0061123759407331,0.0328003757453439,0.002673801336776,0.0245218251577702,0.0023206886462516,0.0161376672726269,0.0048112652053585
2011-07-20,-0.0052149545208506,-0.0067911651544557,-0.0038419153382137,0.0233022248421103,0.0021622116501267,0.004613026731525,-0.0065482491136425,-0.0022215072775549,-0.0234999656677246,-0.0147727399571866,-0.0253164768542232,-0.0202507271421875,-0.0083415381844423,0.0121803143733355,0.0178218123936418,-0.0047267313035311,-0.0338578496767283,-0.0073868812806674,-0.0174050601076404,-0.0007459969008418
2011-07-21,0.0215767959162331,0.0884831149645426,0.022416611639644,-0.023361431553661,-0.005376364484882,0.0010151548040881,-0.0010767406159992,0.0019017868380971,0.0137334923631351,0.0194285801478795,0.010956141144939,0.0009775395238825,0.0108427693743352,0.0167864972526404,0.0245587609406318,0.0142814106011027,0.0372002064380435,0.0099791205303571,0.0096154012702006,0.010280083093317
2011-07-22,0.0008072014547981,-0.00042901025787,-0.0026708995135954,0.0033068909466474,0.0043431011604073,-0.0020336001714384,-0.0028161336372815,-0.009502668354784,0.0195195848815028,0.0005592969435804,-0.0246305427976164,-0.0226155844823215,-0.0048590817631825,0.0,0.0075159282601827,-0.0093233495726621,0.0250117397800455,-0.0128499621331351,-0.0100476221888293,0.002213993968775
2011-07-25,-0.0002092624092176,0.0056447745067581,0.005978294164788,-0.0013200993130647,-0.0054643977207703,-0.0041407828659276,-0.0060166119039634,-0.0138263762026185,0.0009960387370352,0.0051252935834333,-0.0132924456022889,0.0,0.0123579078893451,-0.0035335375476978,0.0113121882308536,0.0003053854923831,0.0335664003610891,0.0025912981949247,-0.0070422084081221,-0.0126243847831358
2011-07-26,0.0127851180316676,0.0327585472646729,-0.015159652934823,0.0006666819254559,0.0077520100297392,-0.0108921672376676,0.0099201047470223,0.0362153547852079,0.0403500211968841,0.0005669064188121,-0.0383817295001826,-0.0406091935749658,-0.0078201291976962,-0.0437352108617867,0.0041167894153571,-0.0091240640910887,-0.0189616290531483,0.1051573786157221,-0.0076128001247917,0.0031475016686871
2011-07-27,-0.0229958662323392,-0.0303285307622637,-0.0281768076316703,0.0259826371553288,0.0054703758405298,-0.0152711433214322,0.0090447584167996,-0.0956968400977856,-0.0255318684594965,-0.0177345236876776,-0.0423453139747457,-0.0476190283965868,-0.0739550120239844,-0.0184956380863436,-0.027088010361969,-0.0064734615709803,-0.0540421586057583,-0.0211597331279787,-0.0308709749054317,-0.0097232173179064
2011-07-28,-0.090469943925434,-0.0191470250423759,-0.0541309912757543,-0.0110389662665567,-0.0087431614252793,-0.0298666381835937,-0.0084571700700436,-0.0003532975902029,0.035316862096849,-0.1223140143258174,-0.0045454501120513,-0.0044395073070926,0.0059289189849166,0.0163935175400012,-0.0879503524752265,-0.0095975069122196,-0.038924937699612,-0.0112149719296917,-0.040181153862802,-0.0076911099610737
