Date,Weighted Sector Change,BDC Change,CULP Change
2011-07-14,-0.0163154256739129,-0.0212071453285617,-0.0113052067679711
2011-07-15,0.0115388141405011,0.0104972668537695,0.0041322273338815
2011-07-18,-0.0106418187931224,-0.0159516452507858,-0.0197300656074444
2011-07-19,0.0099471960721086,0.009681838432857,-0.0020942887292374
2011-07-20,-0.0030233727673542,-0.009833395366013,0.0073145925528496
2011-07-21,0.0147006375208936,0.0005482581692612,0.0688592094362991
2011-07-22,0.0032812023820016,-0.0027382882684794,0.0067308318332829
2011-07-25,0.0061824660753693,0.0047367508089624,-0.0145068249507761
2011-07-26,-0.0086752755731298,-0.0185801985060055,-0.0401174008512335
2011-07-27,-0.0183685746641007,-0.0276668905507254,-0.038974370711889
2011-07-28,0.0001831295466176,0.0108313436927549,0.0581270144316896
2011-07-29,0.0104226922164984,0.0068306013776684,-0.0737279366261142
2011-08-01,-0.0154983431266514,-0.0182305715572279,0.0224971655277107
2011-08-02,-0.0216097735802864,-0.0289895918379383,0.0324022310651689
2011-08-03,-0.0015919111082409,0.0008534502985664,0.0310825256403469
2011-08-04,-0.0600707843013694,-0.0612658792041283,-0.0251572088131902
2011-08-05,-0.0196827298293108,-0.0515463577679463,-0.030916839905637
2011-08-08,-0.0410071373168547,-0.0805324505069992,-0.0751708277317637
2011-08-09,0.0423753069500997,0.0726570625291015,-0.0083731695812102
2011-08-10,-0.0045192995644274,-0.0121065507892438,-0.0025220657452025
2011-08-11,0.0449285730388814,0.0755308078965962,0.0733248969525342
2011-08-12,0.010345324523599,-0.0118060254445419,-0.0058207438703943
2011-08-15,0.0113924465257555,0.0130823179775337,0.0140023208672404
2011-08-16,-0.0036366997902926,0.0019212735885527,0.0116958392473222
2011-08-17,0.0055438110323507,-0.0405880607415848,0.0
2011-08-18,-0.0232944327550238,-0.0209643733010384,-0.0757575875463027
2011-08-19,0.0011772927703101,-0.0084156437203949,0.0164766278172297
2011-08-22,-0.019483717627154,-0.049338548253296,-0.0556900757143493
2011-08-23,0.0320459401566549,0.0362888603559614,0.021628447400646
2011-08-24,0.0051231746235168,0.0043211714046341,0.0210396136013788
2011-08-25,-0.0106920970657516,-0.0226789300219995,0.0230302521676728
2011-08-26,0.0428711432973622,0.0523234653921603,0.0144230636971937
2011-08-29,0.0302917190308941,0.0250945183364458,0.0435293983010685
2011-08-30,0.0159773468995262,0.0236406228018147,-0.0104773167624189
2011-08-31,-0.0207311717752469,-0.0032669186369082,0.0023501179261404
2011-09-01,-0.01137013194629,-0.0164311533021888,-0.0023365019606584
2011-09-02,0.003112803822696,-0.0134854560380215,0.0130953113508365
2011-09-06,0.0329878457767718,0.0237400126297413,0.0108826111163131
2011-09-07,0.0028815691298951,0.0384078353670393,-0.0117232627111206
2011-09-08,0.0029705228218327,-0.0139455732221741,0.0132212276906683
2011-09-09,-0.0157097150727781,0.0034989636716819,-0.0324518646626056
2011-09-12,0.0003664049000706,0.0213370717003665,-0.0151706558626978
2011-09-13,0.0161104860665822,0.0252857471775436,0.0101910732073823
2011-09-14,0.0081347685635269,0.0187541679335481,0.0368020250813922
2011-09-15,-0.0050613895901076,0.0055159012971208,-0.0181598750663589
2011-09-16,-0.0055980772431184,-0.0048061397927084,0.0171148391718096
2011-09-19,0.0006379041950829,-0.0062665084422825,-0.0111248641397244
2011-09-20,-0.0408750526832736,-0.0158258998827481,-0.0296662847254148
2011-09-21,-0.0490328566475248,-0.0655022080267021,0.0038023080248431
2011-09-22,-0.0198920336819108,-0.0286658877449937,0.0026385199377068
2011-09-23,0.0043151583348872,0.0250190210673821,0.0319149266707513
2011-09-26,0.0182374510210014,0.016435382641803,-0.0164557104900732
2011-09-27,-0.0063765964923588,-0.0013952185357828,0.0516128540039063
2011-09-28,-0.0483475377510409,-0.0666201549469618,-0.0133820689511149
2011-09-29,-0.0273647710026129,-0.0054406826329574,0.0108433916288768
2011-09-30,-0.0534839158432896,-0.0384041309103987,0.0355392116759656
2011-10-03,-0.0247118549385353,-0.0655993855969188,-0.0408163452223207
2011-10-04,0.0590227752447471,0.0684410998737539,0.0178116875454807
2011-10-05,0.0537118936844625,0.0114942893693624,-0.0037313100887472
2011-10-06,0.0427736251351777,0.0301960963828889,0.0385092495151957
2011-10-07,-0.0433280947494925,-0.0060905917253162,-0.0271225889919886
2011-10-10,0.0192713110046252,0.0447427582622614,0.0225652706249059
2011-10-11,0.0345580769862783,0.0217312010451799,0.0362998151055535
2011-10-12,0.0034466203499173,0.0175994369125468,-0.0222222010294595
2011-10-13,0.0074242183149968,-0.0020913688453852,-0.0079999651227679
2011-10-14,0.0050538390326038,0.0240384215459126,0.0149082695481629
2011-10-17,-0.0320572411142536,-0.0455317750150421,-0.007954618975149
2011-10-18,0.0259339686287005,0.0518097611306449,0.0045924181030815
2011-10-19,-0.0314021382059806,-0.045161286561994,-0.0011494516208135
2011-10-20,0.0254476987777203,0.0160484608023544,-0.0173409971266286
2011-10-21,0.0174848840698479,0.015829353072095,-0.0070505779086897
2011-10-24,0.025251433860093,0.0370245848322702,0.0447058958165786
2011-10-25,-0.0050141007655399,-0.0324058852976069,-0.0034247358289551
2011-10-26,0.0059089074402884,0.0066291270279646,-0.0191657360188601
2011-10-27,0.0130046033588966,0.0529862009612804,-0.0435268238462429
2011-10-28,0.0083718994831308,0.0029975561238468,0.0034802474906581
2011-10-31,-0.0317113524491136,-0.0155535871299401,0.0201900326310651
2011-11-01,0.012667978479822,-0.0144881601408708,0.0084438715496171
2011-11-02,0.0207872878062923,0.0087499618530272,-0.0200470674288265
2011-11-03,0.019271611277836,0.0203646850416798,0.0204327022271046
2011-11-04,0.0126252098875132,0.010271908406694,-0.0011834590659837
2011-11-07,0.0070825266039604,0.0012015894991665,-0.0059880465210305
2011-11-08,0.0037571127612877,-0.0008897566105578,-0.0165093628780452
2011-11-09,-0.0205514838170417,-0.0317021403749816,0.0170524168906523
2011-11-10,-0.0037021562784941,-0.0015561542296418,0.0
2011-11-11,0.0150303492142128,0.0214394154832537,-0.0023780623605492
2011-11-14,-0.005010628516362,-0.0051236281518678,-0.0130023234256793
2011-11-15,0.0031608830344188,0.01677861721292,-0.0023952642934073
2011-11-16,-0.0058594581471352,0.0021341370869644,-0.0169081393917147
2011-11-17,-0.0733266830340324,-0.0213025182573775,-0.0049321779958515
2011-11-18,-0.0056950794213312,-0.0024814462434757,-0.0111663306128375
2011-11-21,0.0128622795948283,0.0022356977329354,-0.0012641911804775
2011-11-22,-0.0040293221743568,-0.0073294948498243,0.0140664519517365
2011-11-23,-0.0253380996410458,-0.0140110882272091,0.0076530537770125
2011-11-25,-0.0141046477441357,-0.0166555627040535,-0.0012722937292577
2011-11-28,0.0057594940285286,0.0301948158510584,-0.0147965339875547
2011-11-29,-0.0075280622594156,-0.0204209745550824,-0.0075376812175879
2011-11-30,-0.0078505047599653,0.0054777937258794,-0.028202087504491
2011-12-01,0.0115478882270065,-0.0012128840534431,-0.0036187856585328
2011-12-02,-0.0326188102629945,-0.0223747013650857,0.0085157776825135
2011-12-05,-0.0080566840901724,0.0023915699411894,0.0
2011-12-06,0.0143993062461919,0.0068513418030144,0.0121507153137159
2011-12-07,0.0037948325332176,0.0242442794669379,-0.0060606291799833
2011-12-08,-0.0247851692425292,-0.0153891815233634,-0.0220049264621528
2011-12-09,0.0105568316930271,0.0263236930924882,0.0111940488824513
2011-12-12,0.0002823703462263,-0.0026682524105932,0.0037499666213989
2011-12-13,-0.0278913677604204,-0.0379412033978631,-0.0235148587889232
2011-12-14,-0.0238772779895356,-0.0105068030338396,-0.0076045556140504
2011-12-15,-0.0104182232506764,-0.0125921323746759,-0.0189394057982915
2011-12-16,0.0026956390797353,-0.009230745755709,0.0
2011-12-19,-0.0184333530369103,-0.0329839035996327,-0.0164348470431754
2011-12-20,0.0264257203047434,0.0087091373563851,-0.0113207142025142
2011-12-21,0.0060677592057915,0.0105361062214084,0.0012820194615579
2011-12-22,0.0222928976359286,0.0216992377134575,-0.0152672214195732
2011-12-23,0.0055653065076847,0.0008917592104982,0.0090090311239653
2011-12-27,0.0046979713687769,0.0232974548972998,0.0206718771292876
2011-12-28,-0.0256763276403231,-0.0341505611869789,0.0140127560319445
2011-12-29,0.0224392920765234,0.0129518161233231,0.0112640995201549
2011-12-30,0.0023970398059562,-0.0065672006180036,0.0466830587731648
2012-01-03,0.0157968143664593,0.0258871251308319,0.0137142726353236
2012-01-04,0.0126930618246176,0.0111523985140027,-0.0112108050016154
2012-01-05,0.0127259840830785,0.0168379034581145,0.0056818397330839
2012-01-06,-0.0050850557444511,-0.001686853354113,-0.0146396523384619
2012-01-09,-0.0049983178135075,0.0330439746689567,-0.0134680008545607
2012-01-10,0.0082466095286653,0.0002658728472743,-0.0192962619973792
2012-01-11,0.0096498506769302,0.0082799515134027,-0.0207852550054687
2012-01-12,0.0188484098176509,0.0015868171492881,-0.0023175501156951
2012-01-13,0.0210538732013508,0.0050966321788551,-0.0138248711221274
2012-01-17,0.0001908577446993,-0.0160950022636553,0.0103806403455489
2012-01-18,-0.0080866065476268,0.022465904420968,0.0011467058373069
2012-01-19,0.0007176164935743,0.0057395615835222,-0.0011481318987414
2012-01-20,0.0122815603762721,0.0117065759369404,-0.0011481318987414
2012-01-23,-0.0020206456902781,-0.0077359269340847,0.0
2012-01-24,0.0124898938719575,0.0326797385620916,0.0265589491874386
2012-01-25,0.0295147541065854,0.0125192050615206,-0.0011223601630859
2012-01-26,-0.0159436598629302,-0.0125470519233444,0.0122767473447461
2012-01-27,0.0238700088006259,0.0309383550393604,0.0022026936048153
2012-01-30,0.0065363239417488,-0.0140351216008801,-0.0033222296631586
2012-01-31,-0.0102570745468415,-0.0130883580104466,0.0044101392722044
2012-02-01,0.0140364824524722,0.0017636608023743,-0.0021786990303688
2012-02-02,-0.0053337336267579,-0.0128204710201907,0.002176328474091
2012-02-03,0.0059051573320644,0.003233857354428,0.0021597736063739
2012-02-06,0.0030871324933782,0.0047310415196933,0.0053879517428449
2012-02-07,-4.03609315998772e-05,0.0004975238155242,0.007567534575591
2012-02-08,-0.0050815658810535,0.0131317832329501,0.0107759034856899
2012-02-09,-0.0101636252683367,-0.031859739739487,0.0265957457601565
2012-02-10,-0.0100937882347507,0.0213153020224736,0.016753910389168
2012-02-13,-0.0030687829514567,-0.0080301055728279,-0.0101009526917796
2012-02-14,-0.009704906861413,0.0130003095126571,-0.0051020601797675
2012-02-15,-0.0059593636681147,-0.0234316033598939,-0.0101729788652964
2012-02-16,0.002408628040886,0.0234294501502848,0.0010173172898728
2012-02-17,0.0001752677879951,-0.0125219132526574,-0.001030951451389
2012-02-21,0.0091362172759943,-0.0022825298476114,-0.0113401710144548
2012-02-22,-0.0127095433721077,-0.0012728930400808,0.0410526677181847
2012-02-23,0.018691810816691,0.0114941744751844,0.0194075159472562
2012-02-24,-0.0045159970770127,0.0148914732078167,0.0039999961853026
2012-02-27,0.0189320994807325,0.0045397300945447,0.0417910515744212
2012-02-28,0.0064822977049652,0.0057890648096237,0.0009560448226925
2012-02-29,-0.0251460855234316,-0.0137431092146287,-0.0038131518327729
2012-03-01,0.0111386168750153,-0.0012560424524717,0.0352380843389601
2012-03-02,-0.0011615567316577,-0.0239838613557397,-0.0211785957189154
2012-03-05,-0.0236177721048725,0.0002600659508208,-0.009416142078437
2012-03-06,-0.0197035813991338,-0.024697908762187,-0.0589354384272714
2012-03-07,0.0095485096548983,0.0016038859539092,0.0040281934162861
2012-03-08,0.0100406720636806,0.0055437982722083,-0.0344827035418244
2012-03-09,-0.0033754138112324,0.0152550765222041,0.0162932639902666
2012-03-12,0.0013092046625935,0.0028490186120867,-0.0249999999999999
2012-03-13,0.0138273685395865,0.0153413056700973,2.291190299285422e-16
2012-03-14,-0.0006381856557664,-0.0068113133683392,-0.0030768956893529
2012-03-15,-0.0019967183061567,0.010888743281897,0.0145832691755584
2012-03-16,0.0115845044599711,-0.0114999771118163,0.0247422449316879
2012-03-19,0.0018459322225054,0.0111223107036101,0.0152283870782848
2012-03-20,-0.0036426964900119,-0.0068268132230621,0.0804020307608374
2012-03-21,-0.0050429640068608,-0.0124051057839695,0.010147569661333
2012-03-22,-0.010406442343172,-0.0044018170286629,-0.0118289460553547
2012-03-23,0.013182060605432,0.0090908694576909,-0.0009216800488703
2012-03-26,0.0034597458295235,0.0083671866771113,0.0118505115110748
2012-03-27,-0.006291707218064,-0.0005029031313418,-0.0081448100483613
2012-03-28,-0.0154542316899003,-0.0293527838867801,-0.0190909125588157
2012-03-29,-0.0058780345219496,0.0083769551945841,0.0139147101966807
2012-03-30,-0.0063719824149985,-0.0274499668391434,-0.0018182234330611
2012-04-02,0.0167460771129268,0.0113426617490514,0.0398189658632068
2012-04-03,-0.006558646047511,-0.0221700174944761,0.0138648048475748
2012-04-04,-0.0027495415917389,-0.0175676088075378,0.0017064422895635
2012-04-05,-0.0053350711992884,0.0038727353731426,-0.0085984849944718
2012-04-09,-0.0017212264358229,-0.0053717453335207,0.0195729778922338
2012-04-10,-0.0188939211841578,-0.0319999694824219,-0.0043936898270691
2012-04-11,-0.0030504446480628,0.0241349766148738,-0.0114739731082359
2012-04-12,0.026481743228677,0.0042686832237992,-0.0300353499782643
2012-04-13,-0.0168129041570061,-0.0168379034581144,-0.0045249040607968
2012-04-16,-0.0140355053668335,0.0121281592835993,0.01562500684796
2012-04-17,0.0117014149435048,0.007896294450745,0.0054053571063424
2012-04-18,0.0050198085212526,-0.0025416592198733,-0.0072202097704795
2012-04-19,-0.0118505272933318,-0.00877445109608,0.0
2012-04-20,-0.0009807865636196,-0.0076163738209546,0.004549607986914
2012-04-23,0.0002514327765656,-0.0008712976773444,-0.0118938802206032
2012-04-24,0.0007981297835314,-0.0005792197645734,0.0120370474208363
2012-04-25,0.0094589214231704,-0.0008579523290486,-0.0073394427986999
2012-04-26,0.0101042264323957,0.0048907362442897,0.0119595322731901
2012-04-27,0.0065980566848498,-0.0020028524548258,0.0045454718849875
2012-04-30,-0.0115069976854171,-0.001722197848112,0.0371376674663766
2012-05-01,0.0073405940313452,0.0092006816002163,0.0122057006442166
2012-05-02,0.0088093833182964,0.0256483968322843,0.0146173752898641
2012-05-03,-0.0189653199407454,-0.0197294467861013,-0.0067624618953498
2012-05-04,-0.0396518058792832,-0.0145053664720988,-0.0474576619122768
2012-05-07,0.0072774170789994,0.0109499532956433,-0.014324068605127
2012-05-08,0.0020808206840277,0.0011817109994238,-0.0256645038393478
2012-05-09,0.0036469070360808,-0.0002990175187543,-0.0330500827598379
2012-05-10,-0.0210303809431159,-0.0014770824021977,0.0077444263598168
2012-05-11,0.0116215090370942,0.0299940010624857,0.0049019795754746
2012-05-14,-0.0079019260026786,-0.002664303014808,-0.021442520674562
2012-05-15,-0.0160622334797094,-0.0011883813341853,-0.0050050242122544
2012-05-16,-0.0216341053669723,-0.0225052450674679,-0.0267061833094161
2012-05-17,-0.0320130922735393,-0.0235506885402089,0.0030768956893529
2012-05-18,-0.0055423856631678,-0.0145420581000117,-0.0093263422250043
2012-05-21,0.0374011863720582,0.0152696066106837,0.0094536969102957
2012-05-22,-0.0190445716542489,-0.0009189155464621,0.0104601907328598
2012-05-23,0.0235671746288348,0.0211442881965839,0.016701445583124
2012-05-24,-0.0034993700390008,-0.0091129785463824,-0.0072239110273985
2012-05-25,-0.0021220436470912,-0.0191181262226027,-0.0061983902608574
2012-05-29,0.0144862202153525,0.0149253589711988,0.017634862058039
2012-05-30,-0.0115606573392016,-0.0130474739628236,-0.0175801525287162
2012-05-31,-0.0139822236001107,-0.015748031496063,0.018947400544819
2012-06-01,-0.0043982735647494,-0.0117647256818195,0.0189074939964601
2012-06-04,0.0017386119563004,-0.0049277140571151,0.0010352203974946
2012-06-05,0.0228039985803021,0.0232945351318395,-0.0020811139233974
2012-06-06,0.0166748603060034,0.0203751345152685,0.0168420892012747
2012-06-07,-0.018502773990287,-0.0202998004134216,0.0041237074886148
2012-06-08,0.014311595412366,0.0194888378664654,0.0579857272887264
2012-06-11,-0.0390191718879017,-0.0394817659343044,-0.080675391086992
2012-06-12,0.0067211712169978,0.02396166192592,-0.0080808006857206
2012-06-13,-0.010646183914096,-0.027255665324372,-0.0503079858965861
2012-06-14,0.0039861891031442,0.0343940750186996,0.0189673666509027
2012-06-15,0.0140376207574226,0.0157943111512257,-0.0123076805701623
2012-06-18,0.0253214570923235,-0.0036922748272235,-0.0103626354143461
2012-06-19,0.0376421628512508,0.0125498526197992,0.0257466528339694
2012-06-20,-0.0074064247407487,-0.0109157251470098,0.0110110723595391
2012-06-21,-0.0381449278874204,-0.0215053416896495,0.0369630246852065
2012-06-22,-0.0039618839151472,0.0068514860330521,-0.0276453735157817
2012-06-25,0.0059787141560337,0.0009422326162606,0.0089910240289718
2012-06-26,0.0158501811634827,0.00217931809315,-0.0019802432681455
2012-06-27,0.0044229292359626,-0.0043316643245776,0.0118110125355608
2012-06-28,0.0202116663443892,0.0062598046373583,0.0596095482700366
2012-06-29,-0.0008324785623316,0.0102999142646456,-0.0172579386298252
2012-07-02,0.0040733271414334,0.0276538886600725,0.0029326185716475
2012-07-03,0.0207120753496331,0.0122022662982451,0.036857337080567
2012-07-05,0.0054539468234022,0.0025929171697429,0.0084427911703712
2012-07-06,0.0018695858534006,-0.0099067644408856,-0.0047081159391398
2012-07-09,-0.0061189483880471,0.0237877022726008,-0.0237868691299351
2012-07-10,-0.0228184344701155,-0.0359669065997414,-0.0135396848410795
2012-07-11,-0.0064447824966401,-0.023277246576178,0.0049212786895463
2012-07-12,-0.0024647798421055,-0.0050520949487421,0.0196850208926014
2012-07-13,0.0112031124305572,0.0242825758434259,0.0135265105785974
2012-07-16,0.0066181463936611,-0.0083799021581099,-0.0200956977971217
2012-07-17,0.0137973338682187,0.0098826338563441,-0.012572544731383
2012-07-18,0.0079380291297445,0.0281863358102375,-0.0049260333930719
2012-07-19,5.007402357718421e-05,-0.0092097853445134,-0.0137524891086273
2012-07-20,-0.0018914360057942,-0.0121284935334636,0.0090634591965701
2012-07-23,0.0074842928314811,0.0129052515424791,-0.0080563868325721
2012-07-24,-0.0207829896819582,-0.0282258594101916,0.0081383442855505
2012-07-25,-0.0059183556438447,-0.0113960306620027,0.0020182096944122
2012-07-26,-0.0121148275128286,0.024718427351619,-1.1136957696975048e-16
2012-07-27,0.0199208324250605,0.0273473573397685,0.0170340765622772
2012-07-30,-0.0049248539031492,-0.0023676184932545,-0.0098521607442079
2012-07-31,-0.004995242399561,-0.0362927138252797,-0.0049751432622817
2012-08-01,-0.0103840202015905,-0.0248139299863468,-0.013025968610162
2012-08-02,0.0082980774334367,0.0214812460667434,0.0182371131978574
2012-08-03,0.0107560909741347,0.0552468214978433,0.0149402011055972
2012-08-06,0.0048099030253055,-0.0084474482976872,0.0315893081154104
2012-08-07,0.0067803052113784,0.0189781467409898,0.0105364573537198
2012-08-08,0.0093503589637385,-0.0037485890130118,-0.0257880086798024
2012-08-09,0.0143054436156448,-0.0321429102911095,-0.0108055606143386
2012-08-10,-0.0049850028497636,-0.0201907241666848,-0.0068762913948977
2012-08-13,-0.0097538660769829,-0.0042894343907,0.0069859971682916
2012-08-14,-0.010816020653819,-0.0117009085816099,-0.0196850208926016
2012-08-15,0.0108702476196669,0.0023174396088232,0.0161779415427557
2012-08-16,0.0166838213589536,0.0162319238635076,0.0119999885559082
2012-08-17,0.0044538945005025,0.0248359342534778,0.009930524776592
2012-08-20,-0.0023402489561314,-0.0039281535366439,0.0098231262080186
2012-08-21,-0.0097631320973537,0.0005607081242041,-0.0048638319098877
2012-08-22,0.0024308656512815,-0.0002800150024818,-0.0077897637599318
2012-08-23,-0.0154911729986272,0.0005616528340597,-0.0216748100120961
2012-08-24,0.0019243834334227,0.0008462278886109,0.0201612709402172
2012-08-27,-0.0037843701793195,-0.0086932522326833,-0.0176817583280685
2012-08-28,0.0011059837225326,0.004254155786142,0.0050251448938022
2012-08-29,0.0021536947692031,-0.0059322850315811,0.008024064349388
2012-08-30,-0.0070060758719017,-0.0097617035519285,0.0058536994747999
2012-08-31,0.0038544597457076,0.0064877977497222,0.0201342312562311
2012-09-04,-0.0098860182731786,0.0380005633396989,0.0419775931022303
2012-09-05,0.0073015195019548,-0.0014104156836243,0.012455546812598
2012-09-06,0.0197884203896911,0.0511315442734027,0.0271930201745627
2012-09-07,0.0076970032625686,0.0036978179448354,-0.0025337611980211
2012-09-10,-0.0023181616486884,0.0171008038564071,0.0025252300237544
2012-09-11,0.0027929382808822,-0.0033739231128089,-0.0050083028576796
2012-09-12,-0.0027860641805826,0.0,0.0050420522302593
2012-09-13,0.0229534712420811,0.0108808808353753,0.0024999777475991
2012-09-14,0.0128857108727775,0.0038148913286651,-0.0082304058382766
2012-09-17,-0.0111428959838598,0.0063824358357566,-0.0157025229807916
2012-09-18,-0.0009126943252775,0.0099338568777215,-0.0008402752544592
2012-09-19,0.0065690506808732,-0.0007562082349767,-0.0025125405381486
2012-09-20,0.0016335122216701,0.0007639108466306,0.0042087702233338
2012-09-21,-0.0113444213327875,-0.0233668422865142,-0.0024999777475993
2012-09-24,0.0016249758077606,0.0012939761348429,0.0033528885859016
2012-09-25,-0.0307722009205253,-0.0480967771401527,-0.0066777902139317
2012-09-26,-0.000944451053877,-0.0075308977137876,-0.012552269533425
2012-09-27,0.0078388429533353,0.0075390087210103,-0.0117944688013919
2012-09-28,0.0024375690816691,-0.007267845132539,0.0051282410764814
2012-10-01,-0.0010093137715089,0.0029713832790756,0.0110449580043011
2012-10-02,-0.0047962918321492,0.0018796909685611,0.0067170381806039
2012-10-03,-0.00555404538653,0.0018731521762099,-0.008333365122477
2012-10-04,0.0112211884034674,0.0130457360450996,0.0091820212483106
2012-10-05,-0.0031403231764053,-0.0229405905660432,0.0
2012-10-08,0.0053154860179121,0.0126378391518836,-0.0016460497709688
2012-10-09,-0.0052488576802713,-0.013829698515129,-0.0188989724296436
2012-10-10,-0.0112463361002303,0.008344483064901,-0.0016680153854157
2012-10-11,0.0002429535205555,-0.0021158907206811,0.0127118318733627
2012-10-12,-0.0158362529772096,-0.0119331947458131,0.003355701476259
2012-10-15,0.007911426674828,0.0045527093800377,0.008368232892539
2012-10-16,0.0241080992942456,0.0066225165562912,0.0024793166963145
2012-10-17,0.0047565658885491,0.017354716502684,0.0024752255160443
2012-10-18,0.0155101979274957,-0.0116640938720026,-0.0024712261776836
2012-10-19,-0.015801104561893,-0.0277998206072228,-0.0024896043565426
2012-10-22,0.0061547911320417,-0.0062670173693452,-0.0049874868889596
2012-10-23,0.0013260841664479,0.0013907993323909,0.0066833685815709
2012-10-24,-0.0104107178346968,-0.0198455741519132,-0.0024752255160445
2012-10-25,-0.0081814298407403,-0.0022203169322166,0.0016379610177618
2012-10-26,-0.0017519175259779,0.0030572710325476,0.0057329807211735
2012-10-31,-0.0029698082121034,-0.0077606036525513,0.0251419644391631
2012-11-01,0.0265157439781541,0.0305726043027622,-0.011904806957402
2012-11-02,-0.0300095176225548,-0.0310575607711429,-0.0128617245023392
2012-11-05,0.0194742093397241,0.0083010304960457,0.0081632964465082
2012-11-06,0.0089042699364155,0.0155313265115736,0.0008044468995997
2012-11-07,-0.011568118876642,-0.0289776194705142,-0.0192925867535092
2012-11-08,-0.0167589374495994,-0.0043266589884449,-0.0032867675926266
2012-11-09,0.0089713120315313,-0.0043596687761838,-0.0041322470378954
2012-11-12,-0.0023466540476459,-0.0054643977207703,0.0191347365621581
2012-11-13,0.0033413600376182,0.0046934887690765,0.0123355735268788
