Date,Weighted Sector Change,CMPR Change
2011-12-28,-0.0132846606082066,-0.0194296124992005
2011-12-29,-0.0027767223938443,-0.0162991439424584
2011-12-30,-0.0058044144347364,-0.0125846851412985
2012-01-03,-0.0203536756530809,-0.0267942629144078
2012-01-04,0.0210327918936573,0.0082101804182636
2012-01-05,0.01200415495719,0.0094339921173263
2012-01-06,-0.003045059688145,0.0112903348861202
2012-01-09,0.0164566616044734,-0.0259116909792601
2012-01-10,-0.0111239827392831,-0.0325732890927867
2012-01-11,0.0186058894367587,-0.0037024135440117
2012-01-12,-0.0052283398590142,-0.0003379597441794
2012-01-13,0.0038158981433603,0.0126064370383573
2012-01-17,-0.0115108917375248,-0.0410731947394074
2012-01-18,0.0154235499256013,0.0148942980716091
2012-01-19,0.0170191475010476,0.0320600458336142
2012-01-20,-0.005562465094729,-0.0144499350749815
2012-01-23,-0.004063345883808,-0.0118032987000511
2012-01-24,0.0059074319620576,0.0143237940912348
2012-01-25,0.0039391131198004,0.0303330062185352
2012-01-26,0.0057746310267097,0.0487261371093328
2012-01-27,0.0294359428473358,0.0635891742363899
2012-01-30,0.0138665370978473,0.047949159405758
2012-01-31,-0.0062907634640787,-0.0102068670864762
2012-02-01,0.0097795055310222,0.0191943512369714
2012-02-02,-0.0035688919538599,0.0351907109727519
2012-02-03,0.0079271741330916,0.0202356787141656
2012-02-06,0.0075974173317315,0.0022900802629792
2012-02-07,0.0210941242592167,0.0407227904514702
2012-02-08,-0.0020747680045968,-0.0071235795148409
2012-02-09,-0.0035551939044487,-0.0078489009377306
2012-02-10,-0.0354362631340287,-0.0255836766576807
2012-02-13,0.004134291337516,0.0235980793904227
2012-02-14,0.0396233246177877,-0.0279357489938677
2012-02-15,-0.0158433940059354,-0.0015190221086334
2012-02-16,-0.0057399157479719,0.0053124944511736
2012-02-17,0.0004342446609131,-0.0140139532388365
2012-02-21,0.0050215818028918,0.023580130262631
2012-02-22,-0.0102358774619441,0.0047416677852764
2012-02-23,0.019086896503864,0.0119402868936968
2012-02-24,0.0069087913169406,0.0056275886529785
2012-02-27,0.0019418339778178,-0.0107316738221703
2012-02-28,0.0080883680728592,-0.0148962295234833
2012-02-29,0.0015563761482044,0.0081784843502867
2012-03-01,0.0005792051032061,-0.0046431729034918
2012-03-02,-0.001112043643896,-0.0098424635135089
2012-03-05,-0.0033601666240173,-0.0284431924217731
2012-03-06,-0.014983181965417,-0.0184271764071314
2012-03-07,-0.002360600993834,-0.0102983733997435
2012-03-08,-0.0039256416559163,-0.0113907365609478
2012-03-09,0.0125953411754656,0.0167153380490916
2012-03-12,0.0162708846436901,-0.0146366331197295
2012-03-13,0.0017125196751739,-0.0021119806969073
2012-03-14,-0.0076366970852228,-0.0023597313588924
2012-03-15,0.0169665577303797,0.0473808675318066
2012-03-16,-0.0088434216345898,0.0030037278997022
2012-03-19,0.007492602268499,0.005002520390931
2012-03-20,-0.0019285745121138,-0.0114200371999289
2012-03-21,0.0053700403383266,0.006549075983291
2012-03-22,-0.004140568543472,-0.0017654399024053
2012-03-23,-0.0047998684262614,-0.0042703335287155
2012-03-26,-0.0118969803007912,0.0077753042788045
2012-03-27,-0.0055815624850535,-0.0082211764169215
2012-03-28,-0.0053449259131012,-0.0070245553188516
2012-03-29,0.0039615159141307,-0.0200000231779074
2012-03-30,-0.0130087181461172,-0.0051479267978711
2012-04-02,0.0107565401619036,0.0085492705725348
2012-04-03,-0.0051261478244725,0.0212493084274433
2012-04-04,-0.0116819706903431,-0.0172370162743975
2012-04-05,-0.0087855735126917,-0.0335397134508731
2012-04-09,0.0056550364757232,-0.0145946193385768
2012-04-10,-0.0325949445423219,-0.0098901262434183
2012-04-11,-0.0136247622131089,0.0214403176579479
2012-04-12,0.0314851281627073,0.0153350427118855
2012-04-13,-0.012658048092936,-0.0053305106742894
2012-04-16,0.0070731985994221,0.0058854307041073
2012-04-17,0.0132763936463001,0.0108465570287665
2012-04-18,0.0016295224493584,-0.0126216028830808
2012-04-19,-0.0034641734507976,0.0021379432113676
2012-04-20,0.0210094034903315,0.0077251174335319
2012-04-23,-0.0033595363068845,0.029914604371354
2012-04-24,0.0179627529144229,0.0406841069866886
2012-04-25,0.002440469230342,0.0197872676483292
2012-04-26,0.005607144019635,0.0401264972942273
2012-04-27,0.0020350415605664,-0.00306745744277
2012-04-30,-0.0091388998356471,-0.04163451396139
2012-05-01,0.026279596392436,0.0166935633299329
2012-05-02,-0.0054666779075289,0.0031957106344314
2012-05-03,-0.0033846019461481,0.0026546932221727
2012-05-04,-0.0117216188978965,0.0074826992970436
2012-05-07,-0.0048895385734168,0.0002663684802581
2012-05-08,-0.0363460578362479,-0.0083423405426254
2012-05-09,-0.0071742641395413,0.043323223566565
2012-05-10,-0.0149208551468684,-0.0007822367794124
2012-05-11,-0.007894736733383,-0.0283944822188736
2012-05-14,-0.0256878616773208,-0.0074646438769936
2012-05-15,-0.0485980990802222,-0.0066809196214091
2012-05-16,-0.0057219098497106,-0.0005353441498105
2012-05-17,-0.0229585890413633,-0.0376040217135481
2012-05-18,-0.0223596250325806,-0.0338097720209894
2012-05-21,0.0372739022967751,0.0341365061925907
2012-05-22,-0.0005529692814047,0.0143924838746426
2012-05-23,0.0190969613246116,0.0163480230006478
2012-05-24,-0.0101940300532442,-0.0067934784017123
2012-05-25,0.0039068504970828,-0.0175055574481804
2012-05-29,6.704295350551689e-05,0.0077412941158107
2012-05-30,-0.0200978031841937,-0.0207468870910861
2012-05-31,0.0042927394969941,-0.037499990517443
2012-06-01,-0.0115735946847007,-0.0511278424944196
2012-06-04,-0.028223572811541,0.015625
2012-06-05,0.0171471488147057,0.0216249856668961
2012-06-06,0.028030047145245,0.0252707614371767
2012-06-07,-0.01430372185244,0.0052386583812094
2012-06-08,0.0365247128857037,-0.0162649250167689
2012-06-11,-0.0260593243375524,-0.0359988563787277
2012-06-12,0.0072073495669922,0.0088575774576337
2012-06-13,-0.0179671210789388,-0.0346153813236094
2012-06-14,0.0399070168156234,0.0223035335727635
2012-06-15,0.0189633381832478,0.0127367530685608
2012-06-18,0.0041967868834709,0.0269568008777644
2012-06-19,0.0061312786738953,0.0135178314914717
2012-06-20,0.0098425287935509,0.016439167236485
2012-06-21,-0.0251387757057394,-0.0125267293964677
2012-06-22,0.0034035059338803,-0.0095766935070362
2012-06-25,-0.0141162498725754,-0.0282718997010891
2012-06-26,-0.0127147617845657,0.012732657776126
2012-06-27,0.0171394999576663,-0.0119162299831281
2012-06-28,0.012622183078924,0.0059386442872767
2012-06-29,0.0031781766613654,0.0359204272265144
2012-07-02,-0.0164741797699489,-0.0111248641397244
2012-07-03,0.0019312388868562,0.0196813839784374
2012-07-05,-0.0056756485254455,0.0037002445499704
2012-07-06,-0.0059216706697771,-0.0059006967982725
2012-07-09,-0.0137196971186967,-0.0015678657264816
2012-07-10,-0.0107210313700556,-0.0375000238418579
2012-07-11,0.0128172458868482,0.0022749331746128
2012-07-12,-0.0166225263183598,0.0009820192273232
2012-07-13,0.0104376076401515,0.0165853732969703
2012-07-16,0.0241786764217907,0.0098318889689616
2012-07-17,-0.0008011599503997,0.0100125063826953
2012-07-18,-0.0031435698948923,0.0215153923690352
2012-07-19,-0.0110183732224397,0.0054844700441654
2012-07-20,-0.009731747019152,-0.0075210585853234
2012-07-23,-0.0008936002163265,0.0282258002492568
2012-07-24,-0.0148554310172043,-0.0129791817480386
2012-07-25,-0.0025569644975699,0.028667233926909
2012-07-26,-0.0340084467516393,-0.0561238883463392
2012-07-27,0.0315219296028969,0.1028875030805295
2012-07-30,0.005531293540212,0.0274178934939697
2012-07-31,0.0082859752758155,0.0162002717143069
2012-08-01,0.0108974920971995,-0.0051798648971447
2012-08-02,-0.0138521193488902,0.0201401773266453
2012-08-03,0.0447319627400211,0.0179020808293269
2012-08-06,0.0049460411257387,0.0394413176556338
2012-08-07,0.0073471176623407,0.0136054537193995
2012-08-08,0.0015732756824186,-0.008279422566386
2012-08-09,-0.0110549827034273,-0.0209205809791662
2012-08-10,-0.0021362040500317,0.0294349265267235
2012-08-13,-0.0041268379373983,-0.0099796106978632
2012-08-14,-0.0365296855496977,-0.0133333450708633
2012-08-15,-0.004879615694928,0.0322833033947627
2012-08-16,0.0075680170227368,0.0286511436983164
2012-08-17,0.0080839277924949,0.0516049420392071
2012-08-20,-0.003748031696609,-0.0400187012120702
2012-08-21,-0.0012278681391446,-0.0407118957826952
2012-08-22,-0.0103941197373614,-0.0225773574578591
2012-08-23,-0.0051061671631034,-0.0005212524972748
2012-08-24,0.0085305716556506,-0.0034076294342229
2012-08-27,-0.0134497753765787,-0.0262467202112681
2012-08-28,0.0107883626416371,0.0024298096750359
2012-08-29,0.0004552931830675,0.0123955558315011
2012-08-30,-0.0025369633637247,-0.0024070648316942
2012-08-31,-0.0105261678554199,-0.038646075299805
2012-09-04,-0.0009257314758809,0.0094418263936594
2012-09-05,-0.0011954005212045,-0.0166944489996502
2012-09-06,0.0180537872352236,0.0005624425475611
2012-09-07,0.0109556800881442,0.0287789537007252
2012-09-10,0.0038439330540719,0.0013536289555155
2012-09-11,0.0070730011296413,-0.0075411415550589
2012-09-12,0.0126344593566033,0.0013569349749888
2012-09-13,0.0304968622455233,0.0704225352112676
2012-09-14,0.0161949581783281,-0.0130753132336171
2012-09-17,-0.0139698292660912,-0.0005320685736228
2012-09-18,-0.0067001583955649,0.0037243785336563
2012-09-19,0.0039429608681209,0.0029396209442591
2012-09-20,-0.00282243990045,0.009134877523829
2012-09-21,-0.0256679435057032,-0.057687361523059
2012-09-24,-0.0109066396173206,-0.0030700699059474
2012-09-25,-0.0209986388404979,-0.0191827194325783
2012-09-26,-0.0057185025608212,-0.0240862076159472
2012-09-27,-0.0010757032574991,0.0063584170637369
2012-09-28,-0.0068854343541174,-0.0124349416543297
2012-10-01,-0.0053169846545349,-0.0227665964886976
2012-10-02,-0.0157803273151778,0.0111241530975598
2012-10-03,-0.0018332864742976,0.0057937647823661
2012-10-04,0.0056811244115657,0.0158137743260993
2012-10-05,0.0004532733727429,-0.0098370508939342
2012-10-08,-0.0055456542851214,-0.0122262301070631
2012-10-09,-0.0112460436080481,-0.0108945257017954
2012-10-10,-0.0127734757621572,-0.0086554887011329
2012-10-11,0.0180279381749876,-0.0141210855243015
2012-10-12,0.0064266275565446,0.0375763772800954
2012-10-15,0.0058240608654474,0.0022447203261716
2012-10-16,0.0248811257129609,-0.0113920485771307
2012-10-17,0.0068019878772556,0.0210201791924089
2012-10-18,0.018061349939188,-0.0085423357803878
2012-10-19,-0.0105278778910604,-0.0497498871123133
2012-10-22,-0.0174979602295635,-0.0037890137834979
2012-10-23,0.0023954141536798,0.013274245663342
2012-10-24,-0.0016013486650264,0.0011618041002843
2012-10-25,0.0023536639619901,-0.006900456359774
2012-10-26,-0.0204590007550607,-0.077254601617765
2012-10-31,0.0007588390771045,0.0059425022247151
2012-11-01,0.0282404538615763,0.0006579098031131
2012-11-02,-0.0835933847622029,-0.0205680436835778
2012-11-05,-0.0004447600354642,0.0070047029695726
2012-11-06,0.0040121077055631,0.0119166044773763
2012-11-07,-0.0299984306802296,-0.0059662016811599
2012-11-08,-0.0129586953798354,0.0013218442787892
2012-11-09,-0.00502992442053,0.0006641829960032
2012-11-12,-0.0019974186988394,-0.0062582519841198
2012-11-13,-0.0088454132929477,-0.0023426940023522
2012-11-14,-0.042557412588132,-0.045697096491102
2012-11-15,-0.0012778950060062,0.0181311175812585
2012-11-16,0.0047168092275467,0.0
2012-11-19,0.0021444571976967,-0.0186377885511125
2012-11-20,-0.0012123492108368,-0.0024162822396734
2012-11-21,0.0024532737616938,0.0065744130299499
2012-11-23,0.0099111049002301,0.0143786405155078
2012-11-26,0.0017638421219265,0.0003375035155276
2012-11-27,-0.0046132700338792,0.0120040217772279
2012-11-28,0.0118952742497488,0.0108982799280976
2012-11-29,-0.009992250230515,-0.0301654332623163
2012-11-30,0.0065203954359327,0.0176990824033991
2012-12-03,0.0257539635557858,0.0203225535731161
2012-12-04,-0.0376652319514347,0.0003161627931449
2012-12-05,-0.0111580005866086,-0.0025204765054488
2012-12-06,0.0142770854561943,-0.0094996592078945
2012-12-07,-0.0023394136773353,-0.0086124546883025
2012-12-10,0.000652246057599,-0.0041308917573262
2012-12-11,-1.5211802722896928e-06,0.0095480342562726
2012-12-12,-0.0130622365974163,0.0405824480430649
2012-12-13,-0.0031125786863595,0.0490078517851258
2012-12-14,-0.0041705060192811,-0.0054724203550129
2012-12-17,0.010877033217247,-0.0005775471310073
2012-12-18,0.0280444536699812,-0.0002895546448497
2012-12-19,-0.014053171892607,-0.0034853015051157
2012-12-20,0.0074536441469033,-0.0146028030224789
2012-12-21,-0.0114473125762783,-0.0193663035988443
2012-12-24,-0.0031444262132589,-0.0146575433441121
2012-12-26,-0.006803184680668,-0.0066667036576704
2012-12-27,-0.0083285295289328,-0.0205269635055947
2012-12-28,3.074126025782024e-05,-0.0141598726625753
2012-12-31,0.0275412265178784,0.0478316317221266
2013-01-02,-0.0094155038645751,0.0120659168021026
2013-01-03,0.0152188952897675,-0.0104589429054385
2013-01-04,0.0155236474993222,-0.0040828050717561
2013-01-07,0.0313326977782743,0.0026400748660911
2013-01-08,0.0052026920454616,-0.0135214308725172
2013-01-09,-0.0015881857072158,0.0195381844660281
2013-01-10,-0.0052890504966179,-0.000866515893195
2013-01-11,-0.0094457963464401,-0.0184278548253394
2013-01-14,-0.0027006237852216,0.0044155933409335
2013-01-15,0.0043373058644855,0.0309370387225506
2013-01-16,-0.0005418424555021,-0.0020120636097188
2013-01-17,0.0014471174187037,0.0313308457575063
2013-01-18,-0.0108790218662548,-0.0011189067280375
2013-01-22,0.0210314335080516,-0.0095158174347575
2013-01-23,-0.003129314371069,0.0316171572565646
2013-01-24,0.001917944257038,0.0103288188084167
2013-01-25,-0.0022147096581967,0.0112963465706813
2013-01-28,0.0040793128725302,-0.0159999593098958
2013-01-29,-0.0063610177642502,-0.0198639331220769
2013-01-30,-0.014948764566514,-0.0108604675941412
2013-01-31,0.1080358603500191,-0.0274010341700001
2013-02-01,-0.0232876604192651,-0.0087539898760807
2013-02-04,-0.024778486131399,-0.0319811020555197
2013-02-05,0.0040063071502901,0.0240266750354872
2013-02-06,0.0196725218964602,-0.0086567437470848
2013-02-07,-0.0025758808033941,0.009924867099389
2013-02-08,0.0172251442997275,0.0252225060794613
2013-02-11,-0.0012307698312333,-0.0011594468268795
2013-02-12,-0.0023156528575196,-0.0026109703916643
2013-02-13,0.0090137807012327,0.0078261002250339
2013-02-14,-0.0039136183223547,-0.0002796733296
2013-02-15,6.31137217970194e-05,-0.0041073801752107
2013-02-19,0.0079257112068943,0.0024813937538461
2013-02-20,-0.0265932447318455,0.0002753599877459
2013-02-21,-0.0155862020201482,-0.0239999705347521
2013-02-22,0.0098867363214885,0.0027924733394642
2013-02-25,-0.0296428750661586,-0.0183333290947808
2013-02-26,0.0013631209094199,-0.009859111947073
2013-02-27,0.0133251961225684,0.0042588786480072
2013-02-28,0.0012930627337271,-0.0062464853230556
2013-03-01,-0.0136396329837331,-0.0366309982734285
2013-03-04,0.0264858059191557,0.0143627583253318
2013-03-05,-0.0002324393121891,-0.0084819278291381
2013-03-06,0.0037816166060696,0.0268041186144974
2013-03-07,0.0092327496856785,0.0236805092474032
2013-03-08,-0.0042687394179811,0.0256551808324353
2013-03-11,0.0152962201421207,0.0574525432037707
2013-03-12,0.0134096854503678,-0.013157852002534
2013-03-13,0.0122368639307492,0.0191299671162298
2013-03-14,0.0263994982819625,0.0342429971970225
2013-03-15,-0.0126271357375255,-0.0067466380478587
2013-03-18,0.0105289116318944,0.008152858466859
2013-03-19,-0.0047981933875857,0.0037716296066161
2013-03-20,-0.0010685929027316,0.0034964881730096
2013-03-21,-0.0028780527174948,0.0005020497651799
2013-03-22,-0.0068806995672287,-0.0050264075983322
2013-03-25,-0.0110586891592959,-0.0098335701247836
2013-03-26,0.0022128085504432,-0.004292883219589
2013-03-27,-0.0011048544198014,-0.0002557115581427
2013-03-28,0.0036362623510357,-0.0160346412174874
2013-04-01,-0.0248348667457493,-0.0214359970270583
2013-04-02,-0.0085040984066454,-0.0149253656800492
2013-04-03,-0.0067750015550253,-0.0108955576873345
2013-04-04,0.0053894909110804,-0.0005357743579598
2013-04-05,0.0121706932357747,0.0160982299597255
2013-04-08,0.0115732092431471,-0.0109567041014012
2013-04-09,0.0086898055372461,-0.0118311009130551
2013-04-10,0.0165814683547827,0.0654180194742158
2013-04-11,0.0081611962205881,0.0143406244361598
2013-04-12,-0.0015655712098175,-0.0027975740387923
2013-04-15,-0.0317010871446228,-0.0365507908550163
2013-04-16,0.002344846195215,0.0201165209313594
2013-04-17,-0.0083000054408069,-0.0215279519963064
2013-04-18,-0.0111352157740161,0.0171719716068616
2013-04-19,-0.0019450195822744,0.0207730986296377
2013-04-22,0.004868567966283,0.0253910700474855
2013-04-23,0.0129404068724657,0.0202146588335422
2013-04-24,-0.0061126256295121,-0.0237106141364234
2013-04-25,-0.0024570176283019,0.0174216216431756
2013-04-26,0.0407535590804952,0.05316768669934
2013-04-29,0.0088793637302726,-0.0304520796177115
2013-04-30,-0.0469297277450085,-0.0168674882636012
2013-05-01,0.0522947211772963,0.0111001665707189
2013-05-02,0.0198643247640098,0.0
2013-05-03,0.0191431979981804,-0.0298823637120863
2013-05-06,-0.0085437271324438,0.0186621543646991
2013-05-07,0.0110555866003284,0.0185582349904408
2013-05-08,0.0058875584445302,0.020555880055799
2013-05-09,0.0058270181311442,0.0332187147206058
2013-05-10,-0.0029769316769296,0.0344444274902343
2013-05-13,-0.011115698428008,-0.0036772262736018
2013-05-14,0.0081169096535829,0.0130434450895888
2013-05-15,-0.003100175453908,0.0004301173712617
2013-05-16,-0.0043946687773996,0.0150118109994662
2013-05-17,0.013032266475402,-0.0056580144773033
2013-05-20,0.018875015212546,0.0221940225445295
2013-05-21,6.83483791106796e-05,-0.0086956144012327
2013-05-22,-0.003979727561142,-0.0343607144970807
2013-05-23,0.0070239670631581,0.0041125243197267
2013-05-24,0.0079804758122824,0.0056558258566264
2013-05-28,-0.0078971749306378,0.001288054019649
2013-05-29,-0.0011111756355915,0.0008606049036423
2013-05-30,0.0228867343709311,0.0047200432916163
2013-05-31,-0.0148859878857404,-0.0096982919857981
2013-06-03,-0.0097416039220976,0.0006527979676195
2013-06-04,0.0251264602544172,0.008041790047379
2013-06-05,-0.0210544607040732,-0.0030277508491291
2013-06-06,-0.0182652333907566,0.0269623356928494
2013-06-07,0.0292019907779873,0.0048390395149032
2013-06-10,0.0062581201554006,0.0023012680357173
2013-06-11,0.0041526179289577,0.0180008143190902
