Date,Weighted Sector Change,ATR Change,K Change,LMNR Change,WCC Change,JOUT Change,MYE Change,GIS Change,UNFI Change,DEO Change,KDP Change,HSY Change,SENEA Change,ENTG Change,UFI Change,MDLZ Change,PVH Change,RCKY Change,TUP Change,THO Change,MED Change,LULU Change,UEIC Change,OXM Change,MKC Change
2011-05-03,-0.0037125853127894,-0.0047501424078718,0.0070125824817923,-0.0302447989953956,-0.0168011937596051,-0.0151240163106571,-0.0056763924006321,0.009249759180071,-0.0094983729006739,0.0009900272108767,0.0094028655890639,-0.0019197314453088,-0.0314698398469772,-0.0127907680781712,-0.0230917643892263,-0.0002952224296088,-0.0231013344610355,0.0006666819254557,-0.0095389868722261,-0.0233084923140455,-0.0162107243431895,-0.0238543496088957,-0.0123367256595216,0.0387970200158599,0.0042856956014824
2011-05-04,-0.0009099861434054,-0.0085976454265869,0.0058479180324788,-0.018905525418077,-0.0249748857237288,-0.004347807028923,-0.0047393544863414,-0.0081778606207339,0.0044106909855089,-0.0044537993591045,-0.0103483053625767,-0.0066561756367066,-0.0214067075385622,-0.0011791598758604,-0.0065746470229404,-0.0008855546944589,0.0004427683366939,0.012811903913357,0.0006392986370856,-0.0187932639715802,0.0025773786284728,0.0043089681998163,-0.0080733692974125,0.0341929980460036,-0.0044652165345871
2011-05-05,-0.0027834892602857,-0.0029126509879398,-0.0007068548404217,-0.0074812780168597,-0.0181190547581847,0.0181250572204589,0.004789290492771,-0.0074935635609872,-0.0031746291988567,-0.003208318525335,0.0051176289373472,-0.0042469982462923,0.0015679736503264,0.027446245715436,0.0334224598078231,-0.0132978948259561,0.0337045927823321,-0.0060200771729851,0.0077331971096553,0.017270579648597,0.0216942181328948,0.0225195793740078,-0.0044527211813078,0.016505459337758,-0.0022475847719839
2011-05-06,-0.0009798074827424,-0.0090856606391303,-0.0022855320969411,-0.0188025323097887,-0.0069192443587055,0.0109689400883307,-0.0122180554742653,-0.0002585867671032,0.0079903592530471,-0.0030343488512199,-0.0025394181337218,-0.0093655907027357,-0.0054837952695512,-0.0045506213909691,-0.0032051403533462,0.0041250209195803,-0.0399487873882653,-0.01644736862744,0.0115014292342719,-0.0250907958372574,0.0074999809265137,-0.0080443403953322,-0.0091463328205637,0.0077994085625605,-0.008134995445948
2011-05-09,0.0093807355987805,0.0177249677582293,-0.0059911921160861,0.0020314376380806,0.0078288233563535,0.0392750184799618,0.0181298227439687,0.000775563057399,0.0190406620600377,0.0031462020589395,0.0048482380215434,-0.005874009064829,0.0054967138112039,0.0252004900990465,0.0051380812635882,0.0068027072728255,0.0187399193650525,-0.0609510936913136,0.0041859944661456,0.0084573749836512,0.0079090386076411,0.0376309882648877,0.0015384967510516,0.0055540342199865,0.0069786564874594
2011-05-10,0.0204691870385664,0.0024871066955565,0.0086725960790584,0.0246602793368112,0.0060116535002172,-0.0139372694940841,-0.0027932712858958,0.0069713519482287,0.0143902009703855,0.0050468416580704,0.0048150645163347,0.0105263186551085,0.0456318293348439,0.0144766281812686,0.0152380807059151,0.0032248785805701,0.0101082591803926,0.041636748815472,0.0218461256760817,0.0300200010764624,0.1109570790105309,-0.0050306872227637,0.0244088983126365,0.0227211020747444,0.0056910320112795
2011-05-11,-0.0020199895852003,-0.0111132023686355,-0.0059649149576823,0.0079247074383289,-0.014065175052403,-0.0077151967461199,-0.01779031166933,-0.004106772360677,-0.0062995906187285,-0.0085146788255784,0.0210473604560126,-0.0077642251795606,-0.0127531940935436,-0.0197802524868366,-0.025188952728082,0.0,-0.0093003510023663,-0.0491009706966749,-0.0066174586576646,-0.0022735173787394,0.0037815191375194,-0.0220536200184818,-0.0172219805406158,-0.0220016014154194,-0.0018226032936645
2011-05-12,0.0186227158026994,0.0216121611596678,0.0167993063794219,0.0034653312960583,-0.0236220866627106,-0.0096038324656385,0.0268971889601707,0.0233099636610819,0.025441648926902,0.0093783671572583,0.0329176993778715,0.016778537281188,0.038916462929903,0.0237288168469092,0.011024648213543,0.0131195560626493,0.0185211802632388,0.0131291250674649,-0.0139859864095173,0.0716388174213747,0.0340193780537302,0.0108333428700764,0.0164624189897142,0.0488950392392187,0.0203004473015352
2011-05-13,-0.002039754157858,-0.0051350408589031,0.0017403809678338,-0.0144857194747763,-0.0187868893993049,-0.0232274482847387,-0.0214552696064803,0.005060747991468,-0.0114390302098546,-0.0017828824602545,0.0055354884827816,-0.000871218637259,-0.0190546148889208,-0.0208561567007347,-0.0434782794276661,0.00258621133796,-0.0032820112860166,0.0028860002051846,-0.0212046869896786,-0.0122474442053801,-0.0237711587365944,-0.0191574111763679,-0.0049149740780872,0.0161500115066933,-0.012323647975712
2011-05-16,-0.005739034538291,0.016714677130395,-0.0041739422342051,-0.0170731893399867,-0.0016375573887758,-0.030322144317734,-0.0248566183492954,0.0010108899629982,-0.0112044710673823,-0.0071064606413877,0.0052834107571533,-0.0020986171955986,-0.0308154707258904,-0.0243902722687171,-0.0121375796427382,-0.0086107702567927,-0.0189818762934394,-0.0498195317727775,-0.0069269304713173,-0.0115516374019947,-0.0062499841054279,-0.0142512900136478,-0.0026676713199237,0.016028927791963,0.0100989702474405
2011-05-17,0.0060344335466149,-0.0114068154282606,0.0028011178292022,-0.0084367285117766,-0.028492702358114,-0.0098554907735143,-0.0157016539745618,0.0086010666098465,0.0189448657331788,0.0033853074887707,0.0090822434686758,0.0047526923294639,0.0194174757281553,-0.0068964904894004,0.0020660972469288,0.0092727767338606,-0.0075221550630481,0.0022865650329927,-0.0213206075595951,0.0047680079543594,0.022736880653783,0.0184688206961158,0.0034668781110135,-0.0107637616277632,0.0014002739042589
2011-05-18,0.0019853366198091,0.027209568809645,-0.0026173708302999,-0.0004953060236409,0.0120754601820459,0.0257766252724953,-0.0019900952620986,-0.0002506800964401,0.0195294548483455,0.007772735578183,-0.0120996943717153,-0.0168350302640758,-0.0034181600018485,0.0230680285473111,-0.0075137027166623,0.0014355220910719,0.0080022711806418,0.016367890833651,0.0163748105793777,0.0069620035031231,0.0160824490576673,0.0305544280489361,0.0072436346692142,0.0028475435493154,0.0059975856520402
2011-05-19,-0.003208346174505,-0.00357274587474,0.0001745573536411,-0.0083826464762344,-0.0157523811812978,0.0128369582955403,-0.0108695314151349,0.0,-0.0178490292992313,0.0021536288733233,-0.0021241480966893,-0.0100629174831308,0.013277635281376,-0.0145089412820809,0.0274537117764444,0.0002859387181635,0.0099386191665294,-0.0214723722231824,0.0073085940452295,0.0099875057952681,0.0004043764281013,-0.0177777993558633,-0.0098113293917673,0.003600807248003,0.0021829849510607
2011-05-20,-0.0005479881900091,-0.0066199826213731,-0.0040090560662098,0.0005031867695476,0.0174044297828698,0.0,0.0050050242122545,-0.0047606772096068,-0.0046915495643522,0.0004808958328994,-0.0042573394127891,0.0198001846992591,0.0169811608656397,-0.0034247358289552,-0.0288978697492394,0.0051355295033917,-0.0394333946180845,-0.0039215835870481,-0.0146687741765457,-0.0239055750481605,-0.0195599605410466,-0.0019693453026045,-0.0103448449738479,0.0036082317629197,-0.0029726063001018
2011-05-23,0.004009078252854,-0.0027079185219046,-0.0024591496381164,-0.0161616013714415,-0.0060663449255776,0.0025840385471719,0.0235174337618074,0.005309711467096,0.0069096281247432,-0.0007340048955439,0.0026322232098993,-0.0030736210345618,0.0166100618293453,0.0046948309511624,0.0106007474380534,0.0002859113864507,0.0038610038610038,-0.0311501860274227,0.0146175333821636,-0.0054927325396873,0.0121541911467049,0.0245223488622565,-0.0275482395569846,0.0002620105234063,-0.0010015873175981
2011-05-24,-0.002849670853239,-0.0021326212959795,-0.0075544009893014,-0.0143296148171111,0.0064873145120735,-0.0425667144877187,-0.0179104777870275,-0.0060300971952295,-0.0033151643657589,-0.0062043129655716,0.0002386234169235,-0.0048984118830864,-0.0232214957705439,-0.02433372368044,-0.0796951176634489,0.0002868135788336,-0.0033768413745276,-0.0065952121146983,0.0006396052916815,-0.0022617641501537,0.0164405926750756,-0.0019502649926376,0.0573969316665747,-0.0177268064222158,0.0048086892246152
2011-05-25,0.00021660516494,0.0158049048447026,-0.0019531358477913,0.004179724464846,0.0041904994419642,0.0277227780111776,0.0152438634353906,-0.0068441179351591,0.0224505007257218,0.0043018494529923,-0.0083752639662737,-0.0104280954338716,0.0166226122203046,0.0359280507012076,0.0369811148013708,-0.0060623293352429,0.0087635925185979,0.0116666952768959,0.0142719592837961,0.0175552342054825,0.0170731735683352,0.0169880660203853,-0.0187380412338876,0.003464847188943,-0.0090198590588244
2011-05-26,-0.0034826217555821,0.0032811844130338,0.0135665532903056,0.0249609752294622,0.0022366995055327,0.0175895438032234,0.0271357249185327,-0.001785706465863,0.0196537229667704,0.0036492282581044,0.0048356083169254,0.0120593263966708,0.0104089476065502,0.0267441316318897,0.0276766297968152,0.0055184032827447,0.0426906571945834,-0.0090089808627012,0.0161956250425125,0.00769230016825,0.0172887470930732,-0.0384615200101703,-0.0101562587893566,0.009296107833635,0.0052705921727645
2011-05-27,-0.0025860903264819,0.0019182519100746,0.0024866677006326,0.0106545409221619,0.0105418845578203,-0.0063979770145576,0.00782022296776,0.004088930310367,0.0027497464152859,0.0051300442226359,-0.0103639500549586,0.0058500857470008,0.0156133859572481,0.0022521963774338,-0.0184005822205277,0.0028859587220048,0.013857220762642,-0.0213815980381914,0.012614819656486,-0.0142676204780297,0.0054032956570017,-0.0144420095490969,-0.0199843346290646,-0.0010463226786899,0.0030211018443464
2011-05-31,2.5023884144952263e-05,0.014823310715073,0.0036985365213936,0.0059464286456916,0.0094407521020309,0.023091703217045,-0.0009541293553707,0.0053083689884409,-0.0127070882044227,-0.0012910870222023,-0.0024212706045612,0.0070473326449781,-0.0054387098964905,0.0234113747932509,-0.0085592607214894,0.0051739091819178,-0.0226666485821759,-0.0190083048478968,-0.0006107010004174,0.0253968011765254,0.0198472723386555,-0.0118619691493154,0.0067140631257075,-0.0186190183630283,0.0035992863670678
2011-06-01,-0.0164403252938184,-0.0225056408441041,-0.0052863301684678,-0.0283896189447984,-0.0430630520657376,-0.0293933283353402,-0.0375722869964303,-0.0098459829244871,-0.0279768574444544,-0.0126627015999722,-0.0051033509449045,-0.0089686098654708,-0.1166606171103703,-0.0219057838727512,-0.0457143102373395,-0.0051561244904768,-0.0299708041816665,0.0457190526137295,-0.0171122256594327,-0.0582945476206696,-0.0449438475149817,-0.0248474523112071,-0.0214456278388663,-0.0168776218500075,-0.0071942566699649
2011-06-02,-0.0072747227767184,0.0001924968515531,-0.0156110922492888,-0.0025189492921046,0.0090549589159034,-0.0121327958004226,-0.0109781043239705,-0.0097862747925836,-0.0309950599181284,0.0075489431335627,-0.0053685022733192,-0.0048939034262717,0.0202396405203114,-0.0056116937812727,-0.0246084957092476,-0.0069244569972124,-0.0168979350907492,-0.0295999908447266,0.0010898286029229,0.0170491953365138,0.0164190804357553,-0.0067114542453313,-0.0080775751652118,-0.013937293986162,-0.015075376884422
2011-06-03,0.0011066731209556,0.0007826436127891,-0.0027238337880906,0.008205120380108,0.0009530926026139,0.0026143765591094,0.0010256645007011,-0.0049830169442384,0.0062862262499128,0.0060642347857759,-0.0044466479054172,0.0036825067793229,-0.0248036530890097,0.0022989032416266,-0.0175572892529062,0.000586755926996,0.0048196138069742,0.005838252696814,0.0015803143291317,0.0045736487048971,0.0051080218809232,0.011556034951836,0.0041237270709165,0.0132523336846815,-0.0068013567176685
2011-06-06,-0.0071613447889772,-0.011923389604592,0.0029197052853954,-0.0114828478132958,-0.0147283947158124,-0.0039113702099002,1.2169602416135806e-16,-0.0039514677239018,-0.0357227978056756,-0.0137631545575646,-0.0071853545872585,-0.0060538988537642,-0.0237690780405959,0.0011519901907787,-0.0438871794335204,-0.0002934640922441,-0.0190284584444675,-0.0400667412835914,-0.0028517159097233,0.0061990387087228,-0.0262745127958409,-0.0295070062068065,0.0217035497538762,-0.0218400003749089,0.0093632321136858
2011-06-07,-0.0030719597282743,-0.0007857182409591,0.0036278026313176,-0.024875621418443,-0.0150578917139987,0.0174870767552812,0.0040733159975667,-0.0034228822981069,-0.0034508107148518,-0.0042664212143829,-0.0007463331697695,0.0012941337516499,0.059888037562525,0.0238907894264317,-0.0040551655348134,-0.00234460782127,0.0103953351703242,-0.0199134625205586,0.0,-0.0080385851104027,-0.0027899439776206,-0.0156380436790726,-0.0146766737533384,-0.0427184729020513,0.0028842065720617
2011-06-08,-0.004186216254118,-0.0003951098021669,0.0018056784433445,-0.0020438941646632,-0.0017660940778021,-0.0019205975154282,0.0192892967538088,0.0047682200046562,-0.0131742178803766,-0.0027661257091138,-0.0114427630781722,0.0053387503158434,-0.011029430670447,-0.011223280528389,0.005732980721173,0.0041274531811113,-0.0196047683956393,-0.0222222222222221,-0.0088944975657068,-0.0191620699917013,-0.0816573063880063,0.0150439289335962,0.0040354508212336,-0.0996945381816679,0.003083912988511
2011-06-09,0.0049424880822288,0.0063029287362411,0.0066763399279459,-0.0101266209083267,0.0084264220157149,0.0025608170388022,0.0009930714185597,0.0031629612790115,0.0210631928307415,0.0074012507034444,0.0040251533940152,-0.0010997318874773,0.0024600809673032,-0.0045197695060871,0.0024370212793319,0.004697587814473,0.0068427801421334,0.0145454406738281,0.0129455230500507,0.0046327366041732,0.0202554385894184,0.0066612094993228,-0.0035942551636282,-0.0257906097776653,0.0020483096015193
2011-06-10,-0.0128754480600678,-0.0072877472631218,-0.0115252909007275,0.0133333450708634,-0.0070340095389791,-0.0192307809871091,-0.0109890717119243,-0.0107979940540153,-0.0069341898610112,-0.0147778028726746,0.0128141242715293,-0.0099155513148237,-0.0131796372785466,0.0206185927393154,-0.0259740018466604,-0.007344300625032,-0.0109802454652058,-0.0151785784990205,-0.0107918823772787,-0.0298805279150786,-0.0466434032220555,-0.0245118718182236,-0.0072405591615644,-0.0279276757132051,-0.0106623016789593
2011-06-13,-0.0050649235435695,-0.0063730788747984,0.006722364202948,-0.0296482494421006,-0.0021601885233644,-0.0045424851081989,-0.0290290258756001,0.0130319600625527,0.0014948025461726,-0.0027680315041026,0.01191361457754,0.0144659239703642,-0.0327937281246748,-0.0078563070732878,0.0132890239135419,0.0058962492257016,0.0089571556172545,-0.0090333722269356,-0.0055999755859374,-0.0314852874029148,-0.0063636086203834,-0.0335348600847008,-0.0124748274118154,-0.0223518145545588,0.0072268939069919
2011-06-14,0.0026040311520858,-0.0050135390121567,-0.0154066752965479,0.0015360357522869,0.0311466288122746,0.0052049397723952,-0.003045754871436,-0.000261220579559,0.0019704885236803,-0.0048054004822722,0.0024377979767224,0.0038244233301078,0.0102040717026834,0.0223214071890225,-0.0193548208468903,-0.0032004833799838,-0.0007836240508018,-0.0072202097704795,0.0191174247919099,0.0181437704302927,0.0238416867997914,0.0258997364655451,0.003219312775774,0.0107457453888866,0.0059110699696789
2011-06-15,-0.0012982671400802,-0.0082336440455835,-0.0027538373878702,-0.0062080103314553,-0.011089828390407,-0.0364821111205133,-0.0051386679766539,-0.0044855402849125,0.0022365842155531,-0.0051301549315921,-0.003670117815066,-0.0059945144583265,-0.0089361312541555,0.0247748045263014,-0.0224813032987601,-0.0035149072650875,-0.0130282763380338,0.0,-0.0273713681315497,0.0027748846312092,-0.0370040085783919,0.00583699076524,0.0012097051438885,-0.0100845630530434,-0.0052824487968745
2011-06-16,0.0051877485214698,0.0035649927608396,0.0062500026296167,0.0203019945645029,0.0089027078666782,-0.0026881694586955,0.028895840946407,0.0158219398793905,0.0123548303661581,0.008947448860208,0.00197048852368,0.0187785345970447,0.0103404432543625,-0.0055187845937185,0.03816792287711,0.0097143951869011,-0.0112143058118584,0.0073059292328357,-0.0068159392441661,-0.0294943878542608,-0.002314867755839,-0.0044862242636285,-0.0152366102637532,0.0161131132383039,0.0081516512811615
2011-06-17,-4.373689319748016e-05,-0.0138698789513583,-0.0034476944166565,-0.0314881067758728,-0.0100473702236374,0.0522437854673577,0.0129096443277685,-0.0031520602271262,-0.0004860378377165,-0.0074754978156648,-0.0097703401221094,-0.0057163218549648,-0.0025423502107014,-0.0108108520507811,-0.0105093060342451,0.0,0.0048153971225427,0.0226039774425852,0.0162179695503513,-0.0075241521182641,0.0091324550878178,0.0126884088554591,-0.0194332564679581,0.0253124299487845,0.0
2011-06-20,0.0181249208826552,0.0039643361727433,0.0061919532604753,-0.0031462751390953,0.0173243060243356,0.0025526459258631,0.0029498262287254,0.0129493043470108,0.0073242002872571,0.0008622775875964,0.0086313759655628,0.012061241995402,-0.0017116351771881,-0.0109648496765612,0.0180623405453451,0.0119220661439012,0.0176622079380004,0.0194862947539548,0.0378023482110396,0.0257900133223414,0.0140334750475799,0.0524332783225058,0.0078544283800854,0.0144336673896476,0.0112563090108746
2011-06-21,0.0134217837944956,0.0060795753753555,-0.0074007190635291,0.0057320844159284,0.0189777959106904,0.0,0.0009736392173147,-0.0013027419403092,0.0175438483904929,0.0080773916228667,-0.0026880938557269,-0.0023066193525087,0.0475382370382663,0.0359477029123842,0.0238473920949342,-0.0040057049096516,0.0154209213847607,-0.0060501034287437,0.0244352846894451,0.0077601167687561,0.0131579453705218,0.0414302703334337,0.0114098927812064,0.0128794284294489,0.0023762164729657
2011-06-22,-0.0039514951357546,-0.001368250489308,-0.0065418974802339,0.0026191323552069,-0.0085549391957693,-0.0267515975411722,-0.0116958950177488,-0.0068080212328514,-0.0028571174258277,-0.0018541597410345,-0.0039408830892961,-0.0019621942143576,-0.0167483600930923,0.0244421359872707,-0.0491803351915714,-0.0023028735517958,-0.019254683992026,0.01471862108109,-0.0192680111267231,-0.0087997184562734,-0.0182212620475343,-0.0127580595510352,0.0040683637827551,-0.0218978466336285,0.0
2011-06-23,0.0101715534328736,0.0103379814244716,-0.0036818991911464,0.0126515434794565,-0.0015202968069417,0.0270805705491899,0.0100200787631818,-0.0122178719927472,0.0103990404121758,0.0091352233022759,-0.0004992625331511,0.0016178348168228,0.0354166825612386,0.0252365683850653,0.015833298365275,-0.0055153102234659,0.0452293726203867,-0.003418800214112,0.0047758055939644,0.0251346084740656,0.0419485927819287,0.0651891674020344,0.0262187379618639,0.0239521634791962,-0.001399434110028
2011-06-24,-0.0025507895310387,-0.0045239878352876,0.0082857104927912,0.1414457246724826,-0.0182128457815787,0.0232257843017578,-0.0108911491284078,-0.0096748352380849,-0.0066889339516071,-0.0024832949511199,-0.0059806048362526,0.0017908036147535,-0.0526527134296743,-0.0030581738391689,-0.0114099705052717,0.0078647430429837,-0.0162080300192168,0.0051369404430406,-0.0093215248715452,-0.002801117829202,-0.0282977639512758,-0.0191693380062719,-0.0187924553799777,0.0058461115910457,-0.0009989857706837
2011-06-27,0.0089839814817538,0.0082971551265289,0.003294295519518,0.0330232132312865,0.0015498224081766,0.0183312845209612,0.0250250255983756,0.0075736751434046,0.003602342172853,0.0024709283692815,0.0132433476570353,0.003391621298758,0.0279306719509561,0.0080808006857208,0.031224331311314,-0.0031782897547441,0.0017064941345625,-0.0068493083575182,0.0102918307933854,-0.0140400007632072,0.0200623651122726,0.0440384791447566,-0.0179299314442654,-0.0211851562948363,0.0051864814680519
2011-06-28,0.0048985618187799,0.0125539308629888,0.0023618686638013,0.0172257967957749,0.0038759838925143,0.0055900714568601,0.0058594161091615,-0.0048141296633884,0.0069477021842021,0.0068391328560139,0.004433505220216,0.002661017007649,-0.0214312852632312,-0.0029999732971192,0.0047431163182653,0.000869529834692,0.00815884831845,0.0060086395528454,0.0051506790923737,0.0017768708419935,0.0126582678943187,0.0312756484220224,0.012376284952223,0.0137629197218599,0.0045499415570254
2011-06-29,0.0036244663906131,0.003277462640125,0.0005438502425644,-0.0142602356153489,0.0015343657842575,-0.0130354428221656,-0.0096524547402816,0.0138324423923274,0.0116334684447455,0.0009874608017617,0.0127170571172791,0.0056457250017869,-0.0079904417679926,-0.0029999732971192,0.0499999515712268,0.0040358377021643,-0.0073115513446619,-0.0017108216259403,0.0019607427968967,0.0021148912290268,0.0004292967428154,-0.0214667222220475,-0.0077392518376198,0.030693675377477,0.0031471252346949
2011-06-30,0.0040698879922081,0.0019142126896661,0.001266962802248,0.0207863085976437,0.0350172577464598,0.0747018525587207,-0.0038759654104534,-0.0037473069422179,0.0032917797711431,0.0077548608983095,0.0128019024097275,-0.0049011480615989,0.0252504665932673,0.0170854351309279,0.0192023803260227,0.0088774739274385,0.0041411700168523,0.0493197204436792,0.0123067646499439,0.0122850257733078,0.0141025610720409,0.0160835674146592,0.0314414236406715,0.0011861535997075,-0.0278486357501385
2011-07-01,0.0206199935214707,0.0125522979160929,0.0059924066258111,0.01451904181178,0.0300073836022231,0.0447414583803426,0.047434634534089,0.0127439640020018,0.0138011731599506,0.0100490160558554,0.0071685319640651,0.0068396946074619,-0.0403763495650371,0.0620548994315016,0.060232216240188,0.0122716978864356,0.0207096185209686,0.0097008800864397,0.0289769234500113,0.0034662176827543,0.0113588747397558,0.0339832146496929,0.0007907690664716,0.0106635257183037,0.0044301494438001
2011-07-05,0.006167653664602,-0.0018775530843505,-0.0021715333972063,-0.0142539684319794,-0.008419943089801,0.0776971126003145,0.0009250022959641,0.0054112761875982,0.0152284228216067,-0.0077095708137418,0.0139976306341447,0.0022691089429315,-0.0028618028390954,-0.016236874112534,-0.0527035949475495,0.0064989981973158,0.0195028319740812,-0.0039370229516374,-0.0038792621980704,-0.0003460286855996,-0.0253955286730396,0.0237068965517241,0.0078863900148798,0.0284790771255373,-0.0046138324829784
2011-07-06,0.0078054872703925,0.0193827397652833,0.0100090851578566,0.0234233573218211,0.0077983371406512,0.0511482019854344,0.0223048109677507,0.0059330473339301,0.0063795576028855,-0.0025128525217125,0.0051655604582042,0.0045233496572911,-0.0224581152389057,-0.0126336360469244,0.0174165986533537,0.006739619760067,0.0124396085371503,-0.0306845273133147,0.014722925670226,0.0027691216821113,0.006846377478237,0.0231852287821335,-0.0252067508874919,0.0100257369135177,0.001816350231557
2011-07-07,-0.0068362268854593,-0.0051263051038514,-0.000179442696973,0.0035056934608196,-0.0092609161822374,0.0407149811159222,0.0117328623949515,-0.0048400191401595,0.0063176620312469,0.0005981744588179,-0.0275507881094743,0.0012062673840547,0.015442439623179,-0.0309777054392674,0.0126581820057217,-0.0013896397358719,0.0097295794979861,0.0175858760455156,0.0011267863528828,0.003083252858556,-0.0083647329241242,-0.0089577042034112,0.022626241048177,0.0140016805605969,0.0024086497916461
