Date,Weighted Sector Change,TRGP Change,OGE Change,TVE Change,PLT Change,WES Change,AEE Change,ED Change,T Change,EVRG Change,NGG Change,PPL Change,ET Change,ES Change,AWK Change,DCP Change,WCN Change,DUK Change,DTE Change,HE Change,VZ Change,TU Change,WM Change,NEE Change,USAC Change,CNSL Change,RSG Change,SRE Change,POR Change,SR Change,CMS Change,ATO Change,AVA Change
2011-05-03,0.0062049276793984,0.0035066898773858,0.0013237460932356,0.0044053109081477,-0.0179014459183424,0.0,-0.000338188332264,0.0116880748496397,0.0107868067147868,0.0025773083658866,0.0029620499894839,-0.002542641425224,-0.0226972800738393,0.0005602369001749,0.0044203015569438,0.0052403633045061,0.0003264536457774,-0.0010638541075834,0.0090195898916207,0.0038880398187959,0.0047846972431257,0.0015867083292353,0.0007629394590463,0.0132462030050948,0.0,0.0038482513891716,0.0037724250628131,0.0100090851578567,-0.0012024322937123,0.006772652783646,0.0030181778583486,0.0002888853324729,-0.0020441226055598
2011-05-04,0.0014754585591999,-0.0171811342447948,-0.0087022148914349,-0.0023847164668622,0.0535443320177055,0.0,-0.0091587673662219,0.0062666508167661,0.0028391214644103,-0.006998178148332,-0.0170807184860673,0.0018175140284898,-0.0011444092156591,0.0014013238966617,-0.0050881825257617,-0.0182448251604396,-0.0019626599522,0.0037273532819295,0.0058628700897608,-0.0054159108290546,-0.0007958247582752,-0.0073529199946084,-0.0053475702068942,0.002443696760537,0.0,-0.0043668081353001,-0.0043818871253191,-0.0115481669215763,-0.0059999847412109,-0.0085491717461766,0.0045431678452401,-0.0092646116485873,-0.0069672163504806
2011-05-05,-0.0094162613608209,-0.0151785221635057,-0.0104146020582739,0.0,0.0461806604267983,0.0,-0.0126496013413126,-0.0018921187702599,-0.0157629259402125,0.0052064447815111,-0.0045844003766309,-0.0036376728280096,-0.0252632007264254,-0.0095505664932838,-0.0047716219809253,-0.0040631449097179,0.0016490513708378,-0.0042553487938591,-0.0087736548041905,0.0,-0.0119776621398653,0.0327207190770081,-0.0074627100095847,-0.0047104057781082,0.0,-0.0038043313193182,-0.0031555815646724,-0.0047601304763377,0.0032180177691848,-0.0065634024415464,-0.0015106085459972,-0.0005887682380029,0.0016590214502748
2011-05-06,-0.0038755951520854,0.0225835597915045,-0.0102080972081343,-0.0015967668421937,0.0076943881284186,0.0,-0.001030243330388,0.0013200018185092,-0.0095056794086542,-0.0047741154224025,0.0025865608682347,-0.0097122379265885,0.0265995835736372,-0.006193727980514,-0.0054347773270931,0.0117478228056161,0.0045856961216787,-0.0063694374988652,-0.0098702988118105,0.0081426551771164,-0.0048051337313136,-0.0081269733197064,-0.0048843813355598,-0.0010444103132149,0.0,-0.0054025056852075,0.0003136834738106,0.0001823543574971,-0.0130796642763952,0.0023615888519152,0.0074999809265137,0.0023447196236554,-0.0236189016573163
2011-05-09,0.003181892177165,0.0289513560150622,0.0138751387978902,-0.0015981188345985,0.0225973820146731,0.0,0.0048142843884365,-0.0005647360673958,0.0048076799635353,0.0029487624836253,0.017878649830376,-0.0065359525724429,-0.0153702810554257,0.0045351432241547,-0.0020202482070599,0.0047281505093792,0.004900378260711,0.0058635721075403,0.0025459704254134,0.0092843236973491,-0.0010728836410874,0.0087463703841882,0.0007737626758493,0.0059326495278421,0.0,0.0070308853285278,0.0006271702146898,0.0067703370824161,0.0136381928770896,0.0039266415755457,0.0141556506358421,0.009921218209697,0.02418033450049
2011-05-10,0.0091640197799282,-0.0051978140232144,0.0087753661008496,0.0048038767587047,0.022087830122287,0.0,0.0149863289360371,0.0056337884893999,0.0073109172370727,0.0102564356948913,0.0087718933774458,0.0123952306992604,-0.0073113528805371,0.0061919850341038,0.0323777741710768,0.0070621290087884,0.0016234447831848,0.0052881938917907,0.012266375791052,0.006540980292076,0.0077789947699351,0.0202585220907986,0.0023136285104773,0.0095155578602134,0.0,0.0166399026975726,0.0021915399594608,0.0038057100998778,0.0106299394416801,0.013007284543777,0.0144278110783549,0.010995290460597,0.0131578917348454
2011-05-11,-0.0068461711938449,-0.0229718211558076,-0.0090997329490422,-0.0043894136211944,-0.016878674097947,0.0,-0.0050521931907077,0.0014922218885777,-0.007590185708313,-0.0010877696420775,-0.0034951448405853,0.0007201694190077,-0.0238095238095237,-0.0022384394878999,-0.0319738843208286,-0.0147196513865756,-0.0064977194543049,-0.0010532099702538,0.0007706570260915,-0.0106747534953637,-0.0087789792422221,-0.0117424041826421,-0.0046118450116695,-0.0012008868369321,0.0,-0.0084611236754716,0.0043749809265138,-0.0054259220852409,-0.0074161017889842,-0.0149793856603643,-0.0083538119463008,-0.0137575107662151,-0.0141900117636117
2011-05-12,0.0089264432111411,-0.0074827896181318,0.0107948818218784,0.0004000091552731,0.002656808991497,0.0,0.0129119659132239,0.0100558828278456,0.0066814852826478,0.0134447284058959,0.005476212703206,0.0086361822263409,0.0095564659770797,0.0129394963247455,0.0047345076460363,-0.0026397120347433,0.0134515013424658,0.0142404631396499,0.011571886335114,0.0146887958422601,0.0088949284266109,0.0007701370154979,0.007481964088895,0.0151724322088834,0.0,0.0101387692837888,0.0118380400678708,0.00510015977258,0.0106007249722266,0.0150039397115189,0.0069409712007378,0.0011657563167927,0.0160577928936369
2011-05-13,-0.0063436149133065,0.001208121860162,-0.0093113394634397,0.0027932839711092,-0.0177671223869422,0.0,-0.0036912317388964,-0.0027639860809591,-0.0066413974145353,-0.0035778310819339,-0.0105778620629374,-0.0046329411148234,-0.0226332514412805,-0.0049847771291418,-0.0097774446955706,-0.0287150212167997,-0.0090527831425166,0.0005205410158055,0.0017159228079836,-0.0121442007662835,-0.0066648896610717,-0.0153786856982071,-0.0081904196909068,-0.0042452029646978,0.0,-0.0116340198376364,-0.0027735023257894,-0.0025339256044963,-0.0046493194253301,-0.0067620840330665,-0.0068796704851441,-0.0067094384605181,-0.0051383069046173
2011-05-16,-0.0053619521346617,-0.0121581005266599,-0.0043290283751326,-0.0023932774899386,-0.0051658138394481,0.0,0.0087689791644835,-0.002990092551502,-0.0083014122418653,-0.0021559276358916,0.0040177001462142,-0.0060888461785018,0.0129902691386693,0.0005574263424829,-0.0116758290792975,-0.0081561548152397,-0.0029421117510508,0.0036401959467668,-0.0045898197411493,0.0030852264853266,-0.0077830680057353,-0.0029464059384892,0.0010344173111306,-0.0061612289657935,0.0,-0.0139111942992215,0.0,-0.0001817546234916,-0.0062402438073655,-0.0084144019220537,-0.002973214322846,-0.0070816721183783,-0.0059713981237064
2011-05-17,0.0050005179672807,-0.0123419169318768,0.0009958023894091,0.0043964308949005,0.0027480706374182,0.0,0.0020161110712679,0.0069418187088358,0.0032237388779502,0.0101375369583313,0.0041758142955995,0.0165885283873285,-0.0133663587903936,0.0111544256657424,-0.0038102046121893,-0.0482049182871388,0.0203612762737283,0.0082815657318551,0.0017297742590703,0.0038669169281095,0.0056910318641959,0.0178465500779809,-0.0018120552132728,0.0108676425763637,0.0,0.0163487319250136,0.0018605076989463,0.0009107328901797,0.0054967138112038,-0.0061137572771536,0.0019959584007663,-0.0044749857944635,0.0036115630943962
2011-05-18,0.0009636550925447,-0.0024883927607369,0.0147409930781483,0.0099443120950486,-0.0024725315608545,0.0,-0.0103713440037656,-0.0018611292568965,0.0012837264352767,-0.0111031327039857,0.0078140282148231,0.0007110257326961,0.0125439034707427,0.001102865040598,-0.0082304448687938,0.0183006735409007,0.0315416963481302,-0.0072614450645671,-0.0088223837717184,-0.0108821913827574,-0.0021522200779727,0.0130477507994521,0.0106080163318385,-0.0020470647231534,0.0,0.0,0.0169962678209778,-0.0025440558377969,0.0023355182831875,-0.0005326353707067,0.0024862871975649,0.0035885990284157,-0.0023942325307677
2011-05-19,0.0015578466886201,0.0031027704076542,0.0068373178005075,-0.0082840626690798,-0.0073489506104708,0.0,-0.0003364814640942,0.0059634680531901,0.0038362829044308,-0.0014445978604493,0.0110956510589374,0.0010653659844859,0.0081141343966588,-0.0038462417163956,0.0141770347970431,0.0022929975181627,0.0093197004413746,-0.0062532675396892,0.0023170289585531,-0.0027461630228626,0.0034955921730491,0.0003832973868665,0.0007655676204512,-0.0062967825468636,0.0,0.0042575795533862,-0.0003035549620294,-0.0005445412817895,-0.0034843264751732,0.0005306568981802,0.0049456174513163,0.0044524052239051,0.0031834431507244
2011-05-20,-0.0029306542733389,-0.0083565597736825,-0.0025296958485938,0.0003965197919945,-0.0079890061053021,0.0,0.0104342437847138,0.0003711348671404,-0.0009569596899666,-0.003616650374299,-0.0027137260787952,0.0039049068386466,0.0060856861941766,-0.002486879137969,-0.0003400281854376,0.0081115256941853,-0.0187981111429394,-0.0020997855359232,0.0019305461446186,0.0066876505028998,-0.0026845227951973,0.0015417581806841,-0.0071520455448526,-0.0121388763685281,0.0,-0.0053022469901108,-0.0198170038506345,0.0067284764610154,-0.0050603762324915,0.003995676812027,-0.0004928648807593,0.0011838092466272,0.0015923171513688
2011-05-23,-0.0007541779232066,0.0109959278136553,-0.0077074980515642,0.004765644576267,0.0011389782671952,0.0,-0.006743114091988,0.0064381773101003,0.0025806427001952,-0.0062248289863918,-0.0049203014460028,-0.0014240034654906,-0.0153135896320347,-0.0105967948033314,-0.0034340789350184,0.0078780529939509,-0.0098319192155297,-0.005290991764089,0.0,-0.0157667131512397,0.0027210469148597,0.0041071597904505,-0.0033713968746194,0.0031353475989234,0.0,-0.0032398148924375,0.0031446661593998,-0.0020051150041513,0.0051241291472708,0.0037665647361443,-0.0089463368622125,-0.0054118009489491,-0.0084270060665472
2011-05-24,-0.0037042252708274,0.0061996519945864,-0.0037781355726241,0.0059641996344111,-0.0045274433141277,0.0,0.0003394510927565,-0.0058424682485412,0.0025740001255609,-0.0098900570681521,-0.0047012720279721,-0.012078194359775,-0.0176556505041238,-0.002806687786149,-0.0078659214786831,-0.0030165644938937,-0.0041467037684005,-0.0058355087676314,0.0009716136406935,-0.0156187184770908,-0.0002708838139943,0.0021375944871471,-0.0033766511198761,-0.0036464504934234,0.0,-0.0064586027839693,-0.0127925072440566,-0.0016426382749408,-0.0121235615816268,-0.0109742998049764,-0.0114999771118164,-0.0102286442665298,-0.0069133824822711
2011-05-25,-0.0001727198872115,0.0275456314398105,0.0094187854034856,-0.0035699424239444,0.0202280037047123,0.0,0.0085382511658896,0.0003803091406283,0.0022631650220999,-0.0055555414270471,0.0021777744694546,-0.0007202431615246,0.0150187349852992,0.0,0.0254908630249733,0.0035478812188702,-0.0064246643881419,0.0010723424088581,-0.0033145248705017,0.0004080060705202,-0.0087145883493,0.0054485071535781,-0.0013054631346354,-0.0031474088039533,0.0,0.0021609404475478,-0.0009542202969434,0.0016522884261234,0.0003958918761371,0.00703469000733,0.003542494636306,0.0,-0.0020517498025146
2011-05-26,0.0050842051170374,0.0072355047246127,0.0085435421187129,-0.000397465379272,0.007305375679081,0.0,0.0067981224480216,0.0038073627943483,0.0041962901883843,0.0022337849806027,0.0063066827739735,-0.000360344244982,0.0229007705293834,0.0039749967290216,0.0023481951049409,0.0115927187735595,0.0090938529820749,-0.0010741384288473,0.001176959078654,0.0045063748889463,0.0090959713935548,0.0093421473775367,0.0081386550813641,0.0051046839257148,0.0,0.0091743157039632,0.0025518316661118,0.0029422553194086,0.0079020453243618,0.0048387177818315,-0.0010111454534568,0.0012139883035248,0.0
2011-05-27,0.0004886800016385,0.0235049360660836,-0.0060808429987172,-0.0007961965404248,-0.0050097496144427,0.0,-0.0030221675793395,-0.0009473141003588,0.0022422038344795,-0.0007429590530084,0.0060724877774388,0.0,0.0002396529539946,-0.005678613174547,-0.0050049923912888,0.0087172717514221,-0.0022443298954884,-0.0021436036596289,-0.0027311625874483,0.0028524731953015,-0.0019053757845229,0.0055887631323656,0.0093482374978517,0.0008725870458341,0.0,0.0026596354488466,-0.0009502305855831,-0.0009135618030099,0.0042951464420686,-0.0098666381835937,-0.0070564207949453,-0.0015087277604526,0.0
2011-05-31,0.0017249183316001,0.0080831057803234,-0.0007826436127892,-0.0043651034532241,0.0121749432439747,0.0,-0.0043566041370801,0.0009432758600465,0.0025412936743763,0.0018423413977028,0.0009622672088733,0.0049910829974795,0.0033333188011532,-0.0022649495200631,0.0033433761945801,-0.0092887086172714,0.009958160872383,-0.0026596014507211,0.0007754381428887,0.0048563676114745,0.0005418709793106,-0.0070195207420095,0.0020619029027782,0.0055526581449476,0.0,0.0094936874402695,-0.005678242928821,0.0030908757990056,0.0,0.0048089848706435,0.0040281934162861,-0.0041804478151376,0.0101296595181797
2011-06-01,-0.0091508020984444,-0.0158319811509602,-0.0180285751705437,0.0027832881067975,-0.0417697302351716,0.0,-0.0154934652592418,-0.0043396140044588,-0.0082723584587117,-0.0121323497959486,-0.0178607103991095,-0.0063965932962904,-0.0004745066913317,-0.0065470975019434,-0.0096989636079791,-0.0138442858523773,-0.0143220513844088,-0.009066636827257,-0.0110851753232552,-0.0173386456070759,-0.0052111528107499,-0.0101086930423793,-0.0126029234826497,-0.0121824012198532,0.0,-0.018238685342846,-0.0088973239722331,-0.014363653009588,-0.0077011498220557,-0.0188980327452722,-0.0175087736606887,-0.014084429758755,-0.0132317528724755
2011-06-02,-0.0029591308710372,-0.0261073448420288,-0.0041824156204296,-0.0031683138101406,0.0245644287798384,0.0,-0.0027238652168914,-0.0018946282007175,-0.0064164505117074,-0.0044509991083002,-0.0036802281594287,-0.0049982106164728,0.0268535457283188,-0.0002865941488011,-0.009427632304808,-0.0045089303290234,0.0022631032856991,-0.0010734936347997,-0.003145269329106,-0.0045137712992801,-0.0033067716603633,0.0081506305762094,-0.0028682346813787,-0.0096899093256646,0.0,-0.0042238606890319,-0.0047954450954646,-0.0005578055034919,-0.004651121528422,-0.0024357280305703,0.0050760644796125,-0.0079364571078838,-0.0044606898228794
2011-06-03,0.0040765666212712,0.0118866008328157,-0.0034398659498966,0.0031796472254064,-2.2549156954004963e-16,0.0,-0.0003438868262747,0.0017231505528753,0.0016339619750731,-0.0052572059354283,0.0176019951667886,0.0039769061660111,0.0046511805334756,-0.0066686966001858,-0.0024039011042381,0.0058420002152975,0.0016302327008858,-0.0005417586387772,0.0051999664306638,-0.0082987867126022,-0.00613660851798,0.0107191429027489,0.0021141124744934,0.0239058332388074,0.0,-0.004262116236282,-0.0064913618649005,0.0037650746792353,-0.005905496881222,0.0052068681274164,0.0076569483084183,-0.0034353719168949,-0.0004127209686654
2011-06-06,-0.0064749445480809,-0.0195547982267396,-0.0121852613396791,0.0011919223899316,-0.0085251278422285,0.0,-0.0034782741380771,-0.000574909527049,-0.0062192678053652,-0.0041494005809823,-0.009249776428243,-0.0057740523189105,-0.0093001098998272,-0.0093567160141991,-0.0109927752701737,-0.0201816157764487,-0.0078099506066198,-0.003255567050013,-0.004777103313069,-0.0075188095722766,-0.0101209056350921,0.000385439545171,-0.0097573562698054,-0.0003608236993244,0.0,-0.0042576810620893,-0.0075065126246066,-0.0048862681076247,-0.0090945607456954,0.0010896463232075,-0.0091139395025711,-0.0006288852482654,-0.0024772695145909
2011-06-07,-0.00375609245581,-0.0149117976069797,-0.0059268529270101,0.0027855791687469,-0.0036932120823163,0.0,0.0006961523871332,0.0021076952145246,-0.0049244787603008,-0.000380381458105,-0.0056968214081218,-0.0028869892083581,-0.010042043630088,-0.0002938090476596,-0.0038115248795976,-0.0061427659494281,-0.0009812831814801,-0.0021715333972061,-0.0023962208904635,-0.0054507784501437,0.0002827858787818,-0.0057548289068429,-0.0145772394310489,-0.0026998114141698,0.0,-0.0042395294196128,-0.0104986778093874,-0.0035808977853115,-0.0075306631056776,-0.007575724735732,-0.0086514035416893,-0.0034537082899237,-0.0049341666690196
2011-06-08,0.0028043029774242,0.0086446058837024,0.0063772383193045,0.0019872510875903,-0.0065845846042618,0.0,-0.0020876641064792,0.0036280780080474,0.0043032463440905,0.0030441370477859,0.0026633999140359,-0.0109409523752622,-0.0035285278076724,0.0050014169035188,-0.0010424143825479,-0.003609161803149,0.0105263058828845,0.0043525876155857,-0.0010034728059482,-0.000421239636826,0.0106982281311364,0.004486045254199,-0.0118311009130554,0.0023478611273797,0.0,0.001062159205773,0.0016600011841772,0.0005670846584418,0.0067890640067786,0.0049641564674007,0.0051334899291402,0.0025173040269843,0.001239618940129
2011-06-09,-0.0026905925321989,0.0247102319540838,-0.0026476019848858,-0.0007929639555716,0.0080575188286868,0.0,-0.0059274781898544,-0.0049457546707727,0.0006598633492601,-0.0068000907629921,0.0030469573403969,-0.0036738305346451,0.0194334312537233,-0.0058342169009345,-0.0073068575554998,0.0053639610801506,0.0038986316725829,-0.0021680024425091,-0.0030169252251838,-0.0058823274847182,-0.0097168874061722,-0.0071761585866384,0.0029891470823942,-0.0005389647750469,0.0,0.0068493715095167,0.0006629253468044,-0.0005650551744331,-0.0039510226621809,-0.0093023299503422,-0.0030658899784372,-0.0043942653582871,-0.0073982863025164
2011-06-10,-0.0027071745174162,-0.0038829471294119,-0.011277408896825,0.0,-0.0063217646789938,0.0,-0.0042134457097445,-0.007848388863684,0.0023125105307446,-0.0038080876084586,-0.0175510395894969,-0.0055350344375443,0.0009265906236734,-0.0023556542554206,0.0056278524690335,0.0180385943461071,-0.001627579367777,-0.0059814759345629,-0.0024261814416903,-0.0059473785706065,-0.0081736448497446,0.0015707444704117,-0.0059846957576433,-0.0019783596883639,0.0,-0.0167451430980529,-0.0076411807083538,-0.007735846177587,-0.0063618230552267,0.0019428170190346,-0.0005136224568316,-0.0044136000214066,-0.0054008792029422
2011-06-13,0.0057530676332689,-0.0356073815651721,-0.0037259428701922,0.0,0.0037475085979144,0.0,0.0010551804071351,0.0025019451579259,0.0089167286754427,0.0022918053950716,-0.0055180499771691,0.0011070371137781,-0.0173050299344591,0.00088518087451,0.0031348016530089,-0.0009943056421202,-0.0029268032167016,0.0092743827235217,0.0058727641668142,0.0038379594737638,0.011354003152891,0.0062733487561476,-0.0057220457794842,0.0044923628597519,0.0,-0.0089757165522911,0.005344016184305,0.0154172142314601,-0.001993590000504,0.0011089802014354,-0.0051414075859715,-0.0060050136022171,0.0020781855992956
2011-06-14,-0.0021962589648781,-0.0104198633606583,0.0006176400964663,0.0023866895285497,-0.0016935188477051,0.0,-0.0076735023637617,-0.0047655357293742,0.0016265824587336,-0.0056711350303277,-0.0020379519505064,-0.0021970490556813,-0.0081282461136997,-0.0023426596626669,0.0027557671999249,0.008695614263878,0.0012932415203697,-0.0048309261175923,-0.0030030335052607,0.0037894801089638,-0.0064227739015914,-0.0019372041106207,0.0,-0.0071060849062549,0.0,0.008488055393855,-0.0006589936577358,-0.0005664422170595,0.0027777655835298,-0.0032975799367256,0.0020480802238815,0.0006321257316527,0.004517400463231
2011-06-15,-0.0064965169701912,-0.0154137044465278,-0.0064369056119853,0.001988907940458,-0.0094610613804239,0.0,-0.0084805575119547,-0.0001921270834924,-0.0091413250724316,-0.0034377445201976,-0.0066348968667267,-0.00516795416369,-0.0007058536305146,0.0011813619257616,-0.0069012718685291,-0.0007418096022649,-0.0045469729512998,-0.0010863909793287,-0.0028249233346704,-0.0134510966733082,-0.0093089372059949,-0.0150302647793085,-0.0068268707616572,-0.0035925445450032,0.0,-0.0010554330848781,-0.004660495763324,0.0001901183020384,-0.0071684707606728,-0.0080511080466916,0.0015431470407793,-0.0053951150447195,-0.0082270201556776
2011-06-16,0.0107790739761254,-0.011923971351784,0.0100250528723564,0.0027877217492124,0.0002891359457425,0.0,0.0035701671064826,0.0084340129739198,0.0066159697640755,0.006120881834277,0.0008384472905364,0.0070344202954864,0.067347831367707,0.0094256167196774,-0.0031174281251002,-0.0256473720122007,0.0055538056467116,0.0080949948138919,0.0016346921393461,0.0029749125703997,0.0037026791755996,-0.0009956800187652,-0.0013703219911693,0.0097105000827286,0.0,0.0042149592010277,0.0076514122977795,0.0038001284225816,0.0059975856520406,0.0044642814378045,-0.0056295089661,0.0025461465153341,0.00911355535483
2011-06-17,-0.0008011604953665,-0.0093973075110721,-0.0047189854126578,-0.0007942993455626,-0.0100228663365841,0.0,0.0042447446035258,-0.0005681233329663,0.00391519871866,0.0015094685104657,0.0044016285564249,-0.0091474224619574,-0.0319474630218527,0.005209849758338,0.0076071684914975,-0.0378540572734392,0.006783008776022,-0.0021299064884588,-0.0008116295012343,-3.3351665308787404e-16,0.0016924557772216,0.0037736335087261,0.0010899431797215,0.0015917960935719,0.0,-0.0015657978540932,-0.0026195752670723,-0.0007511909019216,0.0051343234471607,-0.0005520413474021,0.0071647586022981,0.0063071828670403,0.0044788523104041
2011-06-20,0.0096235057633522,-0.0009759494752401,0.0132203964401095,0.0011928702624471,0.0086855596151904,0.0,0.0158786436314948,0.0072201642733422,0.0097847109769594,0.0052750333390731,0.0069517941902047,0.0077777331131789,0.0124434214381666,0.0097926307786287,0.0089593461330314,-0.0023504870837281,0.0144834799174051,0.006951928965303,0.0038727807050657,0.0080000224866365,0.0084866496381164,0.0146476218738,0.0155101957775297,0.0084850547078973,0.0,0.0088772887561549,0.016815042207871,0.0022577408925629,0.0137470696801079,0.0149171520482448,0.0005094360320616,0.0087801437646863,0.0150101762660983
