Date,Weighted Sector Change,MEI Change,APOG Change,TER Change,CMCO Change,PHM Change,NX Change,CGNX Change,LCUT Change,HLIO Change,TPH Change,RAVN Change,MTRN Change,CFX Change,FIX Change,MDC Change,THRM Change,AVAV Change,WOR Change,KMT Change,RGR Change,MRCY Change,TMHC Change,AIMC Change,ERJ Change,HY Change,ROCK Change,ILMN Change,TRN Change,AIR Change,COHR Change,VSH Change,OSK Change,HURC Change,GFF Change,TKR Change
2011-05-03,-0.0024691747931372,-0.0081900394068225,0.0021444379654274,-0.0056998196836809,-0.0055248925763231,-0.0176767506486069,-0.0111813099488864,0.0444443588171246,0.0168940395976226,-0.0023554734646859,0.0,-0.037528423146826,-0.0281212084221119,-0.0733333163791232,-0.0059221401549503,-0.0097867966969465,0.0340095278663517,0.0010280595950355,-0.0100719898311333,-0.0050468416580703,0.0117035310505118,-0.0115607573707296,0.0,0.0122370821985581,0.0177710885249886,0.0,-0.0070236980943511,0.0109611964468208,-0.0154152931058109,-0.0139049328501285,-0.0290322457590412,-0.0526023745118228,0.0143089604571581,0.0058914302855498,-0.0161030441253278,-0.0228704512238531
2011-05-04,-0.0058099503813946,-0.0329761391946224,-0.0121515424642755,-0.0018832822392198,-0.0151668925174367,0.0322580645161291,-0.0264835225278553,-0.0019624249626443,-0.016528880023766,-0.0386587020806148,0.0,0.0307207839856632,-0.0179910347942899,0.0052682286768599,-0.0240963627993806,-0.0165551675793237,-0.0046109465099203,-0.0082360938965366,-0.0101743745485757,-0.0360077728372728,-0.0089781569026287,0.010106411796181,0.0,-0.0483748610576487,-0.0395280263207349,0.0,-0.0301686014887136,-0.0157798805165018,-0.0313771255648441,-0.0109718135432216,-0.0168716449971163,-0.0269163831313151,-0.0202246924071176,-0.0957085067161757,-0.0253267542270599,-0.0293466187208727
2011-05-05,0.0063322926671825,-0.0042845064616951,0.0072727550159798,0.0082225905955891,0.0062370499304026,0.0100756171242672,-0.001517485379406,-0.0106892004576778,-0.0706666946411133,-0.0040568235139592,0.0,-0.0034582191703013,-0.0188581648024151,0.0047847073346863,-0.0089285204909274,0.0057512747023561,-0.0017667126092822,-0.0076230497591953,0.0004948158997948,0.0055682417122053,-0.0264412925193239,0.0159066398383828,0.0,0.0,0.0297766449904945,0.0,0.0987551503358714,-0.0082845566827162,0.0012117310136925,0.0127999877929687,-0.0331662029802776,0.00608645037202,0.0102377628438794,0.0155118528797116,0.006808504145196,-0.0030781426242989
2011-05-06,-0.0120501966578691,-0.0025402782031809,-0.0120396655574914,-0.0092364298426308,-0.0070885766910602,-0.023312833040054,-0.0134798027213092,-0.001131459761147,-0.0901034173165423,-0.0155658864266122,0.0,-0.0036046031115366,-0.0090696676013778,-0.0154639138400396,-0.0425909916960104,-0.012711842437476,-0.0144843567024793,0.0003467485724315,-0.0029253761712733,-0.01670411302536,-0.0079400222571683,-0.0232197561959554,0.0,-0.0316581373137014,0.0017888359259397,0.0,0.0073910113409711,0.013526938670556,-0.0192706668352755,-0.006614788764485,-0.0151843791553178,0.0011905034923783,-0.0170363444631099,-0.0006736428899936,-0.0543477940181499,-0.0099981793891774
2011-05-09,0.0066345918654251,0.00852518204367,-0.0050287136810747,0.0155183110197626,0.0229124631835085,-0.0164141557056335,0.0142131354544728,0.0011341342503027,0.0424836983241353,0.0648294078768411,0.0,0.0192344728340296,0.0401785374403303,0.0190204282201608,-0.0138760930973127,-0.0143678174697355,0.0129793099381749,0.01297368210614,0.024914521054679,0.0185987144518809,0.0022291233339397,0.0111287268221017,0.0,0.0257984913512831,0.0164033126090481,0.0,-0.0058997695357469,0.0257594334317439,0.0171997924682607,0.0298859701046543,0.0062711683370299,0.0125747949029252,0.0003283520946696,-0.0020161110712679,0.0238516311875098,0.014562141210251
2011-05-10,0.0165523296230361,0.0158996265347472,0.0107680987253491,0.0115570937066198,0.0103755431915049,-0.0063938861428747,-0.004488785836038,0.0118710615111828,0.0326848298697019,0.0532426281415846,0.0,0.0001857406966367,0.0060135725227861,0.0432558281477107,0.0514980544330138,-0.0702206205610166,0.0028902396886854,-0.0063375126621103,0.0118315196369809,0.0213877301649493,0.0146601475055803,0.0005207458924949,0.0,-0.0019959775881578,-0.0052417095042505,0.0,0.037009621874846,0.0253422241954266,0.033903322310955,0.0037907651497747,0.0103974328488865,0.0332167657280125,0.0065574020635885,0.0804442767855056,0.0154109029793175,0.0097506229978281
2011-05-11,-0.0208334753242595,-0.0041493933563012,-0.0263909291834942,-0.0253012088338734,0.0009856357571543,-0.0346598180036816,-0.0140773649014085,-0.0100502683813137,-0.0421686353315229,-0.0800462123734477,0.0,-0.0211817056133887,-0.053580357116421,-0.0107142756788097,-0.0116487559335464,-0.0019724196494595,-0.0179086929813204,-0.0248238773691896,-0.0263034922127502,-0.013922806886768,-0.0366769754523463,0.0026205050975092,0.0,-0.0108695835791103,-0.009215147568913,0.0,-0.0421428680419921,-0.0035995769200294,-0.0507890830599262,-0.0128934448906817,-0.0328333536783852,-0.0050847541643239,-0.0156965187519254,-0.0084086095494071,-0.0321217343103645,-0.0089652644897849
2011-05-12,0.0117384999565857,0.0259414581225639,0.0191458196128528,0.0018609663607375,-0.0049529657664465,0.0186170035692403,0.016376646869547,0.0190558016652521,0.041269800662395,0.0120405917156403,0.0,-0.0041299271412162,0.0360962144129048,0.0132058710208415,0.0228310506259979,-0.0031708815024124,0.0249110356518063,0.0003450734658315,0.0242483016319115,0.0059746499727834,0.0202485293753637,0.0078698647813864,0.0,0.0406570741523089,-0.0066026777526442,0.0,0.0368144068873196,0.0133352036860335,0.0072749542414292,0.0247581965262642,0.0081343238254192,0.02000002179827,0.002666664123535,-0.0128971922916957,-0.0017559663881307,0.0058600302017715
2011-05-13,-0.0124410975735143,-0.0188061775016445,-0.039158808074461,0.0018576276999466,-0.0119521798819742,-0.0104166569653897,-0.0090680252753957,-0.0248950878223337,-0.0204856184758692,-0.008958339691162,0.0,-0.0283674306691487,-0.0331448397101771,-0.0085393498452861,-0.0134047921497003,-0.0051628259567318,-0.0403924273526342,-0.0120731419190426,-0.0345480156758246,-0.0034644738969828,-0.0148916934105752,-0.0223724460556238,0.0,-0.0204724592745391,-0.0039109825977973,0.0,-0.0384057772207152,0.0112716938448868,-0.0276192868297057,-0.0204236348192113,-0.0225640973474224,-0.0196078640890712,-0.0235880725190417,-0.0188438250607338,-0.0123348315962455,-0.0148190059384185
2011-05-16,-0.0040334600670928,-0.0041841164462696,0.0037878932922231,-0.0198511558212646,-0.0319797484120111,0.0079470120879163,-0.0046059441336246,-0.0291401709746001,-0.0038879656606047,0.0021119001330812,0.0,-0.0225505419591865,-0.0185135126974556,-0.022354004079046,-0.0045454718849875,-0.0016025909563954,0.0012098336106661,-0.0003496583478479,0.0349581984485957,0.009940300559075,-0.0249307023076099,-0.0255863292313478,0.0,0.0149737293784806,-0.0097293919356207,0.0,0.0098559604682824,-0.0118765048875243,-0.0055935946372359,-0.0027247837045164,-0.0262415973195266,-0.0144175315916991,-0.0064736126605837,-0.0280862373213798,-0.0305755536049445,-0.0102020823314496
2011-05-17,-0.0093958064072062,-0.0127119126932189,0.0007575931080557,-0.0158831006121574,-0.0121757305276764,0.0039578113601987,-0.0203231519616121,-0.0142984672803061,-0.0102523747091595,-0.0023404384706286,0.0,0.011377239764162,0.0222526792483202,-0.0014104694875339,-0.0218181610107419,-0.0096852130683131,-0.0140158162324784,0.0122549155467282,0.0062261050450376,-0.0215347206366994,0.0157593082755339,-0.0005514794261459,0.0,-0.0004009714782558,-0.0024713629594414,0.0,-0.0189393942130608,-0.0206227083023111,-0.0091743472969399,0.0102402613285544,-0.0050937345420448,-0.0177304512829682,-0.0182758857463966,-0.0105406143335853,-0.0216572076002636,-0.0317708876584656
2011-05-18,0.0102625176327056,0.0213675217158573,0.0007524626719742,0.0154440007533658,0.0391001360071357,-0.0052562366821608,0.0042417773656987,0.0066305370307306,-0.0079618135452879,0.0175996588127057,0.0,0.0135240811548051,0.0144539857255174,0.0154711638484019,0.0073937084993008,0.0313136166688937,0.014805779890308,0.0148634739246389,0.0290061190245367,0.0189633379132206,0.0037647022920495,0.0187224755200834,0.0,0.0064128193394593,0.0095916267394227,0.0,-0.0145482793225816,0.012262322502004,0.0365543779172064,0.0089563683607111,0.0102489271512898,-0.0024052321225052,0.0073683889288652,0.0368203618199728,0.0229885760956773,0.0219334274048577
2011-05-19,-0.0024246361980223,-0.0049792878561807,-0.0037312864540236,0.0119797972570137,0.01992843105417,-0.0065616423423393,-0.0010465963958598,-0.0145356830933653,-0.0441767228241691,0.0157872121667762,0.0,0.0563194889785858,-0.0360219529795512,-0.006874409744646,-0.0081892770211343,0.0160281551157907,-0.0157289908095338,0.0105084564726231,-0.0124081091417131,-0.0009868517649823,-0.0149114496027986,0.0032085274595975,0.0,-0.0094637131443995,0.0021368593744852,0.0,-0.0169360521347842,-0.0146005382348487,-0.0036889138427072,-0.0084129757768176,0.0053889538642945,-0.0161870775074202,-0.0083131857114684,0.0192435280508083,-0.0111731739400762,-0.005919458809162
2011-05-20,0.0053889518675763,-0.0192953434931649,-0.0181131902730689,-0.008140270022995,0.0085815285652182,0.0238410362637491,-0.0089473724365234,-0.005131360644784,0.0059171340047049,-0.0313337745674345,0.0,-0.0043368572064518,-0.0084907579524843,-0.0162412290724904,0.0018467643494522,0.0135291532691169,-0.0037174391704663,0.0070375027948665,-0.0098130415054222,0.0,-0.0057061738143261,0.0021540611838833,0.0,-0.0004005737940681,0.0046224255055472,0.0,-0.016496393717526,0.002063010971911,-0.0123685944868358,-0.0042618638232856,0.0127468415574072,-0.004875071569161,-0.0101612090478093,-0.0169270365246718,-0.0028571174258278,-0.0101715844399553
2011-05-23,-0.0119032135433325,-0.0061029334672081,0.0,0.0117035308086096,-0.0056265323424877,-0.0092104862766577,-0.0085790804656711,-0.0124069945736406,0.0086058848928218,-0.0142512318206481,0.0,-0.0201292727954401,-0.0070402706791569,0.0038610003068145,0.0047169089869046,-0.0046314939873867,0.0044360361015897,-0.0248655835156884,-0.0028818187714623,0.0017530602126027,0.0063106387553052,-0.0032930553349915,0.0,0.0208503780854835,-0.0075046833819117,0.0,0.0008244211696198,-0.0034722222222222,-0.0076947977679906,0.0043650277647887,-0.0046813491527649,-0.035536198002754,-0.0204888461925562,-0.0180000305175782,-0.0097275710498979,-0.0183561056009474
2011-05-24,-0.0137948768397167,-0.0236220866627104,-0.0140844565933036,-0.0160153751120078,-0.0163265147242932,-0.0145118911110254,-0.0005399691487397,-0.0215557220521571,-0.0433305190354034,-0.0252580638999095,0.0,-0.0284590987100952,0.0135785962560931,0.0024003474432876,-0.0532212598313715,-0.0115875078196431,-0.0164557104900733,-0.005845944867261,-0.0114998403840799,-0.0072175438856327,-0.0024130906716935,0.0032931600193331,0.0,-0.0219824594063311,-0.0293018200671137,0.0,-0.0065412859117268,-0.0090466463421432,-0.0073836998803601,-0.0070978036610262,-0.0236504346096557,-0.0251450894627658,-0.0087559201916897,-0.0407055249058457,-0.024390243902439,0.0103177981688503
2011-05-25,0.017986838195616,0.0315599119007889,0.019154088579982,0.0130633444665931,0.0156575803470618,0.0053691225338396,0.0210810480891048,0.0272873320025366,0.0089365849168601,0.0368028711259995,0.0,0.045454515269672,0.0254331995097399,0.0245546566028698,0.0208747544122839,0.0184025539290508,0.0064599731541905,0.0093393448353076,0.0199513315150252,0.0221160400394604,0.0184286685402835,0.0143646532266385,0.0,0.0286885563066915,0.0109430368821189,0.0,0.0413907287382336,0.0362985153438405,0.0400260051094641,0.0222929716255322,0.0085900857334521,0.0233645121605573,0.0096189501397346,0.0049452949359993,0.0200401575263636,0.0075928923615918
2011-05-26,0.0254129875600827,0.0306480191883947,0.0211432650282486,-0.0025839769403023,-0.0201030617173786,0.049399248825478,0.0202020775600374,0.0427135868038312,0.0249776745779097,0.0280886915883099,0.0,0.0107926683707159,0.0046144996808142,0.0226309038332943,0.0244618388911921,0.0197063234207566,0.0263496038788801,0.0048027889821332,0.0120076850943541,0.0123243777116367,0.0364158261126893,0.0251229385711845,0.0,0.0351017582300537,0.0009527052036699,0.0,0.0271132498901259,0.0115518698494285,0.0228768637515483,0.0109589313114094,0.0055783387610134,0.0274869164681768,-0.001836182074957,0.0197530673159501,0.0118459905432789,0.0230706376570968
2011-05-27,0.0228104475536861,-0.0101436928430244,-0.006116202153875,0.0064391747063211,0.0183053587216854,0.0419313759218196,-0.0129466601198477,0.0264582415070509,-0.004355334412392,0.0057167153468656,0.0,0.0082236282566443,0.0115436323537122,0.0087116248835454,-0.0161904834565665,0.0177358949926752,0.033707802293914,0.0088315293534405,0.0108337045311165,0.0101891838065827,-0.0280846557222437,-0.0199057655881534,0.0,0.0253164501395502,0.0082018395986025,0.0,0.0038550647421318,-0.0066107058655658,0.0344403423993353,0.0003847721804503,0.0217712230362667,0.0063694511264074,0.0149744984414846,0.0168153665539275,0.0009680763751881,0.0156621964222548
2011-05-31,0.0100013281119742,0.0050420522302599,0.0076103063304884,0.0158629439320595,-0.0171371043333155,0.0242718221869558,0.0253229850882797,0.0211226711003691,-0.0086429931229941,0.0089583396911621,0.0,0.0021474396848792,0.0311930571917008,0.0134953284114642,-0.0057526766885063,-0.0011118710124079,-0.0130564519716607,-0.0006619844760378,0.0032168977062467,-0.0064285823277063,0.0347744242124277,0.0132485420710854,0.0,-0.0240740599455657,0.0065461057508222,0.0,-0.0173062109026717,-0.0051069031438582,0.0102820204656648,0.0007583826233819,0.0035777628404821,-0.0075046833819118,-0.0078796315456061,0.0094435308683954,0.0124283091746477,-0.0124354236507238
2011-06-01,-0.025985636104003,-0.0702929009201003,-0.0445955570164628,-0.0269592073130735,-0.0411099318960849,-0.0359712452333438,-0.0384810242471816,-0.0045858369220715,0.0139494196763047,-0.033968542023257,0.0,-0.0609164979585715,-0.0210127045836627,-0.0325601935661098,-0.0038722131799085,-0.0349962856260395,-0.0313631158116096,-0.0168817721611693,-0.0432979579156817,-0.0140673786756477,-0.0418562372818111,-0.0152070798541971,0.0,-0.0505127203782706,-0.012441726497491,0.0,-0.0138889123955217,0.0108559331365583,-0.0484813178570661,-0.0216318666630862,-0.0547361259285317,-0.0295969939320969,-0.0245487468031255,-0.0243902283592722,-0.0568182156844559,-0.0252574150986002
2011-06-02,-0.0078883462537488,0.0134529665772633,0.0102848189011002,-0.0064308926201371,0.0053619508587212,-0.0334571888847187,-0.0026343118159345,0.0017331419740672,0.0017122862642814,-0.0173522140412848,0.0,-0.0045854351885194,0.0177880538907846,0.0078089146862337,0.0077820939478694,-0.0096599590900436,-0.0179566544088512,0.0117292352439674,0.0183043909719199,-0.004916439563399,0.0033254919102138,0.0015965288895799,0.0,0.0035956911753465,0.004381827427398,0.0,-0.0015686633540134,0.0088704002233302,0.0082924294986048,-0.0038684866535403,0.0163903334942195,-0.0058027176827696,-0.0011111365424261,0.0109739264917253,0.0150602026060013,0.0073822085891527
2011-06-03,-0.0013727250885663,-0.0262443399861825,-0.026399993896484,-0.0171164767866935,0.0081968050345668,0.0169050862774514,-0.0096930699048934,0.0079388553686791,-0.033129913303773,-0.0189057236304013,0.0,-0.0086021980113459,-0.0114493526727797,0.0124883690996478,0.0236453924938403,0.000396046268777,0.021235516378129,-0.0134453653287486,-0.0217285792121646,-0.0045373455706237,-0.0274434127232364,0.0032537670392996,0.0,0.0024390026427631,-0.0072350249437274,0.0,-0.0388035203457589,0.0052961289674978,-0.0028046001684196,0.0043478503426367,-0.0130262870588071,-0.0098944340395807,0.0,0.017247113245205,0.0060301930418962,-0.0020230863640638
2011-06-06,-0.019650295634081,-0.0204271362746526,-0.0213991179728915,-0.0080267483003386,-0.0162513137561791,-0.0487805027344987,-0.0163043067000079,-0.0081799235478043,0.0081668961138899,-0.0115856482196111,0.0,-0.0074877057756694,-0.0296587217499628,0.0004570488695342,0.0057859614540838,-0.0221693704141884,0.0044586400859205,-0.0162988603446492,-0.0004940824602234,-0.017490555844411,0.0129289020880486,-0.0119111706298454,0.0,-0.0077204603553604,-0.0126943705371236,0.0,-0.0033641682672859,0.0111016476317785,-0.013174403702249,0.002367776857975,-0.0243808879639748,-0.0106595499648455,-0.0139412519393294,0.0328191671327578,-0.0060000419616699,0.0053029377507778
2011-06-07,-0.0140962250619844,-0.009372106912342,-0.0083264262751006,-0.008042887730929,-0.0337875109724515,-0.0322147352030386,-0.0016429729610877,-0.0193378208835946,-0.0080357280464805,-0.0113636577917518,0.0,-0.0035447087338089,-0.009900961799843,0.0058876431710052,-0.0142314629101668,-0.0064464326001848,-0.0125234693751414,0.0006840101887904,-0.0009818584653737,-0.0043501017317631,-0.0146057025821449,-0.0086767810617248,0.0,-0.0166666602054588,-0.0156249923973668,0.0,-0.0199999809265136,0.0081807586719564,-0.0207351773221305,-0.007439331528845,0.0015667452840936,0.0100604006532315,0.0102466965409815,-0.0177439630994514,-0.0219123772773605,-0.0189554406528214
2011-06-08,-0.0133122451890273,-0.0038095201764789,-0.0092827516295759,-0.0142565574337264,0.0,-0.0319444479397787,-0.0082782295216081,-0.0021027243286009,0.0099457190328984,-0.0076459448213661,0.0,0.0077673650021843,-0.0243902842455902,0.0297565301321522,0.0029070433655684,-0.002035036123589,-0.0159235670724318,-0.0160738480517614,-0.0108856666660374,-0.0116159200682117,-0.0059523280155267,-0.0038524873159217,0.0,-0.0294972618809515,-0.0139701200644335,0.0,-0.026609397089533,0.0111785477343088,0.0170363831394025,-0.0055710065389498,-0.0047178664990907,-0.0239840509568321,-0.0064247231605183,0.01686670318036,0.0051282246907551,-0.0156507039261085
2011-06-09,0.0037416916040655,0.0,-0.0076206731067001,0.0006858867581729,-0.0005659439071114,0.0042795623383276,-0.0022185753745961,-0.0002994651429199,-0.0177935776990891,-0.0018527078077965,0.0,0.0155634543272279,-0.0049778845667958,0.0212765851718928,-0.0048169740061279,0.0113774993312697,-0.0148004853797247,0.0093263745526623,0.003480840014902,0.0104166066481031,-0.0139442573560441,0.0011013468024077,0.0,0.0042716950927608,0.0134868372551621,0.0,-0.006129570434025,0.0088992540762786,-0.0018927085715204,-0.0047790058270218,-0.0084729124172569,0.0,0.0079696046084438,-0.0156799926757812,-0.0030457548714359,0.0041787920374797
2011-06-10,-0.0134463100413656,-0.0412272571998294,-0.0017226102222882,-0.0240384870455203,-0.0137142726353236,-0.0100000245230537,0.0151430431250137,0.0036254607889437,-0.0436363220214842,-0.0233754532795226,0.0,-0.021926442960719,-0.0067397268843917,-0.0136402262281421,-0.0166177057895028,-0.0084986358552327,0.0039473960769477,-0.0044673905983183,0.0015022878155755,-0.0186963759383824,-0.0349544347547139,-0.0049916888053449,0.0,-0.0209580747949904,-0.0123056726390523,0.0,-0.0249110087787249,-0.0112848646718696,-0.0264162579437059,0.0080677227997016,0.0013997902793638,-0.0068776053460859,-0.0196448267436369,0.0019538057661926,0.0040857979580067,-0.0236897234113458
2011-06-13,-0.0103823973815417,-0.0138340261764755,-0.0145922817047605,-0.0224404378234451,-0.0305124157189677,0.002877695176315,-0.0278725695816082,-0.0057160779726837,0.0141509068992578,0.0066666603088378,0.0,-0.002388589621275,0.014925446889496,-0.0246007636144725,-0.0019822058930836,0.0048859847810619,-0.0033068909466471,-0.0113052387005279,-0.0281265429550052,-0.0002643969269453,0.0125918036643709,-0.0038975333180689,0.0,-0.0346620121189362,0.0094554616060422,0.0,-0.0226244339986182,-0.0250718489549171,-0.0045632330390369,-0.0003982568155619,-0.0151093107964353,-0.0283736922369524,0.0,-0.0253988538765948,0.0181818497082432,-0.0111972587790387
2011-06-14,0.0137668798091611,0.0177514147344181,0.0137693501710745,0.0119718365195346,0.0392042171042633,0.0197182913191659,-0.0313954006729391,0.0074626865671642,0.0183654548172507,0.0106778320060147,0.0,0.0201620963567341,0.0212121342685191,0.0109601054736224,0.0088235445363575,0.0,0.0203813556107305,0.0044490441878902,0.0086690500256387,0.0191659635346169,-0.0077121604110535,-0.0049861582488656,0.0,0.0318583761593577,0.027511154725084,0.0,0.031818216497248,0.0131819166118169,0.022573361502619,0.0177095932956208,0.0297523524219519,0.0175192706363219,-0.003424663251003,-0.0016666412353512,-0.0235293897652978,0.0094117606826306
2011-06-15,-0.010916940173469,-0.0157635323571842,0.0103092682147488,-0.0105559196430398,0.0126146391409144,-0.0209790340373028,-0.0212635779822892,-0.0155921039537652,-0.0264598504419404,-0.0144927730079943,0.0,-0.0033332974303006,-0.0285016078369042,-0.0092186560795144,0.008867010440432,-0.0222401184316443,-0.0006531827960646,-0.0106529024700557,-0.0128008188023745,-0.0023142235536224,-0.0162473515294527,-0.0005643470242292,0.0,-0.0212121109535234,-0.0062814309667393,0.0,-0.0305755536049446,-0.0101927300885007,-0.0054330694327611,-0.0109632214803592,-0.0143419122799522,0.0027874537135677,-0.0023156876223745,-0.0359760128993186,0.0040774679043887,0.0004296505348709
