Date,Weighted Sector Change,GPX Change,GCO Change,BIG Change,FIVE Change,TRI Change,GPS Change,NSIT Change,MG Change,EQC Change,STWD Change,PENN Change,MGM Change,BKE Change,M Change,ATGE Change,NCLH Change,BLMN Change,BBY Change,LVS Change,WWE Change,STRA Change,IMKTA Change,CATO Change,LB Change,FC Change,HIBB Change,RCL Change,GMLP Change,DX Change,BBBY Change,APEI Change,AGNC Change,STON Change,URBN Change,IGT Change,KSS Change,BECN Change,BJRI Change,ANDE Change,WMT Change
2011-05-03,-0.0049704793149201,0.0056864088089444,0.0116633599185374,0.0009719829731942,0.0,-0.0069807722522104,-0.0017413587015414,-0.0108630240489386,-0.0388571602957589,-0.0018328864791288,0.0071047795054122,-0.0192697935804002,-0.0046331634614739,0.0097474519486076,0.0360845669788673,0.0026410716615479,0.0,0.0,0.0041559833092362,-0.0367492658389847,0.0037348236891274,-0.0061179543388908,0.0164383143594818,0.0255692917335756,0.0105392233631511,-0.055865922978277,-0.025797804398143,0.0037793280692624,0.0086369304105659,-0.0070564848859606,-0.0067990887862778,0.0053763335390188,-0.0003424735828954,-0.023991270153433,0.0075116700481559,-0.002871868897114,0.0072038117178243,-0.0152213984806666,-0.0103649217879996,-0.0185790096233881,0.0068990058239925
2011-05-04,0.0138447842996774,-0.0153225472764828,-0.0107714556663737,-0.0119220895854306,0.0,0.0030256916880093,0.0026007571190322,0.0103848544641801,-0.0268017116379841,0.0095623473253029,-0.003521170752835,-0.00051685365826,0.036443147978763,-0.0008771929824558,0.0159999847412108,-0.0075315669606854,0.0,0.0,-0.0028662469325247,-0.0083935792836231,-0.0027985714457283,-0.0074382545361661,-0.0118791152951026,0.00466203730771,-0.0215966854991697,-0.0250596700810406,-0.0188575737587195,-0.0110691478417354,-0.0570370709454572,-0.0060975712189883,-0.0008996590520058,-0.0039552854992065,0.0017128892136267,-0.0201597819775074,0.001559065716755,0.0103746571307299,0.0031966560355354,-0.0333176490974284,0.0034881153507263,-0.0202312821540217,0.0010847506256385
2011-05-05,0.0122713732650745,0.023868310366919,0.0135308301958088,-0.0225974630511003,0.0,-0.0033019369302722,0.0008730012176725,-0.0235293893253102,-0.008059464818994,-0.0128534846622691,0.0026547956564093,-0.0007782971410028,0.0156027877590427,0.0011001314759829,0.0345504943792373,0.000952257729121,0.0,0.0,-0.0067481036683176,-0.00163741976197,0.0028115963220885,-0.0017336670456063,0.0010983228319174,-0.0096749225434877,0.0039741642842178,-0.0086100484426662,0.0238428734288851,0.0715015129716755,-0.0460683015628739,-0.002049227181828,0.0085037310803404,0.0198300316450566,0.0099416869187596,0.0035046787974433,-0.0106616544087567,0.0154639445544866,0.0183256319472065,0.0044117722681786,-0.010438812912336,-0.0153447167874774,-0.0014506224631228
2011-05-06,-0.0090347110525955,-0.0103833953424741,-0.0111996206949128,-0.0075738256106499,0.0,-0.0058124726815808,-0.0100744434080135,-0.0183975940014396,0.000588248757755,-0.0261682528201666,-0.0091823976652463,-0.0373211390814308,-0.0034482890161974,-0.027501145003361,-0.0232210045512051,-0.0192415898012218,0.0,0.0,-0.008,0.0002311029693294,-0.0027906728345292,-0.03157206398582,-0.0140160825998181,-0.0192975686200145,0.0004872218790595,-0.0036540478479659,-0.0075737783269897,-0.0260890422315668,-0.0049730184856313,-0.0143737195812318,-0.0143388449145643,-0.0124024093746577,-0.0040568235139591,0.0104610795563923,-0.0147567100494156,-0.0117252421140025,-0.0173127244921369,0.0053089099419354,0.0134099845520187,0.0082465511416866,-0.0050632691348976
2011-05-09,0.0008323105705872,0.0064672533909598,0.0146279443641097,0.0028031801974835,0.0,-0.001520465280937,0.0048976231004216,0.0513132683063805,0.0117716754345953,0.0023005930259932,0.0057573267448712,0.0095363731076646,0.0020463665268379,-0.0077882268527095,0.0073105246529768,0.0119230563823993,0.0,0.0,-0.0164995222063884,-0.0073495564560288,-0.0223881267550565,-0.0120644589547195,-0.0049450631217092,0.0078958059037447,0.0029239505167594,-0.0159118865638846,0.0202186259376496,-0.0153161793205522,0.0149013628824116,0.011387161108305,-0.0021586424097029,0.0170242426318207,0.0010152516893428,0.0019215694151008,0.0,0.019230777529362,0.0007655677612888,-0.0083909217361016,-0.0159295396377515,-0.0043047741950263,0.0023648763058241
2011-05-10,0.0090919716861012,0.0241157717728491,0.0192878986271524,0.002796151752031,0.0,0.003287740273342,0.011443672391707,0.0254481552001447,0.0144675920177021,0.0152846624900324,-0.0039404529382199,0.0251177912068362,0.0169952412883538,0.0128374949448555,-0.0007590306441793,0.0091029688299513,0.0,0.0,-0.0049132500001716,-0.0050667299696756,0.0019066213727417,0.0177630143875618,0.052370495860191,0.0198830501546439,0.0179177165166326,0.0418204363840001,0.019925611375176,0.0012400604523557,0.0097541946229435,0.0,0.0167176035829489,0.0286819556744857,0.0060708366776262,-0.0022727070761118,0.0434507075609947,0.0188469084248556,0.0103073281507622,0.0129032374096291,0.0125317823904896,-0.0167669961947534,0.0068902491913742
2011-05-11,-0.0019699769399188,-0.0330708726458042,-0.0223246345397749,-0.0139948917999439,0.0,-0.0118476790446082,-0.003051425161054,-0.0124786910849135,-0.0188571384974888,-0.0022590160824106,-0.0032022897459204,-0.0071757453321712,-0.0134138035755817,-0.0098274094698489,-0.0028129367863494,-0.0035822480793101,0.0,0.0,-0.0003285226250455,0.0114678903096012,-0.0191204405865918,0.0269725151403508,-0.0236344927154111,-0.0107734008892398,-0.0016650735799191,-0.0178998293742383,-0.0117371090544734,-0.0041995595570089,0.0168826194255262,-0.013211425845168,-0.0069173356200766,-0.0361067639569882,-0.0050284820286261,0.0045627696849625,-0.0006081014939138,0.0032644927111365,0.006760574842283,-0.0073891440476718,-0.0010543913747616,-0.0445762318732778,0.0010886873149932
2011-05-12,0.0097386522417555,0.0267206407702781,0.0291551990481983,-0.0092903383316531,0.0,0.0040931145251356,0.0113835475982857,0.0368875720793628,0.0029155186892922,-0.0060882740955717,-0.0013830886063358,0.0267671878601978,-0.0013860330797429,0.0225413928103653,0.0116648961833338,0.0183956235373406,0.0,0.0,0.0458746314190307,-0.0080018810102303,0.0019398160305893,0.0157856272440711,0.029697582260587,0.030054587244037,0.0038140606555949,0.0256097613453228,0.0110236745528445,0.0145967387262573,0.0015582005477143,-0.002051263792902,0.004110804988383,0.0233263360138841,0.0030303080900992,0.0038022959836746,0.0082518474233073,0.0092542225654594,0.0311111167625144,0.0034825718157076,0.0273247392616794,0.0096997927971864,0.0086893469886232
2011-05-13,0.0001373326031586,-0.0283019341819285,0.0060052844964127,0.0033853450065713,0.0,-0.0068860103052284,-0.0038893757546143,-0.047964338857446,-0.0221059369580797,-0.0156488486821749,-0.006928438512949,-0.0157080735982317,0.0172771247675544,0.0045277503489056,0.0124510304703515,-0.0102154389952043,0.0,0.0,0.0138061036231902,-0.0245019404554295,-0.0009699542652597,-0.0023426844929524,-0.0184210727089329,-0.0181543661077717,-0.0092351265421724,-0.0215054130987909,-0.0025987129758495,0.0117849140100916,-0.0054389817751874,-0.0102669145828294,-0.0106666395399306,0.0020473192552836,-0.0077051771958804,-0.0109848110745864,-0.0133092082011141,-0.0113207058280145,-0.006840703390356,-0.0163366292694156,-0.0090553328941603,-0.0191824438899093,-0.0008965256706141
2011-05-16,-0.0164245274295978,-0.0422421153564723,-0.0134776791546667,-0.009895860755608,0.0,-0.0018004036240017,-0.0004354669830958,-0.0276470184326171,-0.0107913850049467,0.0027163249352264,-0.0046490584927988,-0.0157663671113244,-0.034320275033005,0.007787151365031,-0.010927083684196,-0.0024481592684286,0.0,0.0,-0.0040296732852339,-0.0411022497448998,0.0107527483161075,-0.0184406243169857,-0.0172135391176781,-0.0224111260631461,-0.0047950315830599,-0.0259579770316563,-0.0114942173652042,-0.0161527126175545,-0.02258566654258,-0.0031152701450086,-0.0077645412943727,-0.0100364649903636,-0.0037149816982141,-0.0259839626745646,-0.0082923970017136,-0.0229633709825234,0.004537205207318,-0.0015220081527303,-0.0229692730870833,-0.0251924183091854,0.0080920834022737
2011-05-17,0.0043647731531538,0.016309059251419,0.010071232046981,-0.0112300938859839,0.0,0.0085825230119499,0.0048077191602431,0.0146341327256489,0.0042760959826253,-0.0042668971071262,0.0051401958518302,0.0052424977220591,0.0090152644766371,0.0069099547991503,0.0085227191910024,-0.0081439452914606,0.0,0.0,-0.0012500286102293,-0.0004835947715675,0.0058366168458409,-0.0011557780304043,-0.0175631013657434,0.0,0.0057998515605274,0.0114942724731588,-0.009625684376041,0.0067635388313647,-0.0498039395201439,0.0104275019912136,0.0023761847978558,0.0018432722014933,-0.0003386464154862,-0.0235663195481816,0.0206854583596165,0.0028010776466117,0.0099819068419054,-0.0076922881297576,0.0078009472802886,0.0117788176190045,-0.000359979432493
2011-05-18,0.0105978288263567,-0.0008396497909284,0.0055689962829332,-0.0018513539349848,0.0,0.0023225845829133,0.0039147522176557,0.0107783466828696,0.0127505161248557,-0.0027142923492765,0.0027841476577385,0.0143192526415572,0.023113538525233,0.0200170773704378,0.0249210599341967,0.0063037600892733,0.0,0.0,0.008135236034997,-0.0004806646832563,-0.0154888527196336,-0.0102310057342581,0.0077820673390555,0.0079020453243617,0.0170100396723016,0.0025252500926581,0.0210810480891049,0.0122286419315868,0.0071599168474878,0.0,0.0078581925362438,0.0061912509512687,0.0060872609750918,0.0100563151191518,-0.015781500628933,0.0,0.0085699584238168,0.0429384338842214,0.022420632595144,0.0347846491296661,-0.005765760267103
2011-05-19,-0.0006828599794228,-0.0141313449765105,-0.0043021105286647,-0.0174570408137105,0.0,-0.0010304202947399,0.0069174993759679,-0.0240469129477095,-0.0095295858270485,0.0007767168063562,-0.0041474629260614,-0.0017856989136236,0.0237467423466377,-0.0695730758515722,-0.0080699318414669,-0.0168114736066393,0.0,0.0,-0.0130354428221655,-0.001427493702981,0.0088495724594613,-0.0169645438967998,-0.015942875591695,0.0236617023566999,-0.0294886536567798,-0.0024875005204286,-0.0172910631143042,-0.0164538792622119,0.0253465104811259,0.0020471297981678,-0.0045322697732337,-0.0083748060056355,0.0043624520618632,-0.0123260226896377,0.0006150202177779,-0.0060975944993931,-0.000353427420211,0.0163204715584785,0.0074581521332931,-0.0338829896583749,0.0045265254765902
2011-05-20,-0.0079100209863267,0.0210084040347958,-0.0149759112012221,-0.0014880725991417,0.0,-0.0038909912879434,0.0015632505712356,-0.0248183920127815,-0.0012092174520314,-0.0058207068632427,0.0018578959037735,-0.0015392067025613,-0.0064599115473205,-0.0217020471948891,-0.0232002837791223,-0.0055565646380697,0.0,0.0,-0.0144699898890726,-0.0087864860252177,0.01077371755791,-0.0185932952475535,0.047887345434914,-0.030106669781615,-0.0241141623266349,0.0438596370671694,-0.0154039600797693,0.0,0.0434783023496204,0.0,-0.0159049162660014,-0.0013771258597952,0.000667731215546,-0.0016090472463901,-0.0220360324308451,-0.0044692695760302,-0.0301632495480707,0.0401960642234212,-0.0030198855790462,-0.0079532422517474,-0.0046804378956632
2011-05-23,0.0015847145561097,0.0225376016761742,0.026440543009641,0.0101918509102901,0.0,-0.0034200804829903,0.0142030749349209,-0.0038047189521266,0.019112292627274,0.0007882755125538,-0.0032557997784356,-0.0117217951685981,-0.0066533219941478,0.0295796053167081,0.0170818340113925,0.0033022918639129,0.0,0.0,0.0128534578323658,-0.0224225736367686,-0.0058766326535281,0.0057993436858355,-0.0251779409028867,0.0243416050818587,0.004304840762719,0.0098522074918165,0.0182989458359186,-0.0152168011533677,0.0,-0.0020387178158415,0.0056190155551623,-0.0006924926017591,0.0033444944062058,-0.0191057403827182,0.0051282001121666,0.0005681948105163,0.0149529518307308,0.0019174979390397,0.0108273497658073,0.0009636222768849,0.0041825701985093
2011-05-24,-0.0115382683208591,0.0195918180504623,0.0019338127416055,-0.018974189099737,0.0,0.0015755660637818,-0.0229525577624658,-0.021601026526809,-0.009632741814133,-0.0046947939902994,-0.0041958015737757,0.0057546247682553,-0.002670224504363,0.0022681697746442,-0.0149720894187905,0.0293781184532677,0.0,0.0,0.0041100560089955,-0.0163083723129337,-0.0157325315842488,0.0385114394696201,-0.0179372024712565,0.0042651686350543,-0.0151247416641119,-0.0121803143733354,0.0,-0.0252903107673891,-0.0084465496181729,-0.0061287129735226,-0.0037139638608959,-0.0022988154970366,0.0006644670269168,-0.015378177061413,-0.0162007698951068,-0.0107708975784023,-0.0085454767400567,0.0105011601595581,-0.0245620586064089,-0.0083632111411037,-0.0083273512887895
2011-05-25,0.0113923843185297,0.0216173308816242,-0.0072150802921259,-0.0194115670595291,0.0,0.0084454922137484,0.0064343614846063,0.006506205739382,0.0061050297065489,-0.0015710530093108,0.0023453006390715,0.0327995524803406,0.0429818250431026,0.0086141870212536,0.0074839984254515,-0.0040983833728092,0.0,0.0,-0.011093454281608,0.0218263652424235,0.0020000457763671,0.0210747453265154,-0.0062964343060302,0.0046403298164164,-0.002057660207224,0.0310945275107166,0.0060805132086908,0.007756109127074,-0.0003717557257864,0.0041025927943042,0.0121358792852042,0.0131155017678745,-0.0016588997369959,0.0501052856445314,-0.0210833480421278,-0.0023028735517958,-0.001473601578662,-0.0042694569693368,0.0177722798346539,0.0262397961552093,-0.00128134163382
2011-05-26,0.0125849083144858,0.0226917032795279,-0.027973549478324,0.0138665044179939,0.0,0.0152671226831287,0.0187366368175458,0.0200258674924944,0.0329268858590215,0.0106215758046146,0.0009345911127957,0.0125691578313274,0.0187945532156438,0.0218373248830853,0.014877792529382,0.0024326547802389,0.0,0.0,-0.0025665679663213,0.0222984517713756,0.013916439742432,-0.0141458478749259,0.0092325359559433,0.0180908864120276,0.0322580645161292,0.0499390798425194,0.0299898845150402,-0.007116512059481,0.0140897692914315,0.0091836891587405,-0.0016697615962901,-0.0054670084310889,0.0023233190880405,0.0394366006918494,0.0003308047976601,-0.0011559856241032,0.0029602192353481,0.0219990911132512,0.0148797293477808,0.008701829661878,0.0016504704676806
2011-05-27,-0.0035834353864002,0.0167938402250496,-0.0063071100133648,0.0166195920175813,0.0,0.0010322816910283,0.0073452938572864,0.0050251208117255,-0.0140927634434193,-0.002324659712665,0.008837265132587,0.0019826644915828,-0.0209790167393187,0.0171148658497191,0.0034710303132057,0.0097087461618881,0.0,0.0,0.0128246108265852,-0.0076738534525067,0.0176470890727153,0.0029086551050876,-0.0102097791489241,-0.0071644242374813,-0.0080260773362678,0.0080831057803236,0.0039052927177179,0.0021007881436648,-0.0036363775079899,-0.007049378495045,-0.0063197055280565,0.0018297807439113,0.0026490040293055,0.019729215526334,0.0072751096236651,-0.0097869929810234,-0.0123411672931277,0.0037243913133587,0.0041999816894531,0.0164237808388891,-0.0009132280741653
2011-05-31,-0.0071391373313889,0.0213706682663843,-0.0219564852507218,0.0105867652626251,0.0,-0.0058673351469365,0.011997889479445,0.03582457718182,0.0253239291382895,0.0065561154760191,0.0,-0.0039350964291582,-0.0352112800745502,0.0188543910862421,0.0027777752022686,-0.0113824625057357,0.0,0.0,-0.0012578304760491,-0.0156398065279593,-0.0066858306316357,-0.0109456160618247,0.0130904693358691,0.0236930860154691,-0.0022471948639791,0.0351076355940203,0.0045838027312863,-0.0020471296649507,-0.0025225115251973,0.0030333721724455,-0.0016672870202132,-0.0065804610287164,0.000658993657736,-0.0236397437067335,-0.0061990387087232,-0.0080552011742597,-0.0109604334482395,0.0045850703309682,0.0066810799109,-0.0221169141398711,0.0061953379367813
2011-06-01,-0.0148782326173669,-0.0777537722830392,-0.0225446057752984,-0.0051174586813871,0.0,-0.0216049416026574,-0.0207253696550504,-0.0316229522319563,-0.0160918842204276,-0.0249807689121824,-0.017011542956604,-0.0196468480943277,-0.0300802010773844,-0.0185054815007871,-0.0163478022036345,0.007464107571188,0.0,0.0,-0.024874084062787,0.0079251161357298,-0.0183752931580047,0.0159220046406,-0.0394366627008142,-0.0359632859536267,-0.0324918593250954,-0.0725108325638915,-0.0363943618978968,-0.0372575002472395,-0.0158387517344134,-0.0040527131631144,-0.0089635770135385,-0.0036646781486783,-0.0042819850297008,-0.0042209787128616,-0.0141215203416064,-0.0110209127946695,-0.0020743091247155,-0.0438155678301406,-0.0230333850423507,-0.0283867878451491,-0.0123681395205071
2011-06-02,-0.003335193887243,-0.0398467777903066,-0.013723748217423,-0.0121212583599668,0.0,0.0042205182816173,-0.0226537246792795,0.0,-0.0122879455790694,-0.0051262249600329,-0.0018718061822736,-0.0050761747386036,0.0102599571394493,0.0071497129007565,-0.0035562012263599,-0.0037042928276873,0.0,0.0,-0.0138843528369637,0.0071615956417196,0.0009852442618401,-0.0299156824754408,0.0,-0.0007645434969545,0.0375342173119114,0.008064480686997,-0.0115288942751436,0.0139747506196704,0.0044117253131943,-0.0010203666559903,-0.0109166538564735,-0.0698506160338962,0.0036363838132747,-0.0065334386357868,-0.0060040129394329,-0.0041007437654172,-0.0160827141479986,-0.0042959498477491,-0.0162292401476137,-0.007601010586668,-0.0121748728750882
2011-06-03,-0.0006788165777524,0.0040616763083834,0.007292434380878,0.0080569667754886,0.0,0.0015885986911256,-0.0027823727863687,0.0081606502370477,-0.006016869820708,0.0123801699124598,-0.0103675957230713,-0.0136844881906228,-0.0159501036542128,-0.0136756472326744,-0.0075675345755914,-0.0129190661621325,0.0,0.0,0.0169322147185631,0.0081456669601259,0.0049456174513161,0.0113818137532815,-0.0120119435539346,0.0147457956545017,0.0129870009233301,-0.0362998151055535,-0.009264040264983,0.005440717412174,-0.0103168307145823,0.0,-0.0059706773791677,0.0013686444589912,0.0013201622618661,0.0007767168063561,-0.0081549360730368,-0.0136904495643636,-0.0025590761824342,-0.0024367028895589,-0.0239818042800793,-0.013808178117527,0.0095954526226096
2011-06-06,-0.0193799235687944,-0.004061753779893,-0.0074941379181884,-0.0326857679915966,0.0,-0.0047644338536722,-0.005577266021622,-0.0299065149565848,0.0006064420267216,-0.0078864652257861,-0.0204081380622103,-0.0104931361241776,-0.0343859488503974,-0.0320155234360469,-0.0174990717060166,-0.0217499814585317,0.0,0.0,-0.0257580995618571,-0.0327830274364266,-0.015825900380366,-0.0537858296687459,0.0024449270590737,-0.0103171745119043,-0.0281878989814912,-0.0242424011230468,-0.0305888548799875,-0.0049006345608251,-0.0211447290285526,-0.005128192086505,0.0056464352040701,-0.0111515220547066,-0.0026324424255601,-0.0077011498220555,-0.0068728783614314,-0.0145366303931553,0.0027805999719675,-0.0078277809800207,-0.0099830331865685,-0.0068966153888217,-0.0018567079035484
2011-06-07,-0.007532905396766,0.0064935004616647,0.009402860897345,0.0234102451591603,0.0,-0.0034409014721624,-0.0038931978090312,0.0063451412654265,-0.0066265426399841,-0.0079176865054331,-0.0244956993346056,-0.0060686125952063,-0.0280575108166567,0.0014944447017513,0.0269871153484102,-0.0030318394545078,0.0,0.0,-0.0291945957771301,-0.0083598808261131,0.0030060809640864,-0.0121754709307415,0.0139140673129034,0.0080521852927769,-0.0043992260684901,-0.030637255474862,0.0268368616631582,-0.030008125438873,-0.0062615130269805,-0.0051440198667758,0.0154708808977869,-0.0141747307450895,0.0052648848511201,0.0042291660662661,0.0117484501144969,-0.0122698690154596,0.005132221127444,-0.0131707540372522,-0.0051205007305059,-0.0206337317073033,-0.0020392435753572
2011-06-08,-0.0141836586442619,-0.0008123662502805,-0.0060875281457855,-0.0052828459300926,0.0,0.0008036104426846,0.0011448459387392,0.01397714550368,-0.0079219477133086,-0.0031999969482422,-0.0103704409782466,0.0039925446153753,-0.0466321320331361,-0.0197351746844025,0.0076059065494522,-0.0065922817892889,0.0,0.0,-0.0052047057640047,-0.0101359663703086,-0.0309690721806632,-0.0349728176917025,-0.0240384394953229,-0.0080460148947118,-0.0074958482601983,0.00126579138278,-0.0102118389042654,-0.0466232760564632,0.0048561508608004,0.0051813338368645,0.0013315521253676,-0.0270018592209741,0.004581194353524,-0.0099047706240699,-0.0192770905559255,-0.0141975608073313,-0.0007858725801217,-0.0029791195511767,-0.0066609662052583,-0.0126071846589729,0.0014922218885775
