Date,Weighted Sector Change,ARLP Change,CNQ Change,VLO Change,BC Change,EOG Change,EQT Change,DKL Change,PXD Change,MPC Change,GLP Change,DRQ Change,CYD Change,CLB Change,MGEE Change,TPL Change,BBL Change,COG Change,GEL Change,SSL Change,FTI Change,EC Change,NOV Change,HAL Change
2011-05-04,-0.0234555908790301,-0.0200156819784204,-0.0225863698230753,-0.0183891328375026,0.0049107416171813,-0.0137342550816077,-0.021086629111315,0.0,-0.0340029288317509,0.0,-0.0216741374717953,-0.0566592454050991,-0.0418006793718162,-0.007836238711705,-0.0076720135990159,-0.0565244508948105,-0.0146497893909624,-0.0325247464649211,-0.0171220840670314,-0.0100055128168826,-0.0367989309205854,0.0056075159519856,-0.0306391824796695,-0.0118948187939124
2011-05-05,-0.002944652983641,-0.0255026227780713,-0.0154592058441092,-0.0018968153655819,0.0332883394672224,0.0008631914065475,-0.0144870583038263,0.0,-0.0233403358344664,0.0,-0.0122605245267126,-0.0157634445599244,0.0224489746930515,0.0244227009716127,-0.0050971345050195,-0.0018018429798488,-0.0149727235341997,-0.0015354706084522,-0.0033720551062951,-0.0198113063596329,-0.0074470278466224,-0.0116306113160828,0.0027733204497926,0.0
2011-05-06,-0.0095265893807852,-0.006803646952431,0.0215456241804989,0.0029951204200277,-0.0111828055433049,-0.0143119042072822,-0.0005875348733032,0.0,-0.0165599466734138,0.0,0.0027006055022445,-0.0212765689900654,-0.0185788686165057,-0.0011875268661686,-0.014986725669531,0.0212093554418222,-0.005178679325468,-0.0169204311791374,0.0336357266739042,-0.0107746946187187,-0.0266265611298621,-0.0056114490506917,-0.0152168006324735,-0.0149852866856036
2011-05-09,0.0252116925668171,0.0446168948648896,-0.0047760494277867,0.0309124948125445,-0.0113487660678095,0.0098883816084185,0.0142745915476899,0.0,0.0455304047035729,0.0,0.000385662505366,0.0372178543665367,0.0122476282835629,0.0238404184101659,0.0253133379074074,0.0282214163501382,0.016585903257366,0.0490494658916013,0.018592789763316,0.0057262691459359,0.0199240989601683,-0.0065574376812931,0.0203580715129073,0.0208156224324932
2011-05-10,0.0098450357204028,-0.0139713345144966,-0.017312120952489,0.0175063011069179,0.0061377159261274,-0.0051157754818838,-0.0024999609191598,0.0,0.0143846403417187,0.0,-0.0088529463544605,0.032148121021412,0.0164888530181002,0.0171886240846215,0.0102454208294199,0.0129787363904587,0.0072754869816039,0.0196185621439138,-0.0007189237233311,0.0090480593617236,0.0122741730264792,0.026944740338707,0.0117463712062611,0.0033174341474333
2011-05-11,-0.0365462156495347,-0.0355615448340125,-0.0294458712337604,-0.0407656553800753,-0.0309638457205354,-0.0340425043976949,-0.0311351639234014,0.0,-0.0159417453206326,0.0,-0.0224980569533697,-0.0318995254534137,-0.0802816482366863,-0.0194224671883731,-0.0146261107386629,-0.0071729987688345,-0.0189436978242871,-0.0512820618052088,-0.0333812018952445,-0.0241256945217324,-0.0306451797723516,-0.0164009383981157,-0.0370788072270738,-0.0343178340898725
2011-05-12,0.0035008334193372,-0.0109015566096784,0.0033784558152824,-0.0122859242814047,0.0126696278037913,0.0005689129443828,0.0119760001633706,0.0,-0.0024677653977477,0.0,0.001194694486965,0.0148849471052752,0.0596153552715595,-0.005537261763208,0.0257211462743359,0.0087048802695267,0.00665364808973,0.0131303986950322,0.0003735610276742,0.0173930669570716,-0.0047709895655741,0.0116414433322068,0.0115743923153694,0.0075609951868395
2011-05-13,-0.0105647478001141,-0.0244584196416329,-0.0209235860574749,-0.0089152676351453,-0.0241395125287732,-0.0035909776461334,-0.0053296344940963,0.0,-0.0102040490205405,0.0,-0.0099009900990099,-0.0013337872378144,-0.0449438116803291,-0.0050165568198918,-0.010803217058308,-0.0144957699333565,-0.0189070067520437,-0.0134178386647508,-0.007448817880743,-0.0146266038284114,0.0122126700935155,-0.0006930605996678,-0.0075867531670263,-0.0164635546338946
2011-05-16,-0.0077933874794179,-0.0030311646676211,0.005441533985716,-0.0124246961626027,-0.0193816370473115,-0.0044689667099557,-0.0125673378799087,0.0,-0.0184417552669381,0.0,0.0,0.0026938088296597,-0.0233091558491865,0.0052670952402352,-0.0052381243024553,0.0238805734636653,0.0006531933860108,0.00037894009523,-0.0161836774600921,0.0078570325491614,-0.0040543647789928,-0.0195439776997304,-0.0141551430475751,-0.008944150219183
2011-05-17,0.0025359943836433,-0.0071221725498389,0.0131415510844032,-0.0053763018658915,0.0137963369107159,0.0142130355898478,0.0174690341143229,0.0,0.0066404499427987,0.0,-0.0180000305175779,0.006146981722166,-0.0258418845380495,0.0271663962558374,0.0028776951763149,-0.0154236917112182,0.0087707576161611,0.0165336899323815,-0.0157631620070822,0.0061132198558043,0.0099562864375655,0.0078458869610733,-0.0150602588109863,0.0042091813020675
2011-05-18,0.0198318109142005,0.0392924320212884,0.0069611357798736,0.0180008012503533,0.0037400619910614,0.0068939782901248,0.007188455708842,0.0,0.0207870471944545,0.0,0.0207908770732114,0.0188203405436836,0.0264953774169002,0.0151530662686529,-0.0004774063190838,0.014983766619717,0.0132950550943312,0.0258076378369238,0.0222917364734891,0.0153876297853403,0.0047835416589774,0.0082958592133441,0.0285454006583545,0.0295987383480695
2011-05-19,-0.0083445784594947,0.0034722222222222,-0.0113475071133283,-0.0100820996798123,-0.0115687178592789,-0.0091614784121728,-0.0031508664382457,0.0,-0.0152647355221773,0.0,0.0079459977089082,-0.0046196002646442,0.0016353604670711,-0.0023534569634011,-0.0009523800441198,0.00431129048439,-0.0115399608992297,-0.0264674324175633,0.0060905917253163,0.0034436637382705,-0.0033167293415732,0.0267042220899127,-0.0022033022129401,-0.0014903064297422
2011-05-20,0.0003242377780684,0.0002763112105497,0.0074412235820079,-0.0173519294802474,-0.0023540130696487,0.0073536229050722,0.0106888072753632,0.0,0.0001099981985802,0.0,0.0110149758381247,0.0183325250297521,0.0014286041259766,0.0042154639493074,0.0026455173900041,-0.0006466076079201,-0.0048101290430981,0.0139120757210689,0.0030177262548229,-0.0129597920593811,0.0045120476096842,-0.0072959345729852,-0.0073249119580774,0.0053270828547687
2011-05-23,-0.0018839696467239,-0.0128761120817365,-0.0012132792567661,0.0085570072574634,-0.0245783242834619,-0.0080875212793689,-0.0033965503710912,0.0,0.0005607609373622,0.0,-0.0043052331228006,-0.0086752528856464,-0.0478380413582323,0.0079917414079436,-0.0046082386499858,0.0065217225447946,0.005944372620388,-0.0113700017335005,-0.0026575434479387,0.0020210648695135,-0.0007251720138007,-0.0075931436564462,0.0039091567885578,0.0006503095296395
2011-05-24,0.0050972047691726,0.0071255524162359,-0.0038277476156087,-0.0159939400050649,0.0044335052202162,0.0084624836468926,0.0159521035162776,0.0,0.0025414735572771,0.0,-0.0031324130065339,0.0492864265699131,-0.0047619229271298,-0.0022504216028612,-0.0068226054270201,0.0012903521137853,-0.0077356282136964,0.0007486602152137,-0.0045523837805328,0.0031866132310205,0.0136887429767577,0.0114646196660398,0.0182926940522916,0.0114991679313277
2011-05-25,0.0423563861842803,0.0185635166988197,0.0210144661792084,0.0249804611717301,0.0178305445012574,0.016113715149215,0.038917438109349,0.0,0.014106456622023,0.0,-0.0007846393857694,0.0406434833278458,0.0172002200240071,0.0221697221179225,0.0049055630860816,0.001074097483996,0.013837057416977,0.0779514091898075,0.0205950011315331,0.0153846247652589,0.0375059394452468,0.0039598920972944,0.0657041802731216,0.0329328954595935
2011-05-26,0.0143281897300025,0.0191172423674416,0.004266421214383,0.0072435740576393,0.0446078364916004,0.0049672579554849,0.0143431307269682,0.0,0.0024202554126524,0.0,0.0007849473360671,0.0035466122614812,0.0107879711786376,0.0325779172400548,0.0090376599096256,-0.0006459685655464,0.0089679593204741,0.0164508654435957,-0.0018664107017705,0.0064102920355299,0.0252431800123388,0.0099744908162336,0.007359024285485,0.0184961427000432
2011-05-27,-0.0018422784473322,0.0013764414593366,-0.0021097082257337,0.0131727654993449,-0.0079513602884467,0.002502820535179,0.0005627373986781,0.0,-0.0070813979670519,0.0,0.0035211328039271,-0.0057951525992073,0.0193548415450401,0.00322110142396,0.0031769100071964,0.0021505048198085,-0.0019101175119137,-0.0042830221787694,0.0044643170751488,-0.0022852587263473,-0.0109963708627984,0.0041095960801634,-0.0010967746126431,-0.0133779319433417
2011-05-31,-0.0068980656900027,-0.0084354115181227,-0.0020595000232637,0.0036496389276135,0.0088413464905183,-0.0079083967792734,0.0033333460940845,0.0,-0.0122633326256007,0.0,0.0077670199199786,-0.0109333292643229,-0.0307761164901689,-0.0063860284708189,0.0114160861345114,-0.0017166956861993,-0.004014045282542,-0.0079365283859334,0.0069750563749662,-0.007220873944981,-0.0022356633289321,0.0280353084173714,-0.019056628996032,-0.0166666367474727
2011-06-01,-0.0228498067325345,-0.0282153832038586,-0.0460375247035724,-0.0091441206837704,-0.0760369340031027,-0.012053690704728,-0.036790478164022,0.0,-0.0157429277345608,0.0,-0.0088837214236583,-0.0468326910273752,-0.0138057636162137,-0.0055756595530381,-0.0290237707843643,0.0225449182039778,-0.0241679876276955,-0.0446185744570161,-0.0051170063550402,-0.023533845997097,-0.0278651632058965,-0.0213740365289098,-0.0103748764178082,-0.0170409436771585
2011-06-02,0.0055558851932837,-0.0063639789855547,-0.0016855212348119,-0.0221729719134181,-0.001496198525605,0.02306060248639,0.0154905597428644,0.0,0.0029579784845723,0.0,0.0097770826352651,-0.0033951829802665,0.0069412130631045,0.0044309234782828,-0.0051762864712545,0.0258215763703034,0.004186285774513,-0.0008880859278527,0.0133333559389468,0.006109196034725,0.0062226489628643,0.0046843425361446,0.0087829007859775,0.0222176951095908
2011-06-03,0.016830716463956,0.0005750563101105,0.0185909564989217,0.0111367569391981,-0.0158243728191821,0.011065378155986,0.0168485594540702,0.0,0.0104166939678491,0.0,-0.0210280727846606,-0.0044830828799369,0.0198300316450563,0.0112048081299919,-0.0049726456473719,-0.0138597199121354,0.0112359057502427,0.0251949111922957,0.0132694663283357,0.0046755865031807,0.0130353621934099,0.0127630921802892,0.0299116092365925,0.0219511788538619
2011-06-06,-0.0324764872380762,-0.0100301557308187,-0.0248253206152245,-0.0408864924738653,-0.0383817295001827,-0.0133888487848357,-0.0311379915724999,0.0,-0.0297422007551066,0.0,-0.017077057186826,-0.0248727139559659,-0.0393518688175083,-0.0115361683106751,-0.0047499419391138,0.0135421757739272,-0.0131078776772757,-0.024641010342286,-0.0061818209561432,-0.0118630263978244,-0.031300314496392,0.0122059303217542,-0.0253285500427393,-0.0411177169927028
2011-06-07,-0.0033133352064957,0.004629625030506,-0.007071375583983,0.0118717972727863,-0.0357906036789212,-0.0133321071682238,-0.0128401692003408,0.0,-0.0081154329440553,0.0,-0.005252491344105,-0.0112326647220694,-0.0261282307360953,-0.005470489822453,0.0022455604353636,-0.0018852146925769,-0.0020821972975023,0.0057564255072109,-0.0025519392652361,0.0,-0.0101558840809675,0.0085507429166735,-0.0078016113853122,-0.0043469859904833
2011-06-08,0.0046339559027977,-0.0213503081859375,0.0110700352115783,-0.015264155071526,-0.0144927659499369,0.0075841627265415,0.0042668748106582,0.0,-0.0114825164477377,0.0,-0.0190669095589429,-0.0026913922333718,-0.0108641636224438,0.008729631599625,0.0060090077092891,0.0190217358802178,-0.0041212118261494,0.0298481538906307,-0.0083910814854691,0.0007699887380151,-0.0054878951728284,0.0002180539887373,0.0018253755355244,-0.0083177692786382
2011-06-09,0.0128606317019886,0.0193974964824065,0.0041131904527904,0.0087371190619238,0.0135058956069587,0.0111354622844954,0.0221111237313464,0.0,0.0124856391728234,0.0,0.0008254419373309,-0.0013403419991058,0.0234530584771743,0.014187918366766,-0.0064580521877304,0.0132122878300995,0.0095300272961649,0.0114217863175145,0.0310786241175199,0.0061080301307934,0.0076208941105911,-0.0147281030419423,0.0116407912065646,0.0210547904071619
2011-06-10,-0.0157394629234035,-0.0115912648888108,-0.0216334322521253,-0.0091306003466025,-0.0353534888639523,-0.0211818348277698,-0.0030354297213002,0.0,-0.0158278227565328,0.0,-0.0202814476081487,-0.0057237122595488,-0.0283618534018423,-0.0056196361343708,-0.0005031801619619,-0.0510163027908155,-0.0137516523139322,-0.0149888820838137,0.0205527972295727,-0.0148965076072915,-0.0271235091291907,-0.0090010944957055,-0.0208996038378854,-0.014171259933667
2011-06-13,-0.0274048893192232,-0.0186757171636226,-0.0163934395163425,-0.0264105586123137,-0.0075275659912789,-0.0303731719990829,-0.0406921759340351,0.0,-0.0335027030762254,0.0,-0.0135363664588056,-0.0256837062234832,-0.0919191800481306,-0.0002968119064753,0.0017592522886565,-0.0206851774968533,-0.004020949595277,-0.0365895578552448,-0.0313043345575746,-0.0068372432801448,-0.020253779173073,0.0,-0.0260820740694617,-0.0249688041749902
2011-06-14,0.0183355982818942,0.0266272090766789,0.0144782325630203,0.0235007331561155,0.0555873507704704,-0.0115754124995844,0.0076231610189016,0.0,0.0075453830694541,0.0,0.0038297937271442,0.0120610826798067,0.066337774506842,0.0236975920863486,-0.0019885638731382,0.0061268878473179,0.0054133043791052,0.0363987996079186,-0.0071607862783441,0.0044427185667879,0.0189096058478488,-0.0105983557635955,0.0181947548664721,0.0090602678775959
2011-06-15,-0.0129729472195735,-0.0158861933357516,-0.0092338141927305,-0.0244488909239546,-0.0176405570888179,-0.0122899544939404,-0.0068816660283909,0.0,-0.0017776001584108,0.0,-0.0131634597021358,-0.0168273834679185,-0.0152551768561654,-0.0028893676824349,-0.0074924648056298,0.0173347607932786,-0.0175486290852136,0.0003435914461131,-0.0047152398333543,-0.0187150527963502,-0.017578151769703,-0.0344749756873885,-0.0101637090993001,-0.0132911613467199
2011-06-16,0.0009824310359001,-0.0119718094946634,-0.0116308241048361,-0.0053498684472655,-0.0005617034809971,-0.0092628409794903,-0.0061252450790343,0.0,0.0056926394529273,0.0,-0.0241795971343651,-0.0209659650088166,0.0005346695788922,0.0079257655333507,0.0035044129578342,0.0074626537896372,-0.0035514566245311,0.021122000566983,-0.0069775479215222,-0.0039518032113708,0.0012397870121552,-0.0097515247717957,-0.0002856795783522,-0.0089724838991828
2011-06-17,-0.0144198620209097,-0.0214555999394014,-0.0053804532677578,-0.0143148589640793,-0.0049806394082934,-0.001562383130434,-0.0090604648659057,0.0,-0.0149392947565099,0.0,0.0075121556605567,-0.0231023290276155,-0.0047318691073508,-0.019829259364593,-0.0024875243026824,-0.0055307026338289,-0.0104294223671149,-0.0158212558958723,-0.025423678785054,-0.0023585444980903,-0.018150633704353,-0.0062981214016979,-0.0202894098501484,-0.0189724875835304
2011-06-20,0.0102110110850685,0.0081127195771928,0.0070459410207183,0.012954429382603,0.0234899382554522,-0.0060092660576729,0.0011993317358583,0.0,0.0084745654669084,0.0,-0.0254385939962354,0.0205335568164171,-0.0073956358896711,0.0185560853029267,0.0147610741698522,-0.0038502739075036,0.012003243334622,0.0058217281276887,0.0295231144736213,0.0027446227985193,0.0075339303362673,0.0049609987098702,0.0134841109388188,0.0199912091006342
2011-06-21,0.0137557003163574,0.0207806192385858,0.0286371494350813,0.0179959641234556,0.0297296884897592,0.0066988502695841,0.0049387513433423,0.0,0.0242324139139832,0.0,0.0408344451067535,0.013168150585277,0.0283019348892353,0.0303885191430759,-0.0056455693962398,0.0058315434603191,0.011190533255294,0.0170996534157472,0.0175438425266237,0.0162834954348231,0.0133333696228782,-0.0025665097710006,0.018316085874511,0.0008494566871466
2011-06-22,0.0012527358822259,0.0032921516974773,0.0004972764086683,0.0016057322185826,-0.0116156924234254,-0.0038337462515809,-0.0035426232265421,0.0,-0.0018492376204648,0.0,0.0268770966899608,0.0115085198856658,-0.0098038511319248,-0.0102479891774151,-0.0064404552180113,-0.0158076989478607,-0.0041711189433083,0.0120188676650101,0.0215827481271964,-0.007708570358192,-0.0004902020534703,0.0028089636810827,0.0033398927857442,0.0
2011-06-23,0.0131589531501526,0.0249616641804548,0.0114591484006588,0.0093762666679143,0.058278848543226,0.0111044430711295,0.0002008000764362,0.0,0.0148970735346251,0.0,0.0394460989117547,0.0307595581752097,0.0487674091561322,0.0108665448441157,0.0075433309715685,-0.0551616725174467,0.0113604833937,0.0072072472875501,0.0038993482425211,0.0122391775378013,0.0094976777502913,0.0100191317268165,0.0198835263845316,0.0175097579481313
2011-06-24,-0.0302083832719811,0.008783804403769,-0.0244148309055965,-0.0619182996667456,-0.0226221345397581,-0.01808558308226,-0.0154153847168266,0.0,-0.0171109435227678,-0.0387096774193549,-0.0072551515135207,-0.0003039927552066,-0.0187152671050191,-0.0198515707705589,0.0019945131984746,0.0239155124636397,-0.0133422898178837,-0.0021110923067507,-0.0112517471453986,-0.0101573059317365,-0.0172967211189557,0.0018947895320806,-0.0239487957626679,-0.0273537090691514
2011-06-27,0.018241287443421,-0.0032149746666292,0.0083138394614113,0.0228744128568686,0.0063323972059909,0.0300821381855655,0.0103637272678468,0.0,0.0102125711875245,0.0261652476179454,0.0145631318912328,-0.0010719707741626,0.0294269318599978,0.002565605073562,0.011694458122319,0.0050832076457534,0.0051736541674776,0.0230392129057939,-0.0378841845348245,0.0220603148341232,0.0161087368287118,0.0135263337228294,0.0126038220398229,0.0138158133595721
2011-06-28,0.0303491725570033,0.0125887567223376,0.0250383126601559,0.0284280182273877,0.0336310754890075,0.0179920995570778,0.023395305721394,0.0,0.0170401386469703,0.0093896872435788,0.0123604253144101,0.0256016876130943,0.0004985159096747,0.0115699688193075,0.0014745271929365,0.0193103483353537,0.0139429007452445,0.0426577635288209,0.0117431080669436,0.0120648097129312,0.0457452592705046,0.0018670206278539,0.0410500191264403,0.0344168035349041
2011-06-29,0.0112772700268335,0.015829107192745,0.0137727834577614,0.0044283124707197,-0.002019132218932,0.0045795696509916,0.0188973086410465,0.0,0.0188008635393235,0.0274358896108773,-0.0140899692271121,0.0043290181336785,0.0183167781143649,0.0088859798348035,-0.0034355445214848,0.013474114198658,0.0048278020554366,-0.0046807364076001,-0.0029186400638963,0.0116776656607241,0.0282314966456498,0.0125494057830918,0.0102624702461098,0.0154912005760147
2011-06-30,0.014107140896947,0.0020700741469742,0.006976206823582,0.0195375348002043,0.0287443114985998,0.0096571701644485,-0.0007610897482603,0.0,0.0051621488196827,0.0179494317629698,0.0043427007770583,0.0080249800591507,0.0252672720938489,0.0117006885762115,-0.0019699562300832,0.0017726127734114,0.0097850155033779,-0.0004521974819547,-0.0123188459379938,0.0057044920363206,0.0122034231363119,0.0027340836991004,0.0265127214265827,0.0173548556422856
2011-07-01,0.0099847549735128,0.0006437731136456,0.0119531431535534,0.0086037763194424,0.0505644937094481,-0.0123598819735547,0.0192710974052231,0.0,0.005917146154992,0.0242718442107294,0.0011760363142428,0.0166642814259958,0.0537229657816071,0.0168413950467506,0.005901150142506,0.0089833447172459,0.0106992270415821,0.0135726369931418,0.0080615355798439,0.0178808946579001,-0.002242567786107,0.0047705379892976,0.0092796188395768,0.0058834914137144
2011-07-05,0.0068991161568943,-0.0001282325157753,0.00537382117608,-0.0058501591021915,-0.0018735791481324,-0.0006775694170789,0.001874099344272,0.0,0.0099900273333719,0.0,-0.0093749909196049,0.008413028446773,-0.0221533011413667,0.0081916701768288,-0.0021983194879342,0.030715174526996,-0.0021499705273988,0.0117506242989675,-0.0003615411763197,-0.0022371165781169,0.0132584160664194,-0.0186474510819264,0.0266769424161583,0.0185547021246743
2011-07-06,0.0017075599045032,-0.0142349102978886,-0.0079198730531314,-0.0062843417541719,-0.0089285962371632,-0.0074728674846594,-0.0016847359616157,0.0,0.0051756550307126,0.006971176109724,-0.0074891812287128,0.0092458737122503,-0.0160624307831177,0.013629194225683,0.0046364210878476,-0.0288746675098418,0.0036833897341282,-0.0087955270002991,0.0032667932878495,-0.0026187690244294,-0.0019995231853675,-0.0212717355720336,0.0075415193533651,0.013081960584152
2011-07-07,0.0037457424800045,-0.0007546862716195,0.0036968542496505,0.0245231716075378,-0.0056259184089367,-0.0011574719717072,0.0077734673990039,0.0,-0.0015110565282541,-0.0097179393400728,0.0059054968812218,-0.0004234125609449,0.004601950463706,-0.0119658250075121,0.0029048627831,0.0128820996160732,0.0019868827087393,-0.0203031463591053,-0.0014321845717964,0.0007294112949677,0.0087970038838334,-0.0194174800087723,-0.0033242910450093,0.02221386161338
2011-07-08,0.0117612435669766,0.0063734865449374,-0.01430583065392,0.0108108060204459,-0.0014471191490262,-0.0005884015102281,0.0165982863793484,0.0,-0.0002194413301593,0.0149509956313302,-0.0019607543945313,0.0132354789335531,0.037921322228326,0.0170729779837946,0.0119658532884157,0.0148180499938981,0.0079576215407774,0.0158924339353218,-0.0010830572497904,0.0073765726787867,0.0017781947107255,0.0124431789033643,0.0128805058863186,0.0271811497545281
2011-07-11,-0.0152417448687616,-0.0162258425646542,-0.0123816056940217,-0.0113236651557201,-0.0340909358626686,-0.0142373583275249,-0.0082934016856207,0.0,-0.0241809474103118,-0.0169159702358229,-0.0237435841155826,-0.0138848581565996,-0.0466297431208204,0.0034126653291417,0.0004857554136018,0.0100414553739972,-0.0061784443538358,-0.0296907701368619,-0.0003639093540182,-0.0071003440328355,-0.0063263308995172,-0.0222434889889739,-0.0220169037969573,-0.0068116708807584
2011-07-12,0.0026553918844939,-0.006280300340403,0.003951589053581,0.0071827521357244,-0.0035952592343546,0.000505898964088,0.0104790088391599,0.0,0.0030999342961086,0.0155544135070524,0.0052888185992719,-0.0063226039063261,-0.0146627199650373,-0.0001750866231215,0.0155717615221087,-0.0075921580413407,0.0009193550746697,-0.0044024966354487,-0.0076754746760437,0.0054022529308325,-0.0127070951001476,-0.003187769919306,-0.0052063275446951,-0.0003828571424398
2011-07-13,-0.0006995213534856,0.0005252910666553,-0.0033881749923143,-0.004295169287079,-0.0061224916784618,-0.0057280643411492,0.0134289749382307,0.0,-0.003411839539595,-0.0138203693722739,0.0493381278451475,0.0135592953520288,0.0034263188339982,0.0053103560178136,-0.0057061964884652,-0.004542485108199,0.013251872507338,0.0097163284523024,-0.0156762778123137,0.0075551994908614,0.0034302401379129,0.0139843850096617,0.0029843490739889,0.0026676713199235
2011-07-14,-0.0273489410923124,-0.0111950092914346,-0.0220306083793811,-0.0357420102947366,-0.0372829185434519,-0.0276493065082816,-0.0126285329636236,0.0,-0.0237015645276935,-0.0332750010116535,0.0160796348698079,-0.0272805921326492,-0.0360750344864031,-0.0016446156272297,-0.0095647926965781,-0.0099870361583766,-0.0140301703312114,-0.0343977062154792,-0.0032798888788715,-0.0080352397161727,-0.0262621422725484,-0.0084439633866375,-0.0181187357950468,-0.0233653263783696
