Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,Industry,Day Change,Weighted Sector Change,Weighted Industry Change
2011-04-18,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0005548845184818,0.0178089536685169
2011-04-19,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,0.0261948498925287,0.0078988741620948
2011-04-20,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0041428249209209,-0.0112015947144297
2011-04-21,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0218893935501314,-0.0167682885461776
2011-04-25,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0007249987201183,-0.0119418244809484
2011-04-26,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,0.0026492854838718,0.0292122829271605
2011-04-27,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,0.0029676796121391,0.0
2011-04-28,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0165037228950332,0.0111562489028149
2011-04-29,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0010825326029577,0.0
2011-05-02,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0197924680480027,-0.0094246297368897
2011-05-03,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0024691747931372,-0.0055248925763231
2011-05-04,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0058099503813946,-0.0151668925174367
2011-05-05,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,0.0063322926671825,0.0062370499304026
2011-05-06,0.0,0.0,0.0,0.0,0,0.0,0,HY,Capital Goods,Construction/Ag Equipment/Trucks,0.0,-0.0120501966578691,-0.0070885766910602
