Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,35.90999984741211,36.41999816894531,35.150001525878906,35.97999954223633,662900,0,0
2021-04-19,35.7599983215332,35.7599983215332,33.95000076293945,34.63999938964844,768200,0,0
2021-04-20,34.4900016784668,35.11000061035156,31.959999084472656,33.47999954223633,1638700,0,0
2021-04-21,33.439998626708984,35.45000076293945,33.029998779296875,35.40999984741211,1037200,0,0
2021-04-22,35.41999816894531,35.869998931884766,34.099998474121094,35.290000915527344,849900,0,0
2021-04-23,35.279998779296875,36.06999969482422,34.79999923706055,35.61000061035156,623300,0,0
2021-04-26,35.790000915527344,35.88999938964844,34.040000915527344,35.43000030517578,975800,0,0
2021-04-27,35.22999954223633,36.81999969482422,34.709999084472656,35.15999984741211,1339300,0,0
2021-04-28,34.79999923706055,35.77000045776367,34.25,35.45000076293945,755700,0,0
2021-04-29,35.81999969482422,36.970001220703125,35.0,36.04999923706055,709000,0,0
2021-04-30,35.65999984741211,37.599998474121094,35.630001068115234,36.86000061035156,1320143,0,0
