Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,54.4900016784668,54.97999954223633,54.06999969482422,54.18000030517578,73000,0,0
2021-04-19,53.900001525878906,54.310001373291016,52.470001220703125,53.470001220703125,83700,0,0
2021-04-20,53.33000183105469,53.56999969482422,51.81999969482422,52.5099983215332,67600,0,0
2021-04-21,51.75,53.02000045776367,51.279998779296875,52.08000183105469,196700,0,0
2021-04-22,52.59000015258789,53.36000061035156,52.04999923706055,52.7400016784668,115500,0,0
2021-04-23,52.9900016784668,54.31999969482422,52.939998626708984,53.900001525878906,123200,0,0
2021-04-26,54.33000183105469,54.45000076293945,53.349998474121094,53.56999969482422,78700,0,0
2021-04-27,53.900001525878906,54.31999969482422,53.380001068115234,53.619998931884766,60700,0,0
2021-04-28,53.27000045776367,54.380001068115234,53.06999969482422,53.970001220703125,78900,0,0
2021-04-29,49.15999984741211,50.29999923706055,48.040000915527344,49.619998931884766,633600,0,0
2021-04-30,49.5,50.65999984741211,48.459999084472656,49.5099983215332,1211483,0,0
