Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,249.39999389648438,249.80999755859375,243.7899932861328,244.0800018310547,67100,0,0
2021-04-19,243.83999633789062,245.05999755859375,240.1999969482422,243.41000366210938,57200,0,0
2021-04-20,240.9499969482422,240.9499969482422,227.9199981689453,231.47000122070312,142000,0,0
2021-04-21,230.30999755859375,239.47999572753906,228.3000030517578,239.4499969482422,101600,0,0
2021-04-22,240.92999267578125,242.97999572753906,231.47000122070312,232.72999572753906,113800,0,0
2021-04-23,235.0,243.3699951171875,233.44000244140625,240.80999755859375,97800,0,0
2021-04-26,244.00999450683594,245.99000549316406,238.41000366210938,240.58999633789062,116900,0,0
2021-04-27,242.08999633789062,242.08999633789062,236.6999969482422,239.38999938964844,67500,0,0
2021-04-28,238.52000427246094,240.94000244140625,233.4600067138672,235.07000732421875,87900,0,0
2021-04-29,235.8300018310547,237.05999755859375,233.00999450683594,235.52999877929688,69800,0,0
2021-04-30,233.24000549316406,238.0,233.24000549316406,235.72999572753906,91731,0,0
