Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,88.63999938964844,89.48999786376953,87.80999755859375,88.87999725341797,38300,0,0
2021-04-19,88.83999633789062,88.83999633789062,85.56999969482422,86.01000213623047,77400,0,0
2021-04-20,85.83000183105469,86.98999786376953,83.36000061035156,85.19999694824219,253600,0,0
2021-04-21,85.63999938964844,88.94999694824219,85.63999938964844,88.4000015258789,120700,0,0
2021-04-22,88.69999694824219,90.38999938964844,87.8499984741211,88.06999969482422,94200,0,0
2021-04-23,88.58999633789062,90.55999755859375,87.9800033569336,89.98999786376953,91700,0,0
2021-04-26,90.63999938964844,91.05000305175781,89.55000305175781,90.08000183105469,92500,0,0
2021-04-27,90.6500015258789,94.76000213623047,90.13999938964844,93.9800033569336,200600,0,0
2021-04-28,93.61000061035156,94.45999908447266,92.79000091552734,93.23999786376953,76500,0,0
2021-04-29,94.58999633789062,95.18000030517578,92.79000091552734,92.91000366210938,57400,0,0
2021-04-30,92.05000305175781,93.16999816894531,90.7699966430664,91.2300033569336,68180,0,0
