Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,13.489999771118164,14.0,13.210000038146973,13.770000457763672,135100,0,0
2021-04-19,13.770000457763672,14.0,13.380000114440918,13.680000305175781,343800,0,0
2021-04-20,13.630000114440918,13.720000267028809,13.140000343322754,13.270000457763672,151200,0,0
2021-04-21,13.210000038146973,13.550000190734863,13.149999618530273,13.470000267028809,53900,0,0
2021-04-22,13.489999771118164,13.619999885559082,13.210000038146973,13.4399995803833,62900,0,0
2021-04-23,13.460000038146973,13.630000114440918,13.350000381469727,13.529999732971191,60800,0,0
2021-04-26,13.550000190734863,13.649999618530273,13.460000038146973,13.579999923706055,43300,0,0
2021-04-27,13.600000381469727,13.779999732971191,13.479999542236328,13.699999809265137,378500,0,0
2021-04-28,13.710000038146973,14.069999694824219,13.59000015258789,13.979999542236328,121400,0,0
2021-04-29,14.109999656677246,14.109999656677246,13.539999961853027,13.680000305175781,48900,0,0
2021-04-30,13.539999961853027,13.579999923706055,13.34000015258789,13.390000343322754,102583,0,0
