Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,19.520460858625313,19.788681391444893,19.520460858625313,19.739011764526367,479700,0.0,0
2021-04-19,19.858220943907206,19.858220943907206,19.510527848096388,19.6098690032959,507300,0.0,0
2021-04-20,19.550264827861298,19.59000015258789,19.252241365924746,19.59000015258789,571900,0.0,0
2021-04-21,19.420000076293945,19.6299991607666,19.260000228881836,19.56999969482422,367900,0.13,0
2021-04-22,19.56999969482422,19.639999389648438,19.3799991607666,19.3799991607666,384400,0.0,0
2021-04-23,19.440000534057617,19.600000381469727,19.440000534057617,19.510000228881836,401300,0.0,0
2021-04-26,19.610000610351562,19.68000030517578,19.43000030517578,19.469999313354492,359800,0.0,0
2021-04-27,19.510000228881836,19.709999084472656,19.5,19.56999969482422,424300,0.0,0
2021-04-28,19.6200008392334,19.989999771118164,19.610000610351562,19.920000076293945,516300,0.0,0
2021-04-29,19.940000534057617,20.18000030517578,19.940000534057617,20.1299991607666,501900,0.0,0
2021-04-30,20.09000015258789,20.260000228881836,20.09000015258789,20.200000762939453,449774,0.0,0
