Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,72.81999969482422,73.80000305175781,70.94000244140625,72.5,5629600,0,0
2021-04-19,72.01000213623047,72.6500015258789,70.16999816894531,70.8499984741211,3653900,0,0
2021-04-20,70.08000183105469,70.56999969482422,67.61000061035156,68.68000030517578,4263100,0,0
2021-04-21,67.80000305175781,70.66000366210938,67.43000030517578,70.30000305175781,2644600,0,0
2021-04-22,70.33999633789062,70.58999633789062,68.12999725341797,68.4800033569336,4375000,0,0
2021-04-23,69.18000030517578,70.44000244140625,68.4000015258789,70.18000030517578,3065700,0,0
2021-04-26,70.13999938964844,70.9000015258789,69.69999694824219,70.5199966430664,2142700,0,0
2021-04-27,70.79000091552734,72.05999755859375,70.5199966430664,71.81999969482422,2457900,0,0
2021-04-28,72.19000244140625,74.37999725341797,72.19000244140625,74.12000274658203,3891500,0,0
2021-04-29,75.19999694824219,75.86000061035156,74.19000244140625,74.86000061035156,3791000,0,0
2021-04-30,73.86000061035156,75.83000183105469,73.3499984741211,73.95999908447266,3053905,0,0
