Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,8.300000190734863,8.449999809265137,8.15999984741211,8.399999618530273,1987100,0,0
2021-04-19,8.399999618530273,8.470000267028809,8.029999732971191,8.199999809265137,1501000,0,0
2021-04-20,8.09000015258789,8.1899995803833,7.809999942779541,8.0600004196167,1741800,0,0
2021-04-21,7.989999771118164,8.380000114440918,7.869999885559082,8.270000457763672,1836800,0,0
2021-04-22,8.25,8.720000267028809,8.220000267028809,8.239999771118164,1846900,0,0
2021-04-23,8.3100004196167,8.829999923706055,8.199999809265137,8.59000015258789,1566800,0,0
2021-04-26,8.630000114440918,8.899999618530273,8.489999771118164,8.609999656677246,1543600,0,0
2021-04-27,8.630000114440918,8.729999542236328,8.5,8.5600004196167,1503800,0,0
2021-04-28,8.600000381469727,10.0600004196167,8.430000305175781,9.729999542236328,11984800,0,0
2021-04-29,9.720000267028809,9.789999961853027,8.65999984741211,8.739999771118164,5336000,0,0
2021-04-30,8.569999694824219,8.649999618530273,7.329999923706055,7.46999979019165,11337694,0,0
