Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,300.17999267578125,301.3599853515625,296.5799865722656,300.1600036621094,861100,0,0
2021-04-19,297.2699890136719,299.4599914550781,288.8500061035156,290.20001220703125,939200,0,0
2021-04-20,288.1600036621094,289.04998779296875,282.82000732421875,286.3599853515625,967300,0,0
2021-04-21,285.760009765625,289.7300109863281,284.1499938964844,288.8699951171875,893500,0,0
2021-04-22,287.5400085449219,292.239990234375,285.7200012207031,288.0,1721000,0,0
2021-04-23,289.4700012207031,296.57000732421875,289.1199951171875,295.2699890136719,1073500,0,0
2021-04-26,294.6700134277344,300.760009765625,294.3999938964844,299.3399963378906,833400,0,0
2021-04-27,299.4100036621094,299.9700012207031,294.25,297.8699951171875,812700,0,0
2021-04-28,298.07000732421875,299.55999755859375,296.17999267578125,299.2300109863281,908300,0,0
2021-04-29,301.5,301.5,293.7900085449219,296.2799987792969,906900,0,0
2021-04-30,294.54998779296875,295.4700012207031,290.5,291.9100036621094,681317,0,0
