Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,39.70000076293945,40.25,39.040000915527344,39.599998474121094,269200,0,0
2021-04-19,39.5,39.68000030517578,38.59000015258789,39.5,344400,0,0
2021-04-20,39.18000030517578,39.189998626708984,37.31999969482422,38.150001525878906,302700,0,0
2021-04-21,38.06999969482422,39.11000061035156,37.380001068115234,38.84000015258789,243300,0,0
2021-04-22,39.2599983215332,39.400001525878906,38.5099983215332,38.75,302800,0,0
2021-04-23,38.880001068115234,39.689998626708984,38.880001068115234,39.2599983215332,597300,0,0
2021-04-26,39.54999923706055,39.970001220703125,39.0099983215332,39.08000183105469,321000,0,0
2021-04-27,39.25,39.380001068115234,38.439998626708984,38.95000076293945,180800,0,0
2021-04-28,38.9900016784668,39.279998779296875,38.58000183105469,38.7599983215332,263100,0,0
2021-04-29,39.11000061035156,39.11000061035156,38.349998474121094,38.93000030517578,237000,0,0
2021-04-30,38.529998779296875,39.0,37.9900016784668,38.099998474121094,517732,0,0
