Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,18.700000762939453,18.700000762939453,18.15999984741211,18.34000015258789,286100,0,0
2021-04-19,18.170000076293945,18.34000015258789,17.5,17.959999084472656,186000,0,0
2021-04-20,17.959999084472656,17.959999084472656,17.299999237060547,17.549999237060547,122200,0,0
2021-04-21,17.5,18.030000686645508,17.469999313354492,17.899999618530273,78600,0,0
2021-04-22,17.889999389648438,18.149999618530273,17.549999237060547,17.639999389648438,132400,0,0
2021-04-23,17.760000228881836,18.579999923706055,17.760000228881836,18.43000030517578,210500,0,0
2021-04-26,18.59000015258789,18.8700008392334,18.459999084472656,18.6299991607666,85600,0,0
2021-04-27,18.719999313354492,18.719999313354492,18.260000228881836,18.350000381469727,85700,0,0
2021-04-28,18.309999465942383,18.559999465942383,18.100000381469727,18.459999084472656,83300,0,0
2021-04-29,18.6299991607666,18.6299991607666,18.15999984741211,18.34000015258789,70500,0,0
2021-04-30,18.149999618530273,18.260000228881836,17.790000915527344,17.8700008392334,124188,0,0
