Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,53.59000015258789,53.95000076293945,53.18000030517578,53.58000183105469,330000,0,0
2021-04-19,53.70000076293945,54.119998931884766,53.34000015258789,53.959999084472656,343100,0,0
2021-04-20,53.869998931884766,54.25,53.45000076293945,53.810001373291016,320000,0,0
2021-04-21,53.7599983215332,54.709999084472656,53.47999954223633,54.65999984741211,309800,0,0
2021-04-22,54.61000061035156,54.90999984741211,54.130001068115234,54.31999969482422,335000,0,0
2021-04-23,54.470001220703125,54.95000076293945,54.220001220703125,54.689998626708984,224400,0,0
2021-04-26,54.75,55.099998474121094,54.27000045776367,54.29999923706055,341900,0,0
2021-04-27,54.25,54.77000045776367,54.09000015258789,54.689998626708984,289900,0,0
2021-04-28,55.04999923706055,55.150001525878906,54.029998779296875,54.29999923706055,400100,0,0
2021-04-29,54.22999954223633,56.630001068115234,54.22999954223633,55.779998779296875,631700,0,0
2021-04-30,56.09000015258789,56.29999923706055,55.500099182128906,55.79999923706055,457821,0,0
