Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,148.76448192627103,149.21334583365748,147.19844292132373,147.7071533203125,322600,0.0,0
2021-04-19,147.85676910538663,149.41283876385125,147.37798195363655,149.3330535888672,203900,0.0,0
2021-04-20,146.6298727166214,150.37043069408622,146.30070178816015,150.041259765625,190300,0.0,0
2021-04-21,149.77193258345199,151.97637474138165,149.77193258345199,151.55743408203125,191200,0.0,0
2021-04-22,151.63724108395485,151.63724108395485,149.5624763803214,149.69215393066406,278400,0.0,0
2021-04-23,149.91158163470323,151.35794288998542,149.45274838132806,151.06866455078125,188100,0.0,0
2021-04-26,151.36790523677158,151.79681522425204,150.52003938288274,150.5399932861328,193600,0.0,0
2021-04-27,150.10000610351562,151.6699981689453,149.47999572753906,151.63999938964844,214900,0.38,0
2021-04-28,151.42999267578125,153.07000732421875,151.0500030517578,151.1199951171875,192000,0.0,0
2021-04-29,151.44000244140625,152.14999389648438,150.39999389648438,150.9199981689453,226400,0.0,0
2021-04-30,150.0,151.93710327148438,147.89999389648438,150.80999755859375,357070,0.0,0
