Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,77.58000183105469,77.94999694824219,76.69999694824219,77.26000213623047,247600,0,0
2021-04-19,77.69000244140625,77.8499984741211,76.5999984741211,77.16000366210938,298300,0,0
2021-04-20,76.79000091552734,77.69000244140625,76.44000244140625,77.4800033569336,264000,0,0
2021-04-21,77.33000183105469,77.76000213623047,76.5999984741211,77.37999725341797,229000,0,0
2021-04-22,77.5,77.5,76.5199966430664,76.70999908447266,183400,0,0
2021-04-23,76.8499984741211,77.12999725341797,76.12000274658203,76.37000274658203,153000,0,0
2021-04-26,76.5199966430664,76.5199966430664,75.41999816894531,75.48999786376953,114400,0,0
2021-04-27,75.47000122070312,75.61000061035156,74.73999786376953,75.0199966430664,223100,0,0
2021-04-28,75.08999633789062,75.37999725341797,74.23999786376953,74.45999908447266,225500,0,0
2021-04-29,74.79000091552734,75.5199966430664,74.61000061035156,75.06999969482422,215400,0,0
2021-04-30,74.72000122070312,75.97000122070312,74.55000305175781,75.33999633789062,332640,0,0
