Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,140.2100067138672,141.49000549316406,139.8800048828125,140.67999267578125,779400,0,0
2021-04-19,139.75,140.35000610351562,138.9199981689453,139.6999969482422,969600,0,0
2021-04-20,140.50999450683594,141.97999572753906,140.3000030517578,141.6699981689453,876300,0,0
2021-04-21,141.52999877929688,141.83999633789062,139.89999389648438,140.13999938964844,904800,0,0
2021-04-22,140.10000610351562,140.27999877929688,138.0,138.16000366210938,1107500,0,0
2021-04-23,137.88999938964844,138.77999877929688,137.35000610351562,137.8300018310547,1143000,0,0
2021-04-26,138.07000732421875,138.07000732421875,136.5500030517578,137.52999877929688,704900,0,0
2021-04-27,136.6199951171875,139.25999450683594,136.22999572753906,136.25,889400,0,0
2021-04-28,135.63999938964844,136.83999633789062,135.0800018310547,136.5800018310547,640200,0,0
2021-04-29,137.24000549316406,139.57000732421875,137.08999633789062,139.55999755859375,914700,0,0
2021-04-30,139.88999938964844,140.1699981689453,139.07000732421875,140.02000427246094,673910,0,0
