Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,50.869998931884766,50.93000030517578,49.83000183105469,50.47999954223633,16600,0,0
2021-04-19,50.56999969482422,50.56999969482422,48.560001373291016,49.15999984741211,72200,0,0
2021-04-20,49.15999984741211,50.029998779296875,48.279998779296875,48.720001220703125,30500,0,0
2021-04-21,48.43000030517578,49.38999938964844,48.43000030517578,49.25,16800,0,0
2021-04-22,49.290000915527344,49.290000915527344,47.029998779296875,47.400001525878906,35700,0,0
2021-04-23,47.68000030517578,48.540000915527344,46.36000061035156,46.779998779296875,28600,0,0
2021-04-26,46.88999938964844,47.400001525878906,46.33000183105469,46.619998931884766,27400,0,0
2021-04-27,46.77000045776367,47.11000061035156,45.599998474121094,45.650001525878906,21400,0,0
2021-04-28,45.9900016784668,46.31999969482422,45.189998626708984,45.779998779296875,27500,0,0
2021-04-29,46.22999954223633,47.310001373291016,45.91999816894531,47.040000915527344,24600,0,0
2021-04-30,46.86000061035156,47.68000030517578,46.0,46.060001373291016,50694,0,0
