Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,168.63999938964844,170.16000366210938,167.39999389648438,168.89999389648438,512700,0,0
2021-04-19,169.6999969482422,170.47999572753906,166.10000610351562,167.16000366210938,515700,0,0
2021-04-20,165.41000366210938,168.39999389648438,164.00999450683594,168.08999633789062,562000,0,0
2021-04-21,168.69000244140625,170.22999572753906,166.69000244140625,169.7899932861328,757900,0,0
2021-04-22,169.0,170.0,165.89999389648438,167.52000427246094,553000,0,0
2021-04-23,166.57000732421875,167.55999755859375,165.25,166.72999572753906,491700,0,0
2021-04-26,167.66000366210938,167.72000122070312,161.64999389648438,165.6199951171875,633700,0,0
2021-04-27,165.6999969482422,166.0800018310547,162.49000549316406,163.22000122070312,535500,0,0
2021-04-28,163.8000030517578,166.1699981689453,161.9600067138672,165.14999389648438,718400,0,0
2021-04-29,165.14999389648438,166.1699981689453,162.75,165.75,475300,0,0
2021-04-30,165.3000030517578,165.81500244140625,163.0,164.39999389648438,696275,0,0
