Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,68.87000274658203,69.80999755859375,68.02999877929688,68.02999877929688,8000,0,0
2021-04-19,67.94999694824219,69.94999694824219,67.0999984741211,68.2699966430664,8900,0,0
2021-04-20,68.62999725341797,69.0,67.1500015258789,67.72000122070312,5100,0,0
2021-04-21,67.13999938964844,67.83000183105469,66.30000305175781,66.80000305175781,5400,0,0
2021-04-22,66.75,67.70999908447266,65.13999938964844,65.68000030517578,9000,0,0
2021-04-23,68.19999694824219,68.72000122070312,65.44999694824219,65.44999694824219,7500,0,0
2021-04-26,65.7300033569336,67.4000015258789,65.7300033569336,66.01000213623047,7100,0,0
2021-04-27,66.01000213623047,69.30000305175781,66.01000213623047,67.79000091552734,7600,0,0
2021-04-28,67.5999984741211,67.91999816894531,66.5,66.7699966430664,8800,0,0
2021-04-29,68.25,68.25,65.66000366210938,66.16999816894531,7700,0,0
2021-04-30,66.6500015258789,69.5,66.19999694824219,66.19999694824219,12617,0,0
