Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,17.860000610351562,17.860000610351562,17.309999465942383,17.549999237060547,2470900,0,0
2021-04-19,17.530000686645508,17.739999771118164,17.15999984741211,17.520000457763672,2833100,0,0
2021-04-20,17.520000457763672,17.700000762939453,17.260000228881836,17.3799991607666,4994200,0,0
2021-04-21,17.100000381469727,17.739999771118164,17.030000686645508,17.3799991607666,3113100,0,0
2021-04-22,17.350000381469727,17.90999984741211,17.079999923706055,17.729999542236328,3115000,0,0
2021-04-23,17.780000686645508,17.979999542236328,17.670000076293945,17.719999313354492,3420800,0,0
2021-04-26,17.549999237060547,18.6299991607666,17.469999313354492,18.31999969482422,4403600,0,0
2021-04-27,18.530000686645508,18.959999084472656,18.270000457763672,18.639999389648438,3214900,0,0
2021-04-28,18.760000228881836,19.739999771118164,18.68000030517578,19.540000915527344,4150600,0,0
2021-04-29,19.600000381469727,19.8700008392334,18.790000915527344,19.329999923706055,3039600,0,0
2021-04-30,19.149999618530273,19.780000686645508,18.959999084472656,19.100000381469727,3524282,0,0
