Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,10.859999656677246,10.880000114440918,10.670000076293945,10.75,5067800,0,0
2021-04-19,10.770000457763672,10.779999732971191,10.25,10.279999732971191,12883300,0,0
2021-04-20,10.359999656677246,10.359999656677246,9.960000038146973,10.109999656677246,11702700,0,0
2021-04-21,10.09000015258789,10.300000190734863,10.010000228881836,10.25,6271800,0,0
2021-04-22,10.170000076293945,10.359999656677246,10.09000015258789,10.199999809265137,6538700,0,0
2021-04-23,10.199999809265137,10.260000228881836,10.020000457763672,10.239999771118164,9589800,0,0
2021-04-26,10.279999732971191,10.739999771118164,10.25,10.609999656677246,10797100,0,0
2021-04-27,10.399999618530273,10.430000305175781,10.239999771118164,10.369999885559082,14893100,0,0
2021-04-28,10.25,10.279999732971191,10.010000228881836,10.119999885559082,12504100,0,0
2021-04-29,10.229999542236328,10.649999618530273,10.180000305175781,10.640000343322754,11297300,0,0
2021-04-30,10.550000190734863,10.729999542236328,10.449999809265137,10.699999809265137,9005140,0,0
