Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,607.1400146484375,608.0,599.02001953125,606.3300170898438,428800,0,0
2021-04-19,608.3099975585938,610.0,593.6699829101562,603.719970703125,406300,0,0
2021-04-20,603.8499755859375,604.5,588.2899780273438,596.2000122070312,371600,0,0
2021-04-21,595.6300048828125,618.0,593.1799926757812,616.0800170898438,400900,0,0
2021-04-22,621.52001953125,627.530029296875,609.75,615.3099975585938,447500,0,0
2021-04-23,616.0,624.7899780273438,616.0,620.1199951171875,537900,0,0
2021-04-26,620.97998046875,625.6099853515625,613.5499877929688,617.239990234375,418900,0,0
2021-04-27,620.4099731445312,625.7899780273438,613.72998046875,621.760009765625,365400,0,0
2021-04-28,616.1199951171875,623.1099853515625,611.6500244140625,613.3599853515625,549200,0,0
2021-04-29,643.1599731445312,647.2000122070312,590.4400024414062,604.3400268554688,1262900,0,0
2021-04-30,597.760009765625,615.75,594.280029296875,595.530029296875,642299,0,0
