Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,33.209999084472656,33.2400016784668,32.279998779296875,32.689998626708984,3567400,0,0
2021-04-19,32.70000076293945,32.84000015258789,32.209999084472656,32.40999984741211,3239800,0,0
2021-04-20,32.13999938964844,32.16999816894531,30.770000457763672,31.780000686645508,5940100,0,0
2021-04-21,31.709999084472656,32.86000061035156,31.260000228881836,32.810001373291016,2983300,0,0
2021-04-22,33.04999923706055,33.77000045776367,32.88999938964844,33.2400016784668,5955200,0,0
2021-04-23,33.5,34.27000045776367,32.900001525878906,34.0099983215332,4269400,0,0
2021-04-26,34.119998931884766,34.529998779296875,33.15999984741211,33.470001220703125,4999000,0,0
2021-04-27,33.459999084472656,34.81999969482422,33.369998931884766,34.400001525878906,4051200,0,0
2021-04-28,34.029998779296875,34.58000183105469,33.86000061035156,34.2599983215332,2671000,0,0
2021-04-29,34.599998474121094,34.86000061035156,33.459999084472656,33.849998474121094,5146400,0,0
2021-04-30,33.689998626708984,34.06999969482422,33.0,33.099998474121094,4087525,0,0
