Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,35.0,35.0099983215332,34.56999969482422,34.970001220703125,54100,0,0
2021-04-19,35.04999923706055,35.04999923706055,34.5,34.72999954223633,56000,0,0
2021-04-20,34.54999923706055,34.77000045776367,33.91999816894531,34.459999084472656,68600,0,0
2021-04-21,34.33000183105469,35.5,34.33000183105469,35.43000030517578,42000,0,0
2021-04-22,35.18000030517578,35.4900016784668,34.380001068115234,34.41999816894531,55200,0,0
2021-04-23,34.54999923706055,35.04999923706055,34.400001525878906,34.91999816894531,62400,0,0
2021-04-26,35.08000183105469,35.310001373291016,34.81999969482422,35.11000061035156,39500,0,0
2021-04-27,35.11000061035156,36.060001373291016,35.11000061035156,35.7599983215332,115200,0,0
2021-04-28,35.939998626708984,37.0,35.939998626708984,36.959999084472656,45700,0,0
2021-04-29,37.15999984741211,38.0,37.040000915527344,37.61000061035156,34600,0,0
2021-04-30,37.380001068115234,37.790000915527344,37.0,37.5099983215332,44228,0,0
