Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,125.3499984741211,126.02999877929688,124.87999725341797,125.08999633789062,5110900,0,0
2021-04-19,125.08999633789062,125.66000366210938,124.33999633789062,125.12999725341797,3175600,0,0
2021-04-20,124.5,125.4800033569336,124.02999877929688,124.55999755859375,3715400,0,0
2021-04-21,125.87000274658203,125.87000274658203,124.13999938964844,124.81999969482422,3909800,0,0
2021-04-22,124.41999816894531,125.2300033569336,123.79000091552734,124.62999725341797,3504000,0,0
2021-04-23,124.30000305175781,126.5199966430664,123.58000183105469,126.0199966430664,3887700,0,0
2021-04-26,126.04000091552734,127.33999633789062,125.87000274658203,126.55000305175781,4584100,0,0
2021-04-27,124.8499984741211,125.45999908447266,121.2300033569336,121.66000366210938,9036900,0,0
2021-04-28,122.13999938964844,124.06999969482422,121.94000244140625,123.41999816894531,5084400,0,0
2021-04-29,123.62999725341797,123.72000122070312,121.0999984741211,122.26000213623047,3562700,0,0
2021-04-30,118.44000244140625,120.4000015258789,118.08000183105469,120.12000274658203,14075516,0,0
