Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,83.94999694824219,84.66000366210938,83.69999694824219,84.23999786376953,1306900,0,0
2021-04-19,84.43000030517578,84.48999786376953,83.62999725341797,83.79000091552734,1319800,0,0
2021-04-20,84.06999969482422,86.16999816894531,83.37000274658203,85.88999938964844,1364500,0,0
2021-04-21,86.16000366210938,86.55999755859375,85.02999877929688,85.08000183105469,1034600,0,0
2021-04-22,84.91000366210938,85.2699966430664,84.08000183105469,84.80999755859375,1308200,0,0
2021-04-23,84.77999877929688,85.19000244140625,84.31999969482422,84.77999877929688,962200,0,0
2021-04-26,84.94000244140625,85.0,84.1500015258789,84.19999694824219,808000,0,0
2021-04-27,84.0199966430664,84.1500015258789,83.43000030517578,83.44999694824219,735900,0,0
2021-04-28,83.76000213623047,83.91000366210938,83.30000305175781,83.6500015258789,630500,0,0
2021-04-29,83.69000244140625,84.51000213623047,83.69000244140625,84.13999938964844,1007800,0,0
2021-04-30,84.44000244140625,84.98999786376953,83.86000061035156,84.83999633789062,1321328,0,0
