Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,28.600000381469727,28.68000030517578,28.399999618530273,28.600000381469727,1236500,0,0
2021-04-19,28.68000030517578,28.850000381469727,28.540000915527344,28.59000015258789,711400,0,0
2021-04-20,28.489999771118164,28.940000534057617,28.489999771118164,28.850000381469727,724700,0,0
2021-04-21,28.989999771118164,29.030000686645508,28.729999542236328,28.739999771118164,1011700,0,0
2021-04-22,28.6299991607666,28.739999771118164,28.520000457763672,28.520000457763672,755900,0,0
2021-04-23,28.649999618530273,28.68000030517578,28.309999465942383,28.360000610351562,751700,0,0
2021-04-26,28.40999984741211,28.59000015258789,28.399999618530273,28.479999542236328,504900,0,0
2021-04-27,28.540000915527344,28.670000076293945,28.350000381469727,28.479999542236328,628300,0,0
2021-04-28,28.450000762939453,28.6200008392334,28.389999389648438,28.399999618530273,558000,0,0
2021-04-29,28.450000762939453,28.739999771118164,28.399999618530273,28.56999969482422,733200,0,0
2021-04-30,28.56999969482422,28.885000228881836,28.5,28.799999237060547,730633,0,0
