Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,13.479999542236328,14.4399995803833,13.479999542236328,14.239999771118164,43500,0,0
2021-04-19,22.6200008392334,22.899999618530273,20.75,21.459999084472656,1575200,0,0
2021-04-20,21.25,21.450000762939453,20.760000228881836,20.799999237060547,338400,0,0
2021-04-21,20.8700008392334,21.450000762939453,20.75,21.360000610351562,258400,0,0
2021-04-22,21.399999618530273,21.719999313354492,21.190000534057617,21.469999313354492,195500,0,0
2021-04-23,21.5,21.8799991607666,21.260000228881836,21.6200008392334,226800,0,0
2021-04-26,21.549999237060547,22.219999313354492,21.549999237060547,22.100000381469727,197900,0,0
2021-04-27,22.239999771118164,22.399999618530273,21.93000030517578,22.209999084472656,125200,0,0
2021-04-28,22.110000610351562,22.5,22.09000015258789,22.399999618530273,78300,0,0
2021-04-29,22.200000762939453,22.5,22.100000381469727,22.1200008392334,66300,0,0
2021-04-30,22.1200008392334,22.8700008392334,22.1200008392334,22.549999237060547,117059,0,0
