Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,28.969999313354492,29.25,28.739999771118164,28.809999465942383,539500,0,0
2021-04-19,28.690000534057617,28.860000610351562,28.459999084472656,28.670000076293945,594000,0,0
2021-04-20,28.469999313354492,28.719999313354492,27.1299991607666,27.459999084472656,1056200,0,0
2021-04-21,27.219999313354492,28.34000015258789,27.100000381469727,28.290000915527344,714800,0,0
2021-04-22,27.90999984741211,28.56999969482422,26.649999618530273,26.719999313354492,1204900,0,0
2021-04-23,26.790000915527344,27.799999237060547,26.260000228881836,27.459999084472656,793700,0,0
2021-04-26,27.68000030517578,28.290000915527344,27.68000030517578,27.979999542236328,755400,0,0
2021-04-27,27.950000762939453,28.1200008392334,27.639999389648438,27.780000686645508,542000,0,0
2021-04-28,27.719999313354492,28.43000030517578,27.56999969482422,28.25,570000,0,0
2021-04-29,28.649999618530273,28.719999313354492,28.049999237060547,28.469999313354492,509800,0,0
2021-04-30,28.43000030517578,28.78499984741211,27.530000686645508,27.639999389648438,1316228,0,0
