Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,29.700000762939453,30.030000686645508,29.299999237060547,29.90999984741211,258600,0,0
2021-04-19,29.739999771118164,29.899999618530273,28.90999984741211,29.040000915527344,665100,0,0
2021-04-20,28.809999465942383,29.06999969482422,28.25,28.360000610351562,465800,0,0
2021-04-21,28.440000534057617,28.440000534057617,27.329999923706055,27.3799991607666,622900,0,0
2021-04-22,27.3700008392334,27.579999923706055,27.06999969482422,27.219999313354492,453000,0,0
2021-04-23,27.239999771118164,27.75,27.239999771118164,27.530000686645508,231100,0,0
2021-04-26,27.450000762939453,27.6200008392334,26.979999542236328,27.049999237060547,401200,0,0
2021-04-27,27.200000762939453,27.459999084472656,26.969999313354492,27.010000228881836,229700,0,0
2021-04-28,26.93000030517578,26.979999542236328,26.559999465942383,26.729999542236328,246900,0,0
2021-04-29,26.950000762939453,26.979999542236328,26.549999237060547,26.729999542236328,206100,0,0
2021-04-30,26.5,26.652799606323242,26.239999771118164,26.31999969482422,328573,0,0
