Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,71.56999969482422,72.48999786376953,70.26000213623047,70.54000091552734,90100,0,0
2021-04-19,70.52999877929688,70.94999694824219,69.62999725341797,70.43000030517578,80700,0,0
2021-04-20,70.23999786376953,70.4000015258789,69.05999755859375,69.45999908447266,76900,0,0
2021-04-21,69.54000091552734,71.63999938964844,69.54000091552734,71.2300033569336,60100,0,0
2021-04-22,71.18000030517578,71.80999755859375,70.30999755859375,70.47000122070312,47000,0,0
2021-04-23,70.69000244140625,72.91999816894531,70.69000244140625,72.22000122070312,69800,0,0
2021-04-26,72.80000305175781,73.63999938964844,72.33000183105469,72.58000183105469,46400,0,0
2021-04-27,72.55000305175781,73.41000366210938,71.31999969482422,73.06999969482422,77200,0,0
2021-04-28,73.0,73.31999969482422,72.37000274658203,72.68000030517578,42800,0,0
2021-04-29,72.8499984741211,73.37999725341797,71.52999877929688,72.5999984741211,51700,0,0
2021-04-30,71.7300033569336,72.97000122070312,71.4906997680664,72.27999877929688,107150,0,0
