Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,119.41705418657672,119.43703694982868,116.00941743264751,117.29852294921875,810400,0.0,0
2021-04-19,116.13933335824329,116.9387735068153,110.84300901852062,113.07146453857422,1014400,0.0,0
2021-04-20,113.29131248610034,113.36126359404896,109.48395182747093,110.64315032958984,1025200,0.0,0
2021-04-21,110.5232348507534,113.22136544884809,109.95363077294994,113.13142395019531,975300,0.0,0
2021-04-22,112.73169276128885,113.06146552819098,109.06424204796758,109.91365051269531,776200,0.0,0
2021-04-23,110.833021448834,113.40123731660844,110.833021448834,113.07146453857422,658700,0.0,0
2021-04-26,113.53114404340296,116.05938675354177,113.00151313563146,115.18000030517578,1003200,0.0,0
2021-04-27,112.83000183105469,115.80999755859375,111.2699966430664,114.77999877929688,1174500,0.08,0
2021-04-28,114.69000244140625,115.41999816894531,113.38999938964844,114.79000091552734,924300,0.0,0
2021-04-29,117.0,117.58999633789062,113.08000183105469,114.91000366210938,868800,0.0,0
2021-04-30,112.87000274658203,114.79000091552734,112.06999969482422,112.58000183105469,888530,0.0,0
