Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,198.11000061035156,201.1199951171875,196.5500030517578,200.50999450683594,497700,0,0
2021-04-19,199.17999267578125,200.61000061035156,194.00999450683594,194.2899932861328,1490900,0,0
2021-04-20,194.58999633789062,196.58999633789062,188.16000366210938,190.58999633789062,738200,0,0
2021-04-21,189.6199951171875,194.38999938964844,189.4199981689453,194.02999877929688,600400,0,0
2021-04-22,193.8300018310547,196.80999755859375,192.4600067138672,194.77000427246094,461700,0,0
2021-04-23,195.57000732421875,196.92999267578125,193.36000061035156,195.63999938964844,519900,0,0
2021-04-26,196.91000366210938,196.9600067138672,191.7100067138672,194.64999389648438,548900,0,0
2021-04-27,197.41000366210938,201.57000732421875,195.99000549316406,200.10000610351562,720100,0,0
2021-04-28,199.9199981689453,201.66000366210938,196.91000366210938,197.38999938964844,562400,0,0
2021-04-29,200.05999755859375,204.0,199.9600067138672,202.61000061035156,1436600,0,0
2021-04-30,201.85000610351562,203.39999389648438,197.69000244140625,201.27000427246094,550300,0,0
