Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,39.86000061035156,40.38999938964844,39.790000915527344,39.869998931884766,2073000,0,0
2021-04-19,40.0,40.150001525878906,39.34000015258789,39.65999984741211,1720800,0,0
2021-04-20,39.79999923706055,39.79999923706055,38.939998626708984,39.25,1260800,0,0
2021-04-21,39.150001525878906,39.81999969482422,39.09000015258789,39.77000045776367,2765600,0,0
2021-04-22,39.900001525878906,40.599998474121094,39.650001525878906,39.66999816894531,1952500,0,0
2021-04-23,39.599998474121094,40.599998474121094,39.349998474121094,40.16999816894531,1984400,0,0
2021-04-26,40.400001525878906,40.97999954223633,40.2599983215332,40.349998474121094,1115600,0,0
2021-04-27,40.36000061035156,40.810001373291016,40.09000015258789,40.599998474121094,1200400,0,0
2021-04-28,40.40999984741211,40.880001068115234,40.220001220703125,40.459999084472656,1449000,0,0
2021-04-29,40.2400016784668,40.58000183105469,39.20000076293945,39.9900016784668,1476600,0,0
2021-04-30,39.68000030517578,40.08000183105469,39.220001220703125,39.560001373291016,2547734,0,0
