Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,401.8900146484375,402.3900146484375,390.5199890136719,399.0,1176800,0,0
2021-04-19,398.04998779296875,405.25,393.3500061035156,404.17999267578125,906400,0,0
2021-04-20,401.8299865722656,406.95001220703125,395.489990234375,398.3900146484375,571000,0,0
2021-04-21,398.0299987792969,404.07000732421875,395.010009765625,403.3299865722656,554600,0,0
2021-04-22,402.0199890136719,411.42999267578125,402.0199890136719,408.4200134277344,678900,0,0
2021-04-23,410.92999267578125,416.7099914550781,410.0400085449219,414.9700012207031,798300,0,0
2021-04-26,417.75,421.05999755859375,412.8399963378906,420.760009765625,854400,0,0
2021-04-27,417.19000244140625,422.6400146484375,413.54998779296875,413.54998779296875,903300,0,0
2021-04-28,414.6199951171875,417.0,393.0,405.5400085449219,855400,0,0
2021-04-29,407.739990234375,411.0299987792969,396.8900146484375,399.92999267578125,733200,0,0
2021-04-30,397.2300109863281,399.44500732421875,390.4800109863281,392.8399963378906,917874,0,0
