Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,56.13999938964844,57.29999923706055,56.11000061035156,56.529998779296875,36900,0,0
2021-04-19,56.68000030517578,57.060001373291016,55.0,56.20000076293945,107500,0,0
2021-04-20,55.7400016784668,56.52000045776367,54.849998474121094,55.689998626708984,48900,0,0
2021-04-21,55.9900016784668,56.38999938964844,55.47999954223633,55.880001068115234,26600,0,0
2021-04-22,55.970001220703125,56.470001220703125,54.9900016784668,55.630001068115234,44500,0,0
2021-04-23,55.810001373291016,56.29999923706055,55.400001525878906,55.40999984741211,78300,0,0
2021-04-26,56.59000015258789,56.59000015258789,55.43000030517578,55.540000915527344,34800,0,0
2021-04-27,54.9900016784668,55.72999954223633,54.849998474121094,54.86000061035156,33200,0,0
2021-04-28,54.93000030517578,55.349998474121094,54.20000076293945,54.93000030517578,34400,0,0
2021-04-29,55.18000030517578,56.130001068115234,54.599998474121094,55.9900016784668,47100,0,0
2021-04-30,55.41999816894531,57.13999938964844,55.41999816894531,56.849998474121094,53302,0,0
