Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,25.969999313354492,26.059999465942383,25.700000762939453,25.8700008392334,868500,0,0
2021-04-19,25.84000015258789,26.09000015258789,25.639999389648438,25.860000610351562,945800,0,0
2021-04-20,25.729999542236328,25.799999237060547,25.020000457763672,25.280000686645508,803000,0,0
2021-04-21,25.280000686645508,25.829999923706055,25.18000030517578,25.809999465942383,641300,0,0
2021-04-22,25.84000015258789,25.93000030517578,25.40999984741211,25.420000076293945,780700,0,0
2021-04-23,25.639999389648438,26.100000381469727,25.639999389648438,25.969999313354492,502500,0,0
2021-04-26,26.15999984741211,26.290000915527344,25.969999313354492,26.010000228881836,818400,0,0
2021-04-27,26.110000610351562,26.239999771118164,25.799999237060547,25.950000762939453,1381300,0,0
2021-04-28,25.84000015258789,25.989999771118164,25.610000610351562,25.8700008392334,1487800,0,0
2021-04-29,26.3799991607666,26.3799991607666,25.639999389648438,25.790000915527344,1856800,0,0
2021-04-30,25.6299991607666,25.68199920654297,24.479999542236328,24.56999969482422,2300547,0,0
