Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,50.5,51.63999938964844,50.400001525878906,51.56999969482422,2896300,0,0
2021-04-19,51.4900016784668,51.86000061035156,51.31999969482422,51.4900016784668,1834800,0,0
2021-04-20,51.439998626708984,51.439998626708984,50.16999816894531,51.31999969482422,1894700,0,0
2021-04-21,51.2400016784668,52.349998474121094,50.779998779296875,52.29999923706055,2070100,0,0
2021-04-22,52.869998931884766,52.95000076293945,52.029998779296875,52.709999084472656,2209900,0,0
2021-04-23,52.79999923706055,53.47999954223633,52.58000183105469,53.189998626708984,1904500,0,0
2021-04-26,53.650001525878906,54.599998474121094,53.45000076293945,54.529998779296875,2500000,0,0
2021-04-27,55.0,55.18000030517578,54.54999923706055,55.16999816894531,2110900,0,0
2021-04-28,55.0,55.83000183105469,54.900001525878906,55.40999984741211,1904300,0,0
2021-04-29,56.0,56.290000915527344,54.83000183105469,55.529998779296875,1559300,0,0
2021-04-30,55.470001220703125,55.599998474121094,54.61000061035156,55.369998931884766,1883670,0,0
