Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,57.04999923706055,57.04999923706055,55.810001373291016,56.36000061035156,491600,0,0
2021-04-19,56.689998626708984,57.40999984741211,56.189998626708984,56.7400016784668,708900,0,0
2021-04-20,57.220001220703125,57.220001220703125,55.400001525878906,56.58000183105469,708500,0,0
2021-04-21,56.650001525878906,57.65999984741211,56.18000030517578,56.939998626708984,501400,0,0
2021-04-22,56.470001220703125,56.90999984741211,55.720001220703125,56.220001220703125,1339600,0,0
2021-04-23,56.04999923706055,56.650001525878906,54.16999816894531,54.22999954223633,1083100,0,0
2021-04-26,54.52000045776367,56.04999923706055,53.77000045776367,55.619998931884766,860400,0,0
2021-04-27,56.099998474121094,56.349998474121094,55.20000076293945,55.75,382800,0,0
2021-04-28,55.790000915527344,55.970001220703125,55.0099983215332,55.54999923706055,240400,0,0
2021-04-29,55.40999984741211,55.810001373291016,54.90999984741211,55.68000030517578,379000,0,0
2021-04-30,55.380001068115234,55.92499923706055,54.86000061035156,55.11000061035156,673405,0,0
