Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,196.72999572753906,202.0,196.72999572753906,201.2899932861328,113100,0,0
2021-04-19,198.88999938964844,202.38999938964844,197.00999450683594,201.1699981689453,72000,0,0
2021-04-20,199.5800018310547,201.1300048828125,193.25,195.50999450683594,85300,0,0
2021-04-21,195.63999938964844,202.38999938964844,195.63999938964844,199.60000610351562,37500,0,0
2021-04-22,202.1199951171875,204.22999572753906,198.2899932861328,198.77999877929688,42300,0,0
2021-04-23,200.61000061035156,205.9499969482422,199.02000427246094,203.16000366210938,62100,0,0
2021-04-26,204.52000427246094,206.1300048828125,202.83999633789062,203.1300048828125,33800,0,0
2021-04-27,202.8300018310547,202.8300018310547,193.66000366210938,193.99000549316406,68200,0,0
2021-04-28,193.02000427246094,193.64999389648438,188.3000030517578,190.91000366210938,117000,0,0
2021-04-29,193.3800048828125,193.3800048828125,188.92999267578125,189.47999572753906,95800,0,0
2021-04-30,187.27000427246094,200.0,185.24000549316406,195.83999633789062,122854,0,0
