Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,1575.3900146484375,1583.0699462890625,1545.010009765625,1580.0,18000,0,0
2021-04-19,1558.199951171875,1590.1700439453125,1530.5,1546.0,37900,0,0
2021-04-20,1529.0,1537.199951171875,1447.5400390625,1467.6600341796875,42600,0,0
2021-04-21,1450.1400146484375,1490.0,1437.2099609375,1456.6500244140625,63300,0,0
2021-04-22,1460.0999755859375,1507.550048828125,1457.97998046875,1467.0,32000,0,0
2021-04-23,1488.0,1528.52001953125,1472.6800537109375,1472.6800537109375,34300,0,0
2021-04-26,1487.3399658203125,1586.4599609375,1483.219970703125,1576.02001953125,41300,0,0
2021-04-27,1589.989990234375,1620.1700439453125,1568.3900146484375,1604.510009765625,55800,0,0
2021-04-28,1615.0,1666.0999755859375,1605.260009765625,1658.2900390625,83500,0,0
2021-04-29,1651.9100341796875,1675.010009765625,1575.010009765625,1575.010009765625,94300,0,0
2021-04-30,1568.0,1620.0999755859375,1540.1500244140625,1540.1500244140625,61195,0,0
