Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,288.8399963378906,290.6400146484375,288.5199890136719,289.9599914550781,1304400,0,0
2021-04-19,289.989990234375,290.1300048828125,287.0299987792969,288.45001220703125,1675600,0,0
2021-04-20,287.1499938964844,287.8500061035156,285.69000244140625,285.8399963378906,1603200,0,0
2021-04-21,287.69000244140625,292.489990234375,287.489990234375,291.9700012207031,1176400,0,0
2021-04-22,290.67999267578125,291.80999755859375,288.1700134277344,288.70001220703125,930300,0,0
2021-04-23,288.3699951171875,292.4200134277344,287.8500061035156,291.6000061035156,1290600,0,0
2021-04-26,292.0299987792969,292.04998779296875,288.7699890136719,289.5199890136719,906300,0,0
2021-04-27,288.55999755859375,290.8500061035156,287.6400146484375,290.2099914550781,1199800,0,0
2021-04-28,288.42999267578125,290.55999755859375,286.95001220703125,287.1400146484375,1361000,0,0
2021-04-29,288.3599853515625,289.3399963378906,285.92999267578125,289.3399963378906,1283400,0,0
2021-04-30,288.3299865722656,288.6300048828125,285.3999938964844,285.8399963378906,1716716,0,0
