Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,17.940000534057617,18.100000381469727,17.31999969482422,17.56999969482422,38000,0,0
2021-04-19,17.760000228881836,17.760000228881836,17.25,17.510000228881836,75800,0,0
2021-04-20,17.31999969482422,17.959999084472656,17.09000015258789,17.200000762939453,37900,0,0
2021-04-21,17.3799991607666,17.65999984741211,17.040000915527344,17.530000686645508,40300,0,0
2021-04-22,17.610000610351562,17.610000610351562,17.059999465942383,17.1200008392334,26200,0,0
2021-04-23,17.190000534057617,17.549999237060547,17.1200008392334,17.43000030517578,23100,0,0
2021-04-26,17.510000228881836,17.729999542236328,17.399999618530273,17.579999923706055,26000,0,0
2021-04-27,17.59000015258789,17.790000915527344,17.5,17.68000030517578,34700,0,0
2021-04-28,17.65999984741211,17.90999984741211,17.479999542236328,17.799999237060547,47400,0,0
2021-04-29,17.850000381469727,18.200000762939453,17.709999084472656,18.020000457763672,29200,0,0
2021-04-30,17.829999923706055,18.15999984741211,17.4778995513916,18.059999465942383,56328,0,0
