Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,12.760000228881836,12.850000381469727,12.579999923706055,12.779999732971191,159500,0,0
2021-04-19,12.729999542236328,12.829999923706055,12.239999771118164,12.420000076293945,263900,0,0
2021-04-20,12.369999885559082,12.430000305175781,11.890000343322754,12.020000457763672,218200,0,0
2021-04-21,11.970000267028809,12.510000228881836,11.970000267028809,12.470000267028809,143100,0,0
2021-04-22,12.520000457763672,12.609999656677246,12.279999732971191,12.300000190734863,237300,0,0
2021-04-23,12.329999923706055,12.789999961853027,12.329999923706055,12.579999923706055,192500,0,0
2021-04-26,12.699999809265137,12.8100004196167,12.550000190734863,12.579999923706055,129900,0,0
2021-04-27,12.579999923706055,12.710000038146973,12.5,12.65999984741211,230300,0,0
2021-04-28,12.65999984741211,12.829999923706055,12.449999809265137,12.6899995803833,270000,0,0
2021-04-29,12.859999656677246,13.25,12.859999656677246,13.0600004196167,263600,0,0
2021-04-30,12.859999656677246,13.239999771118164,12.739999771118164,12.84000015258789,399108,0,0
