Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,166.0,168.63999938964844,162.50999450683594,165.75,104700,0,0
2021-04-19,165.0,166.52000427246094,161.2100067138672,165.69000244140625,115100,0,0
2021-04-20,166.25,167.74000549316406,155.25,159.02999877929688,297000,0,0
2021-04-21,158.30999755859375,163.52000427246094,158.30999755859375,161.77000427246094,115400,0,0
2021-04-22,162.47000122070312,163.75,156.89999389648438,157.4600067138672,115400,0,0
2021-04-23,159.05999755859375,164.24000549316406,155.00999450683594,162.57000732421875,159200,0,0
2021-04-26,163.0,167.72000122070312,163.0,164.0500030517578,70200,0,0
2021-04-27,164.9600067138672,169.0800018310547,164.27000427246094,165.77999877929688,85600,0,0
2021-04-28,165.4199981689453,169.6199951171875,165.41000366210938,169.08999633789062,79300,0,0
2021-04-29,171.27999877929688,173.22000122070312,162.77999877929688,168.61000061035156,136100,0,0
2021-04-30,168.74000549316406,169.8800048828125,163.72999572753906,164.16000366210938,177034,0,0
