Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,38.81999969482422,38.849998474121094,38.79999923706055,38.79999923706055,210200,0,0
2021-04-19,38.810001373291016,38.880001068115234,38.79999923706055,38.79999923706055,556100,0,0
2021-04-20,38.810001373291016,38.849998474121094,38.79999923706055,38.83000183105469,533700,0,0
2021-04-21,38.869998931884766,38.900001525878906,38.81999969482422,38.83000183105469,304100,0,0
2021-04-22,38.83000183105469,38.880001068115234,38.810001373291016,38.84000015258789,748000,0,0
2021-04-23,38.83000183105469,38.849998474121094,38.810001373291016,38.810001373291016,865300,0,0
2021-04-26,38.869998931884766,38.95000076293945,38.810001373291016,38.81999969482422,478700,0,0
2021-04-27,38.849998474121094,38.88999938964844,38.83000183105469,38.83000183105469,522700,0,0
2021-04-28,38.79999923706055,38.849998474121094,38.79999923706055,38.83000183105469,255600,0,0
2021-04-29,38.869998931884766,38.939998626708984,38.83000183105469,38.900001525878906,382600,0,0
2021-04-30,38.84000015258789,38.90999984741211,38.810001373291016,38.84000015258789,752958,0,0
