Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,34.29999923706055,34.36000061035156,33.5099983215332,34.0,29700,0,0
2021-04-19,34.0,34.060001373291016,33.599998474121094,34.0,24000,0,0
2021-04-20,34.0099983215332,34.16999816894531,33.900001525878906,34.02000045776367,34600,0,0
2021-04-21,34.0099983215332,34.91999816894531,33.88999938964844,34.75,32300,0,0
2021-04-22,34.970001220703125,35.0,33.310001373291016,34.68000030517578,31800,0,0
2021-04-23,34.97999954223633,35.4900016784668,34.400001525878906,34.400001525878906,51000,0,0
2021-04-26,34.689998626708984,35.5,33.970001220703125,34.22999954223633,37200,0,0
2021-04-27,34.630001068115234,35.400001525878906,34.0,34.43000030517578,37500,0,0
2021-04-28,34.31999969482422,35.81999969482422,34.02000045776367,35.61000061035156,31700,0,0
2021-04-29,35.86000061035156,36.290000915527344,35.13999938964844,35.900001525878906,22800,0,0
2021-04-30,35.52000045776367,35.564998626708984,34.7599983215332,35.349998474121094,45049,0,0
