Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,162.4600067138672,164.1699981689453,162.4600067138672,162.77000427246094,1600800,0,0
2021-04-19,163.05999755859375,163.2100067138672,160.58999633789062,161.7100067138672,1165800,0,0
2021-04-20,161.1999969482422,162.17999267578125,160.3699951171875,161.7100067138672,1281100,0,0
2021-04-21,162.0,165.69000244140625,161.89999389648438,165.07000732421875,1263000,0,0
2021-04-22,164.25,168.72999572753906,163.41000366210938,166.9199981689453,2814400,0,0
2021-04-23,167.1999969482422,169.42999267578125,166.97000122070312,169.25999450683594,1658800,0,0
2021-04-26,169.10000610351562,170.4199981689453,165.97000122070312,166.02999877929688,1430000,0,0
2021-04-27,165.75999450683594,167.24000549316406,165.50999450683594,166.60000610351562,1190700,0,0
2021-04-28,167.92999267578125,169.86000061035156,162.2100067138672,164.05999755859375,2277700,0,0
2021-04-29,165.24000549316406,170.47999572753906,164.9600067138672,169.5,2880800,0,0
2021-04-30,169.02999877929688,173.22999572753906,168.60000610351562,171.58999633789062,2754928,0,0
