Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-16,41.18000030517578,41.5099983215332,40.2599983215332,40.650001525878906,136400,0,0
2021-04-19,40.209999084472656,40.209999084472656,39.290000915527344,39.779998779296875,293300,0,0
2021-04-20,39.5,39.72999954223633,37.959999084472656,38.5099983215332,261400,0,0
2021-04-21,38.36000061035156,40.060001373291016,38.2599983215332,39.869998931884766,425700,0,0
2021-04-22,40.209999084472656,41.41999816894531,39.560001373291016,39.81999969482422,416800,0,0
2021-04-23,39.959999084472656,40.66999816894531,39.61000061035156,40.380001068115234,440000,0,0
2021-04-26,40.689998626708984,41.20000076293945,40.119998931884766,40.27000045776367,363800,0,0
2021-04-27,40.470001220703125,40.7599983215332,39.68000030517578,40.29999923706055,627400,0,0
2021-04-28,40.13999938964844,40.61000061035156,39.68000030517578,39.90999984741211,340700,0,0
2021-04-29,40.43000030517578,40.81999969482422,39.68000030517578,40.599998474121094,419900,0,0
2021-04-30,39.939998626708984,40.83000183105469,39.79119873046875,40.2400016784668,247507,0,0
